資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2009-04-23,12101,大成一,等價,107.50,-0.50,106.50,107.50,106.50,5,36,"3,861,000",106.94,107.50,115.00,100.00
2009-04-23,12101,大成一,議價,106.80,-1.20,,106.80,106.80,3,74,"7,903,200",,,,
2009-04-23,12161,統一一,等價,98.30,+0.05,98.30,98.30,98.30,4,26,"2,555,800",98.30,98.30,105.15,91.45
2009-04-23,12161,統一一,議價,,,,,,,,,,,,
2009-04-23,13121,國喬一,等價,100.00,,100.00,100.10,100.00,11,335,"33,501,500",100.00,100.00,107.00,93.00
2009-04-23,13121,國喬一,議價,,,,,,,,,,,,
2009-04-23,140201,遠紡E1,等價,,,,,,,,,99.07,99.10,106.00,92.20
2009-04-23,140201,遠紡E1,議價,,,,,,,,,,,,
2009-04-23,14093,新纖三,等價,95.50,,95.50,95.50,95.50,3,60,"5,730,000",95.50,95.50,102.15,88.85
2009-04-23,14093,新纖三,議價,,,,,,,,,,,,
2009-04-23,14772,聚陽二,等價,,,,,,,,,193.00,185.00,197.00,173.00
2009-04-23,14772,聚陽二,議價,,,,,,,,,,,,
2009-04-23,15221,堤維一,等價,100.10,+0.10,99.60,100.20,99.60,21,73,"7,300,250",100.00,100.10,107.10,93.10
2009-04-23,15221,堤維一,議價,,,,,,,,,,,,
2009-04-23,15242,耿鼎二,等價,,,,,,,,,100.00,113.00,120.90,105.10
2009-04-23,15242,耿鼎二,議價,,,,,,,,,,,,
2009-04-23,15281,恩德一,等價,,,,,,,,,94.50,94.50,101.10,87.90
2009-04-23,15281,恩德一,議價,,,,,,,,,,,,
2009-04-23,15362,和大二,等價,97.00,+2.00,97.00,97.00,97.00,1,2,"194,000",97.00,97.00,103.75,90.25
2009-04-23,15362,和大二,議價,,,,,,,,,,,,
2009-04-23,15371,廣隆一,等價,,,,,,,,,100.00,100.00,107.00,93.00
2009-04-23,15371,廣隆一,議價,,,,,,,,,,,,
2009-04-23,15691,濱川一,等價,,,,,,,,,101.50,101.50,108.60,94.40
2009-04-23,15691,濱川一,議價,,,,,,,,,,,,
2009-04-23,15841,精剛一,等價,102.00,+0.70,102.00,102.00,102.00,2,20,"2,040,000",102.00,102.00,109.10,94.90
2009-04-23,15841,精剛一,議價,,,,,,,,,,,,
2009-04-23,16093,大亞1C,等價,,,,,,,,,96.33,99.00,105.90,92.10
2009-04-23,16093,大亞1C,議價,,,,,,,,,,,,
2009-04-23,16171,榮星一,等價,106.20,,106.20,106.20,106.20,5,16,"1,699,200",106.20,106.20,113.60,98.80
2009-04-23,16171,榮星一,議價,,,,,,,,,,,,
2009-04-23,17291,必翔一,等價,100.00,-0.90,100.50,100.50,100.00,11,55,"5,504,500",100.06,100.00,107.00,93.00
2009-04-23,17291,必翔一,議價,100.00,-0.90,,100.00,100.00,2,17,"1,700,000",,,,
2009-04-23,17341,杏輝一,等價,126.00,-1.00,126.50,126.50,126.00,5,6,"758,500",126.41,126.00,134.80,117.20
2009-04-23,17341,杏輝一,議價,,,,,,,,,,,,
2009-04-23,17841,訊聯一,等價,129.90,-1.80,129.00,132.50,128.40,42,55,"7,160,550",130.19,129.90,138.95,120.85
2009-04-23,17841,訊聯一,議價,,,,,,,,,,,,
2009-04-23,18061,冠軍一,等價,,,,,,,,,108.00,108.00,115.55,100.45
2009-04-23,18061,冠軍一,議價,,,,,,,,,,,,
2009-04-23,18151,富喬一,等價,,,,,,,,,102.20,102.20,109.35,95.05
2009-04-23,18151,富喬一,議價,,,,,,,,,,,,
2009-04-23,20064,東鋼四,等價,,,,,,,,,97.25,97.25,104.05,90.45
2009-04-23,20064,東鋼四,議價,,,,,,,,,,,,
2009-04-23,20202,美亞二,等價,,,,,,,,,94.00,94.00,100.55,87.45
2009-04-23,20202,美亞二,議價,,,,,,,,,,,,
2009-04-23,20203,美亞三,等價,,,,,,,,,96.00,96.00,102.70,89.30
2009-04-23,20203,美亞三,議價,,,,,,,,,,,,
2009-04-23,20271,成鋼一,等價,,,,,,,,,99.00,99.00,105.90,92.10
2009-04-23,20271,成鋼一,議價,,,,,,,,,,,,
2009-04-23,20313,新光三,等價,,,,,,,,,191.00,191.00,204.00,178.00
2009-04-23,20313,新光三,議價,,,,,,,,,,,,
2009-04-23,20321,新鋼一,等價,,,,,,,,,98.91,98.90,105.80,92.00
2009-04-23,20321,新鋼一,議價,,,,,,,,,,,,
2009-04-23,20342,允強二,等價,100.70,+0.20,100.70,100.70,100.70,1,2,"201,400",100.70,100.70,107.70,93.70
2009-04-23,20342,允強二,議價,,,,,,,,,,,,
2009-04-23,20591,川湖一,等價,99.20,,99.20,99.20,99.20,2,35,"3,472,000",99.20,99.20,106.10,92.30
2009-04-23,20591,川湖一,議價,,,,,,,,,,,,
2009-04-23,21141,鑫永一,等價,,,,,,,,,99.00,99.00,105.90,92.10
2009-04-23,21141,鑫永一,議價,,,,,,,,,,,,
2009-04-23,22012,裕隆二,等價,,,,,,,,,101.00,101.00,108.05,93.95
2009-04-23,22012,裕隆二,議價,,,,,,,,,,,,
2009-04-23,22043,中華三,等價,99.60,,99.50,99.60,99.50,2,2,"199,100",99.55,99.60,106.55,92.65
2009-04-23,22043,中華三,議價,,,,,,,,,,,,
2009-04-23,23133,華通三,等價,,,,,,,,,108.27,106.55,114.00,99.10
2009-04-23,23133,華通三,議價,,,,,,,,,,,,
2009-04-23,23153,神達三,等價,,,,,,,,,99.70,99.70,106.65,92.75
2009-04-23,23153,神達三,議價,,,,,,,,,,,,
2009-04-23,23171,鴻海一,等價,99.35,,99.30,99.35,99.30,15,247,"24,536,950",99.33,99.35,106.30,92.40
2009-04-23,23171,鴻海一,議價,,,,,,,,,,,,
2009-04-23,23471,聯強一,等價,98.00,,98.00,98.00,98.00,3,21,"2,058,000",98.00,98.00,104.85,91.15
2009-04-23,23471,聯強一,議價,,,,,,,,,,,,
2009-04-23,235201,達科E1,等價,,,,,,,,,99.75,99.75,106.70,92.80
2009-04-23,235201,達科E1,議價,,,,,,,,,,,,
2009-04-23,23541,鴻準一,等價,95.80,,95.80,95.80,95.70,18,99,"9,484,000",95.79,95.80,102.50,89.10
2009-04-23,23541,鴻準一,議價,,,,,,,,,,,,
2009-04-23,23571,華碩一,等價,100.00,,100.00,100.00,100.00,12,"1,060","106,000,000",100.00,100.00,107.00,93.00
2009-04-23,23571,華碩一,議價,,,,,,,,,,,,
2009-04-23,23692,菱生二,等價,96.50,+0.95,97.00,97.00,96.50,6,50,"4,837,500",96.75,96.50,103.25,89.75
2009-04-23,23692,菱生二,議價,,,,,,,,,,,,
2009-04-23,23712,大同二,等價,98.60,+0.60,98.60,98.60,98.60,6,10,"986,000",98.60,98.60,105.50,91.70
2009-04-23,23712,大同二,議價,,,,,,,,,,,,
2009-04-23,23772,微星二,等價,104.00,+1.00,104.00,104.90,103.00,183,891,"92,455,850",103.69,104.00,111.25,96.75
2009-04-23,23772,微星二,議價,103.00,,,103.00,103.00,3,88,"9,064,000",,,,
2009-04-23,23831,台光一,等價,,,,,,,,,184.00,184.00,196.00,172.00
2009-04-23,23831,台光一,議價,,,,,,,,,,,,
2009-04-23,23832,台光二,等價,114.10,,114.50,114.50,114.10,2,6,"685,000",114.16,114.10,122.05,106.15
2009-04-23,23832,台光二,議價,,,,,,,,,,,,
2009-04-23,23851,群光一,等價,107.50,+0.70,106.90,107.75,106.90,25,158,"16,942,000",107.22,107.50,115.00,100.00
2009-04-23,23851,群光一,議價,,,,,,,,,,,,
2009-04-23,23921,正崴一,等價,99.35,,99.35,99.35,99.35,1,20,"1,987,000",99.35,99.35,106.30,92.40
2009-04-23,23921,正崴一,議價,,,,,,,,,,,,
2009-04-23,23932,億光二,等價,107.50,-0.50,107.50,107.50,107.50,4,28,"3,010,000",107.50,107.50,115.00,100.00
2009-04-23,23932,億光二,議價,,,,,,,,,,,,
2009-04-23,23933,億光三,等價,98.55,,98.30,98.55,98.30,6,71,"6,993,500",98.50,98.55,105.40,91.70
2009-04-23,23933,億光三,議價,,,,,,,,,,,,
2009-04-23,24081,南科一,等價,,,,,,,,,97.05,97.05,103.80,90.30
2009-04-23,24081,南科一,議價,,,,,,,,,,,,
2009-04-23,24093,友達三,等價,105.30,+0.90,104.50,105.40,104.50,109,585,"61,407,200",104.92,105.30,112.65,97.95
2009-04-23,24093,友達三,議價,104.50,+0.10,,104.50,104.50,2,60,"6,270,000",,,,
2009-04-23,24212,建準二,等價,,,,,,,,,132.00,141.20,151.00,131.35
2009-04-23,24212,建準二,議價,,,,,,,,,,,,
2009-04-23,24265,鼎元五,等價,,,,,,,,,104.00,104.00,111.25,96.75
2009-04-23,24265,鼎元五,議價,,,,,,,,,,,,
2009-04-23,24282,興勤二,等價,,,,,,,,,98.10,98.10,104.95,91.25
2009-04-23,24282,興勤二,議價,,,,,,,,,,,,
2009-04-23,24342,統懋二,等價,99.90,+0.20,99.00,99.90,99.00,3,15,"1,492,200",99.48,99.90,106.85,92.95
2009-04-23,24342,統懋二,議價,,,,,,,,,,,,
2009-04-23,24483,晶電三,等價,98.35,,98.30,98.40,98.30,8,111,"10,912,400",98.30,98.35,105.20,91.50
2009-04-23,24483,晶電三,議價,,,,,,,,,,,,
2009-04-23,24511,創見一,等價,116.20,-0.80,117.00,117.00,116.00,6,29,"3,385,400",116.27,116.20,124.30,108.10
2009-04-23,24511,創見一,議價,116.00,-1.00,,116.00,116.00,3,50,"5,800,000",,,,
2009-04-23,24551,全新一,等價,,,,,,,,,99.55,99.55,106.50,92.60
2009-04-23,24551,全新一,議價,,,,,,,,,,,,
2009-04-23,24563,奇力三,等價,,,,,,,,,96.48,96.00,102.70,89.30
2009-04-23,24563,奇力三,議價,,,,,,,,,,,,
2009-04-23,24611,光群一,等價,,,,,,,,,99.50,99.50,106.45,92.55
2009-04-23,24611,光群一,議價,,,,,,,,,,,,
2009-04-23,24621,良得一,等價,164.00,+10.00,154.00,164.00,154.00,73,183,"29,248,000",159.82,164.00,175.00,153.00
2009-04-23,24621,良得一,議價,,,,,,,,,,,,
2009-04-23,24813,強茂三,等價,,,,,,,,,102.70,102.70,109.85,95.55
2009-04-23,24813,強茂三,議價,,,,,,,,,,,,
2009-04-23,24814,強茂四,等價,99.00,-0.70,99.00,99.00,99.00,1,1,"99,000",99.00,99.00,105.90,92.10
2009-04-23,24814,強茂四,議價,,,,,,,,,,,,
2009-04-23,24842,希華二,等價,,,,,,,,,99.80,99.80,106.75,92.85
2009-04-23,24842,希華二,議價,,,,,,,,,,,,
2009-04-23,24843,希華三,等價,,,,,,,,,91.05,91.05,97.40,84.70
2009-04-23,24843,希華三,議價,,,,,,,,,,,,
2009-04-23,24863,一詮三,等價,89.50,+0.25,89.10,89.50,89.10,10,21,"1,876,350",89.35,89.50,95.75,83.25
2009-04-23,24863,一詮三,議價,,,,,,,,,,,,
2009-04-23,24891,瑞軒二,等價,,,,,,,,,98.00,98.00,104.85,91.15
2009-04-23,24891,瑞軒二,議價,,,,,,,,,,,,
2009-04-23,24893,瑞軒三,等價,90.40,,89.25,90.40,89.25,26,59,"5,298,200",89.80,90.40,96.70,84.10
2009-04-23,24893,瑞軒三,議價,,,,,,,,,,,,
2009-04-23,24992,東貝二,等價,,,,,,,,,113.00,120.00,128.40,111.60
2009-04-23,24992,東貝二,議價,,,,,,,,,,,,
2009-04-23,25091,全坤一,等價,104.00,-0.40,104.05,104.50,104.00,12,104,"10,845,450",104.28,104.00,111.25,96.75
2009-04-23,25091,全坤一,議價,,,,,,,,,,,,
2009-04-23,25422,興富二,等價,131.00,-3.00,131.00,131.00,131.00,4,361,"47,291,000",131.00,131.00,140.15,121.85
2009-04-23,25422,興富二,議價,,,,,,,,,,,,
2009-04-23,25423,興富三,等價,,,,,,,,,101.50,101.50,108.60,94.40
2009-04-23,25423,興富三,議價,,,,,,,,,,,,
2009-04-23,25472,日勝二,等價,85.00,+0.05,85.00,85.00,85.00,1,2,"170,000",85.00,85.00,90.95,79.05
2009-04-23,25472,日勝二,議價,,,,,,,,,,,,
2009-04-23,25482,華固二,等價,101.70,,101.55,101.70,101.10,13,72,"7,295,350",101.32,101.70,108.80,94.60
2009-04-23,25482,華固二,議價,,,,,,,,,,,,
2009-04-23,26032,長榮二,等價,,,,,,,,,108.00,106.00,113.40,98.60
2009-04-23,26032,長榮二,議價,,,,,,,,,,,,
2009-04-23,26104,華航三,等價,,,,,,,,,99.10,99.10,106.00,92.20
2009-04-23,26104,華航三,議價,,,,,,,,,,,,
2009-04-23,26161,山隆一,等價,,,,,,,,,150.00,171.00,182.00,160.00
2009-04-23,26161,山隆一,議價,,,,,,,,,,,,
2009-04-23,26162,山隆二,等價,,,,,,,,,104.80,104.80,112.10,97.50
2009-04-23,26162,山隆二,議價,,,,,,,,,,,,
2009-04-23,26182,長航二,等價,100.00,-0.10,100.00,100.00,100.00,4,60,"6,000,000",100.00,100.00,107.00,93.00
2009-04-23,26182,長航二,議價,,,,,,,,,,,,
2009-04-23,27041,國賓一,等價,,,,,,,,,110.51,111.50,119.30,103.70
2009-04-23,27041,國賓一,議價,,,,,,,,,,,,
2009-04-23,28381,聯邦一,等價,,,,,,,,,98.75,98.75,105.65,91.85
2009-04-23,28381,聯邦一,議價,,,,,,,,,,,,
2009-04-23,28551,統證一,等價,97.10,-0.10,97.15,97.15,97.10,5,43,"4,175,600",97.10,97.10,103.85,90.35
2009-04-23,28551,統證一,議價,,,,,,,,,,,,
2009-04-23,28561,元富一,等價,103.40,,103.40,103.40,103.40,2,20,"2,068,000",103.40,103.40,110.60,96.20
2009-04-23,28561,元富一,議價,,,,,,,,,,,,
2009-04-23,30031,健和一,等價,,,,,,,,,184.00,184.00,196.00,172.00
2009-04-23,30031,健和一,議價,,,,,,,,,,,,
2009-04-23,30052,神基二,等價,,,,,,,,,104.00,104.00,111.25,96.75
2009-04-23,30052,神基二,議價,,,,,,,,,,,,
2009-04-23,30161,嘉晶一,等價,95.00,,95.00,95.00,95.00,1,5,"475,000",95.00,95.00,101.65,88.35
2009-04-23,30161,嘉晶一,議價,,,,,,,,,,,,
2009-04-23,30221,威達一,等價,,,,,,,,,107.61,107.65,115.15,100.15
2009-04-23,30221,威達一,議價,,,,,,,,,,,,
2009-04-23,30232,信邦二,等價,100.00,,100.00,100.00,100.00,3,5,"500,000",100.00,100.00,107.00,93.00
2009-04-23,30232,信邦二,議價,,,,,,,,,,,,
2009-04-23,30283,增你三,等價,99.50,,99.50,99.50,99.50,6,56,"5,572,000",99.50,99.50,106.45,92.55
2009-04-23,30283,增你三,議價,,,,,,,,,,,,
2009-04-23,30341,聯詠一,等價,,,,,,,,,203.00,203.00,217.00,189.00
2009-04-23,30341,聯詠一,議價,,,,,,,,,,,,
2009-04-23,30342,聯詠二,等價,101.50,-0.20,101.50,101.50,101.50,1,10,"1,015,000",101.50,101.50,108.60,94.40
2009-04-23,30342,聯詠二,議價,,,,,,,,,,,,
2009-04-23,30383,全台三,等價,,,,,,,,,89.99,99.00,105.90,92.10
2009-04-23,30383,全台三,議價,,,,,,,,,,,,
2009-04-23,30422,晶技二,等價,,,,,,,,,102.00,102.00,109.10,94.90
2009-04-23,30422,晶技二,議價,,,,,,,,,,,,
2009-04-23,30472,訊舟二,等價,,,,,,,,,97.00,97.00,103.75,90.25
2009-04-23,30472,訊舟二,議價,,,,,,,,,,,,
2009-04-23,30591,華晶一,等價,,,,,,,,,98.15,98.45,105.30,91.60
2009-04-23,30591,華晶一,議價,,,,,,,,,,,,
2009-04-23,30613,璨圓三,等價,125.00,-2.00,125.00,125.00,125.00,1,5,"625,000",125.00,125.00,133.75,116.25
2009-04-23,30613,璨圓三,議價,125.00,-2.00,,125.00,125.00,1,3,"375,000",,,,
2009-04-23,30731,普格一,等價,107.55,-6.35,107.50,107.55,107.50,2,15,"1,613,000",107.53,107.55,115.05,100.05
2009-04-23,30731,普格一,議價,,,,,,,,,,,,
2009-04-23,30732,普格二,等價,103.60,+0.60,103.60,103.60,103.60,1,10,"1,036,000",103.60,103.60,110.85,96.35
2009-04-23,30732,普格二,議價,,,,,,,,,,,,
2009-04-23,30951,及成一,等價,81.50,+0.40,81.20,81.50,81.20,15,52,"4,233,800",81.41,81.50,87.20,75.80
2009-04-23,30951,及成一,議價,,,,,,,,,,,,
