資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2017-06-05,12581,其祥一KY,等價,,,,,,,,,106.00,106.00,116.60,95.40
2017-06-05,12581,其祥一KY,議價,,,,,,,,,,,,
2017-06-05,13162,上曜二,等價,,,,,,,,,157.00,157.00,172.00,141.30
2017-06-05,13162,上曜二,議價,,,,,,,,,,,,
2017-06-05,13361,台翰一,等價,110.50,+0.75,111.00,112.00,110.50,18,53,"5,890,550",111.14,110.50,121.55,99.45
2017-06-05,13361,台翰一,議價,,,,,,,,,,,,
2017-06-05,14321,大魯閣一,等價,,,,,,,,,104.05,104.05,114.45,93.65
2017-06-05,14321,大魯閣一,議價,,,,,,,,,,,,
2017-06-05,14322,大魯閣二,等價,,,,,,,,,101.50,101.50,111.65,91.35
2017-06-05,14322,大魯閣二,議價,,,,,,,,,,,,
2017-06-05,14423,名軒三,等價,,,,,,,,,138.00,137.90,151.00,124.15
2017-06-05,14423,名軒三,議價,,,,,,,,,,,,
2017-06-05,14662,聚隆二,等價,,,,,,,,,104.00,104.00,114.40,93.60
2017-06-05,14662,聚隆二,議價,,,,,,,,,,,,
2017-06-05,14663,聚隆三,等價,,,,,,,,,101.71,102.00,112.20,91.80
2017-06-05,14663,聚隆三,議價,,,,,,,,,,,,
2017-06-05,14774,聚陽四,等價,,,,,,,,,187.00,200.00,220.00,180.00
2017-06-05,14774,聚陽四,議價,,,,,,,,,,,,
2017-06-05,15061,正道一,等價,,,,,,,,,114.00,114.00,125.40,102.60
2017-06-05,15061,正道一,議價,,,,,,,,,,,,
2017-06-05,15302,亞崴二,等價,,,,,,,,,101.60,101.60,111.75,91.45
2017-06-05,15302,亞崴二,議價,,,,,,,,,,,,
2017-06-05,15661,捷邦一,等價,,,,,,,,,104.95,102.00,112.20,91.80
2017-06-05,15661,捷邦一,議價,,,,,,,,,,,,
2017-06-05,15695,濱川五,等價,,,,,,,,,173.00,173.00,190.00,156.00
2017-06-05,15695,濱川五,議價,,,,,,,,,,,,
2017-06-05,15822,信錦二,等價,127.20,+0.20,127.55,127.55,127.20,13,24,"3,056,800",127.36,127.20,139.90,114.50
2017-06-05,15822,信錦二,議價,,,,,,,,,,,,
2017-06-05,15831,程泰一,等價,102.00,,102.00,102.00,102.00,2,30,"3,060,000",102.00,102.00,112.20,91.80
2017-06-05,15831,程泰一,議價,,,,,,,,,,,,
2017-06-05,15861,和勤一,等價,119.00,+2.00,118.10,119.00,118.10,5,12,"1,418,900",118.24,119.00,130.90,107.10
2017-06-05,15861,和勤一,議價,,,,,,,,,,,,
2017-06-05,15891,永冠一KY,等價,,,,,,,,,102.55,102.55,112.80,92.30
2017-06-05,15891,永冠一KY,議價,,,,,,,,,,,,
2017-06-05,15892,永冠二KY,等價,99.20,-0.45,99.20,99.20,99.20,1,1,"99,200",99.20,99.20,109.10,89.30
2017-06-05,15892,永冠二KY,議價,,,,,,,,,,,,
2017-06-05,15931,祺驊一,等價,,,,,,,,,105.35,105.60,116.15,95.05
2017-06-05,15931,祺驊一,議價,,,,,,,,,,,,
2017-06-05,15951,川寶一,等價,,,,,,,,,99.76,99.90,109.85,89.95
2017-06-05,15951,川寶一,議價,,,,,,,,,,,,
2017-06-05,17071,葡萄王一,等價,,,,,,,,,118.50,122.80,135.05,110.55
2017-06-05,17071,葡萄王一,議價,,,,,,,,,,,,
2017-06-05,17091,和益一,等價,149.40,+0.80,149.80,149.80,149.40,5,8,"1,196,000",149.50,149.40,164.00,134.50
2017-06-05,17091,和益一,議價,,,,,,,,,,,,
2017-06-05,17121,興農一,等價,115.80,+0.30,115.80,115.80,115.80,1,5,"579,000",115.80,115.80,127.35,104.25
2017-06-05,17121,興農一,議價,,,,,,,,,,,,
2017-06-05,171501,萬洲E1,等價,102.05,-1.40,103.45,103.45,102.05,2,25,"2,558,250",102.33,102.05,112.25,91.85
2017-06-05,171501,萬洲E1,議價,,,,,,,,,,,,
2017-06-05,17152,萬洲二,等價,,,,,,,,,99.60,99.60,109.55,89.65
2017-06-05,17152,萬洲二,議價,,,,,,,,,,,,
2017-06-05,17153,萬洲三,等價,,,,,,,,,100.35,100.35,110.35,90.35
2017-06-05,17153,萬洲三,議價,,,,,,,,,,,,
2017-06-05,17301,花仙子一,等價,,,,,,,,,118.50,118.50,130.35,106.65
2017-06-05,17301,花仙子一,議價,,,,,,,,,,,,
2017-06-05,17332,五鼎二,等價,,,,,,,,,102.00,102.00,112.20,91.80
2017-06-05,17332,五鼎二,議價,,,,,,,,,,,,
2017-06-05,17991,易威一,等價,,,,,,,,,116.00,116.00,127.60,104.40
2017-06-05,17991,易威一,議價,,,,,,,,,,,,
2017-06-05,18083,潤隆三,等價,,,,,,,,,205.00,207.00,227.00,187.00
2017-06-05,18083,潤隆三,議價,,,,,,,,,,,,
2017-06-05,18154,富喬四,等價,,,,,,,,,124.70,124.70,137.15,112.25
2017-06-05,18154,富喬四,議價,,,,,,,,,,,,
2017-06-05,19093,榮成三,等價,205.00,+8.00,198.00,205.00,198.00,10,31,"6,220,000",200.64,205.00,225.00,185.00
2017-06-05,19093,榮成三,議價,,,,,,,,,,,,
2017-06-05,20066,東和鋼鐵六,等價,,,,,,,,,103.50,103.90,114.25,93.55
2017-06-05,20066,東和鋼鐵六,議價,,,,,,,,,,,,
2017-06-05,20691,運錩一,等價,,,,,,,,,153.00,153.00,168.00,137.70
2017-06-05,20691,運錩一,議價,,,,,,,,,,,,
2017-06-05,20692,運錩二,等價,,,,,,,,,146.00,146.00,160.00,131.40
2017-06-05,20692,運錩二,議價,,,,,,,,,,,,
2017-06-05,21151,六暉一KY,等價,,,,,,,,,111.60,111.80,122.95,100.65
2017-06-05,21151,六暉一KY,議價,,,,,,,,,,,,
2017-06-05,22281,劍麟一,等價,,,,,,,,,113.00,113.00,124.30,101.70
2017-06-05,22281,劍麟一,議價,,,,,,,,,,,,
2017-06-05,22301,泰茂一,等價,,,,,,,,,102.30,102.45,112.65,92.25
2017-06-05,22301,泰茂一,議價,,,,,,,,,,,,
2017-06-05,22302,泰茂二,等價,,,,,,,,,103.50,104.05,114.45,93.65
2017-06-05,22302,泰茂二,議價,,,,,,,,,,,,
2017-06-05,22303,泰茂三,等價,,,,,,,,,100.40,100.30,110.30,90.30
2017-06-05,22303,泰茂三,議價,,,,,,,,,,,,
2017-06-05,22312,為升二,等價,121.00,+1.00,120.00,121.00,120.00,2,15,"1,805,000",120.33,121.00,133.10,108.90
2017-06-05,22312,為升二,議價,,,,,,,,,,,,
2017-06-05,22361,百達一KY,等價,,,,,,,,,118.50,118.50,130.35,106.65
2017-06-05,22361,百達一KY,議價,,,,,,,,,,,,
2017-06-05,22391,英利一KY,等價,107.10,+0.30,108.00,108.00,107.10,33,95,"10,223,350",107.61,107.10,117.80,96.40
2017-06-05,22391,英利一KY,議價,,,,,,,,,,,,
2017-06-05,23142,台揚二,等價,138.50,+3.50,136.20,139.00,136.05,39,64,"8,805,750",137.62,138.50,152.00,124.65
2017-06-05,23142,台揚二,議價,137.70,+2.70,,137.70,137.70,2,25,"3,442,500",,,,
2017-06-05,233201,友訊E1,等價,117.85,-0.95,118.00,118.90,117.00,101,201,"23,659,300",117.70,117.85,129.60,106.10
2017-06-05,233201,友訊E1,議價,,,,,,,,,,,,
2017-06-05,23602,致茂二,等價,139.50,,139.50,139.50,139.50,4,7,"976,500",139.50,139.50,153.00,125.55
2017-06-05,23602,致茂二,議價,,,,,,,,,,,,
2017-06-05,23671,燿華一,等價,114.50,+1.60,115.00,115.00,114.50,15,45,"5,157,500",114.61,114.50,125.95,103.05
2017-06-05,23671,燿華一,議價,,,,,,,,,,,,
2017-06-05,23672,燿華二,等價,116.00,+1.00,116.00,116.00,116.00,2,5,"580,000",116.00,116.00,127.60,104.40
2017-06-05,23672,燿華二,議價,,,,,,,,,,,,
2017-06-05,23834,台光電四,等價,110.60,+1.10,109.00,110.60,109.00,52,211,"23,221,200",110.05,110.60,121.65,99.55
2017-06-05,23834,台光電四,議價,,,,,,,,,,,,
2017-06-05,23935,億光五,等價,101.90,-0.05,101.90,101.90,101.90,3,20,"2,038,000",101.90,101.90,112.05,91.75
2017-06-05,23935,億光五,議價,,,,,,,,,,,,
2017-06-05,23936,億光六,等價,99.30,,99.30,99.40,99.30,306,395,"39,228,750",99.31,99.30,109.20,89.40
2017-06-05,23936,億光六,議價,,,,,,,,,,,,
2017-06-05,24022,毅嘉二,等價,99.80,+0.05,99.75,99.80,99.75,15,557,"55,565,750",99.75,99.80,109.75,89.85
2017-06-05,24022,毅嘉二,議價,,,,,,,,,,,,
2017-06-05,24063,國碩三,等價,,,,,,,,,107.05,107.80,118.55,97.05
2017-06-05,24063,國碩三,議價,,,,,,,,,,,,
2017-06-05,24194,仲琦四,等價,,,,,,,,,115.45,115.50,127.05,103.95
2017-06-05,24194,仲琦四,議價,,,,,,,,,,,,
2017-06-05,24268,鼎元八,等價,137.00,+0.50,137.00,137.00,137.00,1,1,"137,000",137.00,137.00,150.00,123.30
2017-06-05,24268,鼎元八,議價,,,,,,,,,,,,
2017-06-05,24371,旺詮一,等價,139.90,-0.50,140.50,140.50,139.75,59,161,"22,543,350",140.02,139.90,153.00,125.95
2017-06-05,24371,旺詮一,議價,,,,,,,,,,,,
2017-06-05,24391,美律一,等價,165.00,+3.00,163.00,166.00,163.00,77,163,"26,868,000",164.83,165.00,181.00,148.50
2017-06-05,24391,美律一,議價,,,,,,,,,,,,
2017-06-05,24442,友旺二,等價,116.30,+0.30,117.00,117.00,115.50,4,27,"3,136,850",116.17,116.30,127.90,104.70
2017-06-05,24442,友旺二,議價,,,,,,,,,,,,
2017-06-05,24564,奇力新四,等價,132.90,-0.50,132.00,132.90,132.00,17,81,"10,709,800",132.21,132.90,146.15,119.65
2017-06-05,24564,奇力新四,議價,,,,,,,,,,,,
2017-06-05,24614,光群雷四,等價,,,,,,,,,106.50,107.35,118.05,96.65
2017-06-05,24614,光群雷四,議價,,,,,,,,,,,,
2017-06-05,24615,光群雷五,等價,,,,,,,,,104.65,104.95,115.40,94.50
2017-06-05,24615,光群雷五,議價,,,,,,,,,,,,
2017-06-05,24662,冠西電二,等價,,,,,,,,,106.00,110.50,121.55,99.45
2017-06-05,24662,冠西電二,議價,,,,,,,,,,,,
2017-06-05,24781,大毅一,等價,107.05,-3.50,107.05,107.05,107.05,1,4,"428,200",107.05,107.05,117.75,96.35
2017-06-05,24781,大毅一,議價,,,,,,,,,,,,
2017-06-05,25152,中工二,等價,,,,,,,,,100.00,100.00,110.00,90.00
2017-06-05,25152,中工二,議價,,,,,,,,,,,,
2017-06-05,25352,達欣工二,等價,,,,,,,,,101.00,101.00,111.10,90.90
2017-06-05,25352,達欣工二,議價,,,,,,,,,,,,
2017-06-05,25353,達欣工三,等價,,,,,,,,,98.00,98.00,107.80,88.20
2017-06-05,25353,達欣工三,議價,,,,,,,,,,,,
2017-06-05,25354,達欣工四,等價,102.50,+0.20,102.30,102.70,102.30,6,49,"5,028,750",102.62,102.50,112.75,92.25
2017-06-05,25354,達欣工四,議價,,,,,,,,,,,,
2017-06-05,25383,基泰三,等價,,,,,,,,,105.13,105.50,116.05,94.95
2017-06-05,25383,基泰三,議價,,,,,,,,,,,,
2017-06-05,25962,綠意二,等價,,,,,,,,,99.40,99.60,109.55,89.65
2017-06-05,25962,綠意二,議價,,,,,,,,,,,,
2017-06-05,26094,陽明四,等價,,,,,,,,,98.90,98.90,108.75,89.05
2017-06-05,26094,陽明四,議價,,,,,,,,,,,,
2017-06-05,26105,華航五,等價,,,,,,,,,101.70,101.70,111.85,91.55
2017-06-05,26105,華航五,議價,,,,,,,,,,,,
2017-06-05,26131,中櫃一,等價,,,,,,,,,110.00,107.00,117.70,96.30
2017-06-05,26131,中櫃一,議價,,,,,,,,,,,,
2017-06-05,26132,中櫃二,等價,,,,,,,,,102.55,103.95,114.30,93.60
2017-06-05,26132,中櫃二,議價,,,,,,,,,,,,
2017-06-05,26163,山隆三,等價,158.00,-2.00,159.00,159.00,158.00,5,5,"791,000",158.20,158.00,173.00,142.20
2017-06-05,26163,山隆三,議價,,,,,,,,,,,,
2017-06-05,26363,台驊三,等價,,,,,,,,,103.28,103.35,113.65,93.05
2017-06-05,26363,台驊三,議價,,,,,,,,,,,,
2017-06-05,26411,正德一,等價,102.00,-0.05,102.00,102.00,102.00,2,5,"510,000",102.00,102.00,112.20,91.80
2017-06-05,26411,正德一,議價,,,,,,,,,,,,
2017-06-05,26412,正德二,等價,103.00,,103.00,103.00,103.00,6,38,"3,914,000",103.00,103.00,113.30,92.70
2017-06-05,26412,正德二,議價,,,,,,,,,,,,
2017-06-05,27071,晶華一,等價,,,,,,,,,98.05,98.05,107.85,88.25
2017-06-05,27071,晶華一,議價,,,,,,,,,,,,
2017-06-05,27072,晶華二,等價,101.00,+0.30,100.70,101.00,100.70,3,16,"1,613,000",100.81,101.00,111.10,90.90
2017-06-05,27072,晶華二,議價,,,,,,,,,,,,
2017-06-05,27261,雅茗一KY,等價,,,,,,,,,245.58,246.00,270.00,222.00
2017-06-05,27261,雅茗一KY,議價,,,,,,,,,,,,
2017-06-05,27321,六角一,等價,,,,,,,,,155.29,155.00,170.00,139.50
2017-06-05,27321,六角一,議價,,,,,,,,,,,,
2017-06-05,28411,台開一,等價,,,,,,,,,111.00,111.00,122.10,99.90
2017-06-05,28411,台開一,議價,,,,,,,,,,,,
2017-06-05,288602,兆豐金E2,等價,101.70,-0.05,101.90,101.90,101.70,3,60,"6,104,000",101.73,101.70,111.85,91.55
2017-06-05,288602,兆豐金E2,議價,,,,,,,,,,,,
2017-06-05,28884,新光金三,等價,100.05,,100.05,100.05,100.05,1,23,"2,301,150",100.05,100.05,110.05,90.05
2017-06-05,28884,新光金三,議價,,,,,,,,,,,,
2017-06-05,29242,東凌二KY,等價,,,,,,,,,103.95,101.95,112.10,91.80
2017-06-05,29242,東凌二KY,議價,,,,,,,,,,,,
2017-06-05,29243,東凌三KY,等價,,,,,,,,,99.30,99.70,109.65,89.75
2017-06-05,29243,東凌三KY,議價,,,,,,,,,,,,
2017-06-05,30102,華立二,等價,102.45,-0.15,102.45,102.45,102.45,7,37,"3,790,650",102.45,102.45,112.65,92.25
2017-06-05,30102,華立二,議價,,,,,,,,,,,,
2017-06-05,30181,同開一,等價,,,,,,,,,228.00,228.00,250.00,206.00
2017-06-05,30181,同開一,議價,228.00,+20.00,,228.00,228.00,1,10,"2,280,000",,,,
2017-06-05,30292,零壹二,等價,,,,,,,,,112.00,112.00,123.20,100.80
2017-06-05,30292,零壹二,議價,,,,,,,,,,,,
2017-06-05,30334,威健四,等價,,,,,,,,,106.00,106.00,116.60,95.40
2017-06-05,30334,威健四,議價,,,,,,,,,,,,
2017-06-05,30365,文曄五,等價,130.40,-0.10,130.40,130.40,130.40,1,1,"130,400",130.40,130.40,143.40,117.40
2017-06-05,30365,文曄五,議價,,,,,,,,,,,,
2017-06-05,30453,台灣大三,等價,101.70,,101.80,101.95,101.70,140,179,"18,211,600",101.74,101.70,111.85,91.55
2017-06-05,30453,台灣大三,議價,,,,,,,,,,,,
2017-06-05,30476,訊舟六,等價,,,,,,,,,110.00,110.00,121.00,99.00
2017-06-05,30476,訊舟六,議價,,,,,,,,,,,,
2017-06-05,30481,益登一,等價,,,,,,,,,102.20,102.20,112.40,92.00
2017-06-05,30481,益登一,議價,,,,,,,,,,,,
2017-06-05,30861,華義一,等價,,,,,,,,,100.50,101.00,111.10,90.90
2017-06-05,30861,華義一,議價,,,,,,,,,,,,
2017-06-05,30881,艾訊一,等價,112.00,-0.50,112.00,112.00,112.00,2,7,"784,000",112.00,112.00,123.20,100.80
2017-06-05,30881,艾訊一,議價,,,,,,,,,,,,
2017-06-05,31491,正達一,等價,,,,,,,,,100.60,100.60,110.65,90.55
2017-06-05,31491,正達一,議價,,,,,,,,,,,,
2017-06-05,31492,正達二,等價,99.80,,99.80,99.80,99.80,3,5,"499,000",99.80,99.80,109.75,89.85
2017-06-05,31492,正達二,議價,,,,,,,,,,,,
2017-06-05,31631,波若威一,等價,,,,,,,,,189.79,171.00,188.00,154.00
2017-06-05,31631,波若威一,議價,,,,,,,,,,,,
2017-06-05,31711,新洲一,等價,,,,,,,,,103.50,103.50,113.85,93.15
2017-06-05,31711,新洲一,議價,,,,,,,,,,,,
2017-06-05,32023,樺晟三,等價,,,,,,,,,108.00,108.00,118.80,97.20
2017-06-05,32023,樺晟三,議價,,,,,,,,,,,,
2017-06-05,32242,三顧二,等價,,,,,,,,,120.30,120.30,132.30,108.30
2017-06-05,32242,三顧二,議價,,,,,,,,,,,,
2017-06-05,32341,光環一,等價,,,,,,,,,101.50,101.50,111.65,91.35
2017-06-05,32341,光環一,議價,,,,,,,,,,,,
2017-06-05,32342,光環二,等價,,,,,,,,,101.15,101.15,111.25,91.05
2017-06-05,32342,光環二,議價,,,,,,,,,,,,
2017-06-05,32721,東碩一,等價,,,,,,,,,103.00,103.00,113.30,92.70
2017-06-05,32721,東碩一,議價,,,,,,,,,,,,
2017-06-05,32881,點晶一,等價,,,,,,,,,99.10,99.55,109.50,89.60
2017-06-05,32881,點晶一,議價,,,,,,,,,,,,
2017-06-05,32893,宜特三,等價,126.00,,126.00,126.00,126.00,3,10,"1,260,000",126.00,126.00,138.60,113.40
2017-06-05,32893,宜特三,議價,,,,,,,,,,,,
2017-06-05,32894,宜特四,等價,112.00,+1.00,111.20,112.00,111.20,2,2,"223,200",111.60,112.00,123.20,100.80
2017-06-05,32894,宜特四,議價,,,,,,,,,,,,
2017-06-05,32994,帛漢四,等價,171.00,+2.00,169.00,171.00,169.00,2,2,"340,000",170.00,171.00,188.00,154.00
2017-06-05,32994,帛漢四,議價,,,,,,,,,,,,
2017-06-05,33222,建舜電二,等價,101.55,,101.55,101.55,101.55,1,2,"203,100",101.55,101.55,111.70,91.40
2017-06-05,33222,建舜電二,議價,,,,,,,,,,,,
2017-06-05,33242,雙鴻二,等價,128.50,+3.50,125.00,128.50,125.00,10,14,"1,769,500",126.39,128.50,141.35,115.65
2017-06-05,33242,雙鴻二,議價,,,,,,,,,,,,
2017-06-05,33252,旭品二,等價,,,,,,,,,105.00,105.00,115.50,94.50
2017-06-05,33252,旭品二,議價,,,,,,,,,,,,
2017-06-05,33381,泰碩一,等價,109.00,,109.00,109.00,109.00,1,8,"872,000",109.00,109.00,119.90,98.10
2017-06-05,33381,泰碩一,議價,,,,,,,,,,,,
2017-06-05,33835,新世紀五,等價,,,,,,,,,99.40,99.40,109.30,89.50
2017-06-05,33835,新世紀五,議價,,,,,,,,,,,,
2017-06-05,34841,崧騰一,等價,,,,,,,,,155.00,155.00,170.00,139.50
2017-06-05,34841,崧騰一,議價,,,,,,,,,,,,
2017-06-05,35263,凡甲三,等價,110.50,,110.50,110.50,110.50,2,5,"552,500",110.50,110.50,121.55,99.45
2017-06-05,35263,凡甲三,議價,,,,,,,,,,,,
2017-06-05,35352,晶彩科二,等價,,,,,,,,,106.08,106.05,116.65,95.45
2017-06-05,35352,晶彩科二,議價,,,,,,,,,,,,
2017-06-05,35641,其陽一,等價,,,,,,,,,102.03,102.30,112.50,92.10
2017-06-05,35641,其陽一,議價,,,,,,,,,,,,
2017-06-05,35801,友威科一,等價,,,,,,,,,270.00,346.00,380.00,312.00
2017-06-05,35801,友威科一,議價,,,,,,,,,,,,
2017-06-05,36072,谷崧二,等價,,,,,,,,,100.75,100.75,110.80,90.70
2017-06-05,36072,谷崧二,議價,,,,,,,,,,,,
2017-06-05,36091,東林一,等價,,,,,,,,,103.00,103.00,113.30,92.70
2017-06-05,36091,東林一,議價,,,,,,,,,,,,
2017-06-05,36111,鼎翰一,等價,100.00,,100.00,100.00,100.00,1,2,"200,000",100.00,100.00,110.00,90.00
2017-06-05,36111,鼎翰一,議價,,,,,,,,,,,,
2017-06-05,36251,西勝一,等價,,,,,,,,,220.00,283.00,311.00,255.00
2017-06-05,36251,西勝一,議價,,,,,,,,,,,,
2017-06-05,36322,研勤二,等價,107.50,+1.50,106.70,107.50,106.70,3,11,"1,178,450",107.13,107.50,118.25,96.75
2017-06-05,36322,研勤二,議價,,,,,,,,,,,,
2017-06-05,36632,鑫科二,等價,,,,,,,,,102.60,103.05,113.35,92.75
2017-06-05,36632,鑫科二,議價,,,,,,,,,,,,
2017-06-05,36911,碩禾一,等價,102.90,+0.20,102.90,102.90,102.90,3,50,"5,145,000",102.90,102.90,113.15,92.65
2017-06-05,36911,碩禾一,議價,,,,,,,,,,,,
2017-06-05,36931,營邦一,等價,102.00,,102.20,102.20,102.00,8,220,"22,445,000",102.02,102.00,112.20,91.80
2017-06-05,36931,營邦一,議價,,,,,,,,,,,,
2017-06-05,36981,隆達一,等價,,,,,,,,,104.02,106.00,116.60,95.40
2017-06-05,36981,隆達一,議價,,,,,,,,,,,,
2017-06-05,36982,隆達二,等價,,,,,,,,,99.50,99.50,109.45,89.55
2017-06-05,36982,隆達二,議價,,,,,,,,,,,,
2017-06-05,37021,大聯大一,等價,112.55,-0.45,112.00,112.75,112.00,90,264,"29,679,850",112.42,112.55,123.80,101.30
2017-06-05,37021,大聯大一,議價,112.55,-0.45,,112.55,112.55,1,11,"1,238,050",,,,
2017-06-05,37071,漢磊一,等價,,,,,,,,,135.55,138.00,151.00,124.20
2017-06-05,37071,漢磊一,議價,,,,,,,,,,,,
2017-06-05,37081,上緯投控一,等價,,,,,,,,,632.00,632.00,695.00,569.00
2017-06-05,37081,上緯投控一,議價,,,,,,,,,,,,
2017-06-05,37082,上緯投控二,等價,101.50,,101.50,101.50,101.50,3,3,"304,500",101.50,101.50,111.65,91.35
2017-06-05,37082,上緯投控二,議價,,,,,,,,,,,,
2017-06-05,41045,佳醫五,等價,,,,,,,,,120.20,125.00,137.50,112.50
2017-06-05,41045,佳醫五,議價,,,,,,,,,,,,
2017-06-05,41061,雃博一,等價,,,,,,,,,103.80,103.80,114.15,93.45
2017-06-05,41061,雃博一,議價,,,,,,,,,,,,
2017-06-05,41093,穆拉德加捷三,等價,,,,,,,,,107.10,107.10,117.80,96.40
2017-06-05,41093,穆拉德加捷三,議價,,,,,,,,,,,,
2017-06-05,41145,健喬五,等價,,,,,,,,,115.00,114.50,125.95,103.05
2017-06-05,41145,健喬五,議價,,,,,,,,,,,,
2017-06-05,41233,晟德三,等價,106.05,,106.10,106.10,106.00,12,33,"3,500,900",106.08,106.05,116.65,95.45
2017-06-05,41233,晟德三,議價,,,,,,,,,,,,
2017-06-05,41301,健亞一,等價,,,,,,,,,99.00,99.00,108.90,89.10
2017-06-05,41301,健亞一,議價,,,,,,,,,,,,
2017-06-05,41371,麗豐一KY,等價,,,,,,,,,101.27,101.45,111.55,91.35
2017-06-05,41371,麗豐一KY,議價,,,,,,,,,,,,
2017-06-05,41382,曜亞二,等價,105.00,+2.00,104.00,105.00,104.00,5,25,"2,616,000",104.64,105.00,115.50,94.50
2017-06-05,41382,曜亞二,議價,,,,,,,,,,,,
2017-06-05,41412,龍燈二KY,等價,107.00,,107.00,107.00,107.00,2,6,"642,000",107.00,107.00,117.70,96.30
2017-06-05,41412,龍燈二KY,議價,,,,,,,,,,,,
