資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2022-03-08,13164,上曜四,等價,137.50,+1.80,137.00,137.50,137.00,13,18,"2,469,900",137.21,137.50,151.00,123.75
2022-03-08,13164,上曜四,議價,,,,,,,,,,,,
2022-03-08,13165,上曜五,等價,,,,,,,,,212.00,210.00,231.00,189.00
2022-03-08,13165,上曜五,議價,,,,,,,,,,,,
2022-03-08,13381,廣華一KY,等價,,,,,,,,,105.00,105.00,115.50,94.50
2022-03-08,13381,廣華一KY,議價,,,,,,,,,,,,
2022-03-08,13411,富林一KY,等價,103.50,+0.90,103.50,103.50,103.50,2,2,"207,000",103.50,103.50,113.85,93.15
2022-03-08,13411,富林一KY,議價,,,,,,,,,,,,
2022-03-08,14361,華友聯一,等價,,,,,,,,,164.20,163.00,179.00,146.70
2022-03-08,14361,華友聯一,議價,,,,,,,,,,,,
2022-03-08,14362,華友聯二,等價,,,,,,,,,157.00,154.00,169.00,138.60
2022-03-08,14362,華友聯二,議價,,,,,,,,,,,,
2022-03-08,14742,弘裕二,等價,115.00,,112.00,115.50,112.00,3,3,"342,500",114.16,115.00,126.50,103.50
2022-03-08,14742,弘裕二,議價,,,,,,,,,,,,
2022-03-08,15132,中興電二,等價,110.80,+0.20,110.65,110.80,110.60,5,25,"2,765,700",110.62,110.80,121.85,99.75
2022-03-08,15132,中興電二,議價,,,,,,,,,,,,
2022-03-08,15324,勤美四,等價,122.10,-2.90,124.00,124.00,122.10,10,38,"4,683,350",123.24,122.10,134.30,109.90
2022-03-08,15324,勤美四,議價,,,,,,,,,,,,
2022-03-08,15332,車王電二,等價,105.00,,106.40,106.40,104.20,20,172,"18,093,400",105.19,105.00,115.50,94.50
2022-03-08,15332,車王電二,議價,,,,,,,,,,,,
2022-03-08,15823,信錦三,等價,117.65,-0.35,118.05,118.05,117.65,7,10,"1,179,100",117.91,117.65,129.40,105.90
2022-03-08,15823,信錦三,議價,,,,,,,,,,,,
2022-03-08,15862,和勤二,等價,118.00,+1.50,117.00,118.00,117.00,13,85,"9,983,000",117.44,118.00,129.80,106.20
2022-03-08,15862,和勤二,議價,,,,,,,,,,,,
2022-03-08,15863,和勤三,等價,105.50,-0.50,106.05,106.05,105.50,3,3,"317,550",105.85,105.50,116.05,94.95
2022-03-08,15863,和勤三,議價,,,,,,,,,,,,
2022-03-08,15893,永冠三KY,等價,,,,,,,,,98.02,98.00,107.80,88.20
