資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2011-05-19,12101,大成一,等價,114.00,,114.50,114.50,114.00,8,63,"7,199,500",114.27,114.00,121.95,106.05
2011-05-19,12101,大成一,議價,,,,,,,,,,,,
2011-05-19,12171,愛之一,等價,,,,,,,,,114.40,114.40,122.40,106.40
2011-05-19,12171,愛之一,議價,,,,,,,,,,,,
2011-05-19,12172,愛之二,等價,106.60,,107.00,107.00,106.60,8,53,"5,670,150",106.98,106.60,114.05,99.15
2011-05-19,12172,愛之二,議價,,,,,,,,,,,,
2011-05-19,12251,福脂一,等價,,,,,,,,,114.98,114.50,122.50,106.50
2011-05-19,12251,福脂一,議價,,,,,,,,,,,,
2011-05-19,13191,東陽一,等價,102.00,-1.15,102.00,102.00,102.00,3,7,"714,000",102.00,102.00,109.10,94.90
2011-05-19,13191,東陽一,議價,,,,,,,,,,,,
2011-05-19,140201,遠新E1,等價,102.00,+0.50,102.00,102.00,102.00,1,3,"306,000",102.00,102.00,109.10,94.90
2011-05-19,140201,遠新E1,議價,,,,,,,,,,,,
2011-05-19,14093,新纖三,等價,,,,,,,,,167.50,168.00,179.00,157.00
2011-05-19,14093,新纖三,議價,,,,,,,,,,,,
2011-05-19,14773,聚陽三,等價,182.00,,182.00,182.00,181.00,4,7,"1,273,000",181.85,182.00,194.00,170.00
2011-05-19,14773,聚陽三,議價,,,,,,,,,,,,
2011-05-19,15282,恩德二,等價,135.55,-2.95,129.60,135.55,129.60,2,2,"265,150",132.57,135.55,145.00,126.10
2011-05-19,15282,恩德二,議價,,,,,,,,,,,,
2011-05-19,15371,廣隆一,等價,,,,,,,,,205.02,190.00,203.00,177.00
2011-05-19,15371,廣隆一,議價,,,,,,,,,,,,
2011-05-19,15692,濱川二,等價,,,,,,,,,112.00,111.60,119.40,103.80
2011-05-19,15692,濱川二,議價,,,,,,,,,,,,
2011-05-19,15693,濱川三,等價,,,,,,,,,115.00,115.00,123.05,106.95
2011-05-19,15693,濱川三,議價,,,,,,,,,,,,
2011-05-19,15821,信錦一,等價,,,,,,,,,110.00,110.00,117.70,102.30
2011-05-19,15821,信錦一,議價,,,,,,,,,,,,
2011-05-19,16111,中電一,等價,117.25,,117.50,117.50,117.00,6,21,"2,462,500",117.26,117.25,125.45,109.05
2011-05-19,16111,中電一,議價,,,,,,,,,,,,
2011-05-19,16172,榮星二,等價,119.50,+0.75,119.50,119.50,119.50,1,1,"119,500",119.50,119.50,127.85,111.15
2011-05-19,16172,榮星二,議價,,,,,,,,,,,,
2011-05-19,17203,生達三,等價,118.05,+0.10,117.95,118.45,117.95,4,12,"1,416,000",117.97,118.05,126.30,109.80
2011-05-19,17203,生達三,議價,117.95,,,117.95,117.95,1,10,"1,179,500",,,,
2011-05-19,17292,必翔二,等價,95.05,-0.05,95.10,95.20,95.00,20,42,"3,992,200",95.05,95.05,101.70,88.40
2011-05-19,17292,必翔二,議價,,,,,,,,,,,,
2011-05-19,17521,南光一,等價,,,,,,,,,120.00,118.00,126.25,109.75
2011-05-19,17521,南光一,議價,,,,,,,,,,,,
2011-05-19,17811,合世一,等價,,,,,,,,,265.44,267.00,285.00,249.00
2011-05-19,17811,合世一,議價,,,,,,,,,,,,
2011-05-19,17812,合世二,等價,,,,,,,,,111.80,112.00,119.80,104.20
2011-05-19,17812,合世二,議價,,,,,,,,,,,,
2011-05-19,17841,訊聯一,等價,109.20,-5.80,109.20,109.20,109.20,1,1,"109,200",109.20,109.20,116.80,101.60
2011-05-19,17841,訊聯一,議價,,,,,,,,,,,,
2011-05-19,17872,福盈二,等價,,,,,,,,,117.60,114.00,121.95,106.05
2011-05-19,17872,福盈二,議價,,,,,,,,,,,,
2011-05-19,17951,美時一,等價,,,,,,,,,117.00,116.00,124.10,107.90
2011-05-19,17951,美時一,議價,,,,,,,,,,,,
2011-05-19,17952,美時二,等價,,,,,,,,,113.90,113.90,121.85,105.95
2011-05-19,17952,美時二,議價,,,,,,,,,,,,
2011-05-19,18062,冠軍二,等價,,,,,,,,,231.00,231.00,247.00,215.00
2011-05-19,18062,冠軍二,議價,,,,,,,,,,,,
2011-05-19,18081,國大一,等價,,,,,,,,,110.00,110.00,117.70,102.30
2011-05-19,18081,國大一,議價,,,,,,,,,,,,
2011-05-19,18131,寶利一,等價,115.50,-0.50,116.00,116.90,115.50,35,89,"10,376,100",116.58,115.50,123.55,107.45
2011-05-19,18131,寶利一,議價,,,,,,,,,,,,
2011-05-19,20064,東鋼四,等價,,,,,,,,,104.67,103.35,110.55,96.15
2011-05-19,20064,東鋼四,議價,,,,,,,,,,,,
2011-05-19,20065,東鋼五,等價,115.50,+0.80,115.00,115.90,115.00,43,108,"12,468,550",115.44,115.50,123.55,107.45
2011-05-19,20065,東鋼五,議價,,,,,,,,,,,,
2011-05-19,20202,美亞二,等價,,,,,,,,,104.00,104.00,111.25,96.75
2011-05-19,20202,美亞二,議價,,,,,,,,,,,,
2011-05-19,20342,允強二,等價,,,,,,,,,120.00,110.00,117.70,102.30
2011-05-19,20342,允強二,議價,,,,,,,,,,,,
2011-05-19,20381,海光一,等價,,,,,,,,,111.20,111.00,118.75,103.25
2011-05-19,20381,海光一,議價,,,,,,,,,,,,
2011-05-19,20382,海光二,等價,,,,,,,,,107.07,107.50,115.00,100.00
2011-05-19,20382,海光二,議價,,,,,,,,,,,,
2011-05-19,20591,川湖一,等價,103.00,,103.00,103.00,103.00,1,5,"515,000",103.00,103.00,110.20,95.80
2011-05-19,20591,川湖一,議價,,,,,,,,,,,,
2011-05-19,20592,川湖二,等價,101.00,-0.40,100.70,101.00,100.50,4,12,"1,208,000",100.66,101.00,108.05,93.95
2011-05-19,20592,川湖二,議價,,,,,,,,,,,,
2011-05-19,21011,南港一,等價,,,,,,,,,113.00,113.00,120.90,105.10
2011-05-19,21011,南港一,議價,,,,,,,,,,,,
2011-05-19,21141,鑫永一,等價,,,,,,,,,175.75,184.00,196.00,172.00
2011-05-19,21141,鑫永一,議價,,,,,,,,,,,,
2011-05-19,23171,鴻海一,等價,100.00,+0.50,99.50,100.00,99.50,8,52,"5,174,800",99.51,100.00,107.00,93.00
2011-05-19,23171,鴻海一,議價,,,,,,,,,,,,
2011-05-19,23323,友訊三,等價,,,,,,,,,100.65,100.60,107.60,93.60
2011-05-19,23323,友訊三,議價,,,,,,,,,,,,
2011-05-19,23471,聯強一,等價,127.00,+1.50,126.80,127.00,126.80,2,4,"507,400",126.85,127.00,135.85,118.15
2011-05-19,23471,聯強一,議價,,,,,,,,,,,,
2011-05-19,23472,聯強二,等價,101.75,,101.50,101.75,101.50,3,21,"2,134,000",101.61,101.75,108.85,94.65
2011-05-19,23472,聯強二,議價,,,,,,,,,,,,
2011-05-19,235201,達科E1,等價,,,,,,,,,99.75,114.45,122.45,106.45
2011-05-19,235201,達科E1,議價,,,,,,,,,,,,
2011-05-19,23541,鴻準一,等價,,,,,,,,,98.90,98.80,105.70,91.90
2011-05-19,23541,鴻準一,議價,,,,,,,,,,,,
2011-05-19,23571,華碩一,等價,,,,,,,,,100.00,100.00,107.00,93.00
2011-05-19,23571,華碩一,議價,,,,,,,,,,,,
2011-05-19,23651,昆盈一,等價,,,,,,,,,111.00,108.50,116.05,100.95
2011-05-19,23651,昆盈一,議價,,,,,,,,,,,,
2011-05-19,23652,昆盈二,等價,108.00,+0.50,108.00,108.00,108.00,1,1,"108,000",108.00,108.00,115.55,100.45
2011-05-19,23652,昆盈二,議價,,,,,,,,,,,,
2011-05-19,23692,菱生二,等價,,,,,,,,,178.10,215.00,230.00,200.00
2011-05-19,23692,菱生二,議價,,,,,,,,,,,,
2011-05-19,23712,大同二,等價,,,,,,,,,99.51,100.10,107.10,93.10
2011-05-19,23712,大同二,議價,,,,,,,,,,,,
2011-05-19,23741,佳能一,等價,100.00,-0.60,100.00,100.00,100.00,12,89,"8,900,000",100.00,100.00,107.00,93.00
2011-05-19,23741,佳能一,議價,,,,,,,,,,,,
2011-05-19,23772,微星二,等價,,,,,,,,,100.00,99.50,106.45,92.55
2011-05-19,23772,微星二,議價,,,,,,,,,,,,
2011-05-19,23832,台光二,等價,,,,,,,,,201.00,298.00,318.00,278.00
2011-05-19,23832,台光二,議價,,,,,,,,,,,,
2011-05-19,23833,台光三,等價,,,,,,,,,116.79,118.00,126.25,109.75
2011-05-19,23833,台光三,議價,,,,,,,,,,,,
2011-05-19,23921,正崴一,等價,,,,,,,,,100.99,100.80,107.85,93.75
2011-05-19,23921,正崴一,議價,,,,,,,,,,,,
2011-05-19,23933,億光三,等價,106.00,-0.90,106.90,106.90,106.00,9,58,"6,161,500",106.23,106.00,113.40,98.60
2011-05-19,23933,億光三,議價,,,,,,,,,,,,
2011-05-19,23934,億光四,等價,,,,,,,,,105.50,105.50,112.85,98.15
2011-05-19,23934,億光四,議價,,,,,,,,,,,,
2011-05-19,24061,國碩一,等價,112.00,,112.00,112.00,112.00,1,10,"1,120,000",112.00,112.00,119.80,104.20
2011-05-19,24061,國碩一,議價,,,,,,,,,,,,
