資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2013-12-24,12171,愛之一,等價,,,,,,,,,103.00,103.00,110.20,95.80
2013-12-24,12171,愛之一,議價,,,,,,,,,,,,
2013-12-24,12172,愛之二,等價,,,,,,,,,102.45,102.45,109.60,95.30
2013-12-24,12172,愛之二,議價,,,,,,,,,,,,
2013-12-24,12173,愛之三,等價,,,,,,,,,100.22,100.25,107.25,93.25
2013-12-24,12173,愛之三,議價,,,,,,,,,,,,
2013-12-24,12181,泰山一,等價,,,,,,,,,106.70,106.00,113.40,98.60
2013-12-24,12181,泰山一,議價,,,,,,,,,,,,
2013-12-24,12251,福脂一,等價,101.50,-0.20,101.90,101.90,101.50,3,23,"2,335,700",101.55,101.50,108.60,94.40
2013-12-24,12251,福脂一,議價,,,,,,,,,,,,
2013-12-24,13161,上曜一,等價,,,,,,,,,103.00,102.90,110.10,95.70
2013-12-24,13161,上曜一,議價,,,,,,,,,,,,
2013-12-24,13191,東陽一,等價,108.30,-0.05,108.20,108.30,108.00,3,7,"757,100",108.15,108.30,115.85,100.75
2013-12-24,13191,東陽一,議價,,,,,,,,,,,,
2013-12-24,13371,再生一,等價,116.80,-1.70,117.20,118.10,116.00,43,127,"14,943,350",117.66,116.80,124.95,108.65
2013-12-24,13371,再生一,議價,,,,,,,,,,,,
2013-12-24,14422,名軒二,等價,,,,,,,,,158.00,158.00,169.00,146.95
2013-12-24,14422,名軒二,議價,,,,,,,,,,,,
2013-12-24,14571,宜進一,等價,,,,,,,,,101.54,101.60,108.70,94.50
2013-12-24,14571,宜進一,議價,,,,,,,,,,,,
2013-12-24,14661,聚隆一,等價,,,,,,,,,112.20,100.90,107.95,93.85
2013-12-24,14661,聚隆一,議價,,,,,,,,,,,,
2013-12-24,14662,聚隆二,等價,,,,,,,,,110.00,110.00,117.70,102.30
2013-12-24,14662,聚隆二,議價,,,,,,,,,,,,
2013-12-24,14773,聚陽三,等價,,,,,,,,,495.00,519.00,555.00,483.00
2013-12-24,14773,聚陽三,議價,,,,,,,,,,,,
2013-12-24,14774,聚陽四,等價,,,,,,,,,182.00,190.00,203.00,177.00
2013-12-24,14774,聚陽四,議價,,,,,,,,,,,,
2013-12-24,15043,東元三,等價,,,,,,,,,166.00,166.00,177.00,155.00
2013-12-24,15043,東元三,議價,,,,,,,,,,,,
2013-12-24,15243,耿鼎三,等價,,,,,,,,,117.98,119.00,127.30,110.70
2013-12-24,15243,耿鼎三,議價,,,,,,,,,,,,
2013-12-24,15363,和大三,等價,,,,,,,,,648.00,648.00,693.00,603.00
2013-12-24,15363,和大三,議價,,,,,,,,,,,,
2013-12-24,15661,捷邦一,等價,98.50,-0.40,98.50,98.50,98.50,1,1,"98,500",98.50,98.50,105.35,91.65
2013-12-24,15661,捷邦一,議價,,,,,,,,,,,,
2013-12-24,15694,濱川四,等價,107.00,+5.00,107.00,107.00,107.00,1,2,"214,000",107.00,107.00,114.45,99.55
2013-12-24,15694,濱川四,議價,,,,,,,,,,,,
2013-12-24,15842,精剛二,等價,,,,,,,,,102.57,102.60,109.75,95.45
2013-12-24,15842,精剛二,議價,,,,,,,,,,,,
