資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2025-04-14,11011,台泥一永,等價,100.00,-0.50,100.05,100.05,100.00,13,32,"3,201,150",100.03,100.00,110.00,90.00
2025-04-14,11011,台泥一永,議價,,,,,,,,,,,,
2025-04-14,13164,上曜四,等價,120.00,+3.50,120.00,120.00,120.00,1,2,"240,000",120.00,120.00,132.00,108.00
2025-04-14,13164,上曜四,議價,,,,,,,,,,,,
2025-04-14,13166,上曜六,等價,112.00,+2.45,109.55,112.00,109.55,27,87,"9,689,550",111.37,112.00,123.20,100.80
2025-04-14,13166,上曜六,議價,,,,,,,,,,,,
2025-04-14,13382,廣華二KY,等價,,,,,,,,,97.85,96.00,105.60,86.40
2025-04-14,13382,廣華二KY,議價,,,,,,,,,,,,
2025-04-14,13421,八貫一,等價,,,,,,,,,186.00,186.00,204.00,168.00
2025-04-14,13421,八貫一,議價,,,,,,,,,,,,
2025-04-14,140201,遠東新E1永,等價,107.45,+0.05,106.95,107.45,106.95,7,16,"1,714,150",107.13,107.45,118.15,96.75
2025-04-14,140201,遠東新E1永,議價,,,,,,,,,,,,
2025-04-14,140202,遠東新E2永,等價,97.00,-0.40,95.70,97.00,95.70,2,2,"192,700",96.35,97.00,106.70,87.30
2025-04-14,140202,遠東新E2永,議價,,,,,,,,,,,,
2025-04-14,14362,華友聯二,等價,,,,,,,,,452.50,429.00,471.00,387.00
2025-04-14,14362,華友聯二,議價,,,,,,,,,,,,
2025-04-14,14363,華友聯三,等價,96.50,+0.50,96.00,97.00,96.00,15,57,"5,506,750",96.60,96.50,106.15,86.85
2025-04-14,14363,華友聯三,議價,,,,,,,,,,,,
2025-04-14,14364,華友聯四,等價,98.00,+2.00,97.00,98.00,97.00,9,58,"5,667,050",97.70,98.00,107.80,88.20
2025-04-14,14364,華友聯四,議價,,,,,,,,,,,,
2025-04-14,14381,三地開發一,等價,,,,,,,,,128.00,128.00,140.80,115.20
2025-04-14,14381,三地開發一,議價,,,,,,,,,,,,
2025-04-14,14743,弘裕三,等價,92.20,-0.55,92.60,92.65,91.20,19,258,"23,796,500",92.23,92.20,101.40,83.00
2025-04-14,14743,弘裕三,議價,,,,,,,,,,,,
2025-04-14,15142,亞力二,等價,103.30,-0.70,104.00,104.05,103.30,42,150,"15,533,550",103.55,103.30,113.60,93.00
2025-04-14,15142,亞力二,議價,,,,,,,,,,,,
2025-04-14,15261,日馳一,等價,93.60,-0.05,93.15,93.60,93.15,2,2,"186,750",93.37,93.60,102.95,84.25
2025-04-14,15261,日馳一,議價,,,,,,,,,,,,
2025-04-14,15364,和大四,等價,104.05,+0.05,106.00,108.00,104.05,27,58,"6,104,100",105.24,104.05,114.45,93.65
2025-04-14,15364,和大四,議價,,,,,,,,,,,,
2025-04-14,15601,中砂一,等價,107.45,+2.65,105.35,107.80,105.35,17,29,"3,090,200",106.55,107.45,118.15,96.75
2025-04-14,15601,中砂一,議價,,,,,,,,,,,,
2025-04-14,15864,和勤四,等價,,,,,,,,,107.72,108.00,118.80,97.20
2025-04-14,15864,和勤四,議價,,,,,,,,,,,,
2025-04-14,15865,和勤五,等價,95.00,-1.40,96.30,96.30,95.00,19,34,"3,249,100",95.56,95.00,104.50,85.50
2025-04-14,15865,和勤五,議價,,,,,,,,,,,,
2025-04-14,15893,永冠三KY,等價,,,,,,,,,97.40,97.40,107.10,87.70
2025-04-14,15893,永冠三KY,議價,,,,,,,,,,,,
2025-04-14,15894,永冠四KY,等價,93.65,-1.10,94.80,94.80,93.65,10,44,"4,155,700",94.44,93.65,103.00,84.30
2025-04-14,15894,永冠四KY,議價,,,,,,,,,,,,
2025-04-14,15952,川寶二,等價,,,,,,,,,108.95,106.00,116.60,95.40
2025-04-14,15952,川寶二,議價,,,,,,,,,,,,
2025-04-14,15984,岱宇四,等價,,,,,,,,,96.92,94.00,103.40,84.60
2025-04-14,15984,岱宇四,議價,,,,,,,,,,,,
2025-04-14,15991,宏佳騰一,等價,100.45,+0.55,100.45,100.45,100.45,2,10,"1,004,500",100.45,100.45,110.45,90.45
2025-04-14,15991,宏佳騰一,議價,,,,,,,,,,,,
2025-04-14,16095,大亞五,等價,,,,,,,,,96.59,97.45,107.15,87.75
2025-04-14,16095,大亞五,議價,,,,,,,,,,,,
2025-04-14,17271,中華化一,等價,,,,,,,,,109.50,109.50,120.45,98.55
2025-04-14,17271,中華化一,議價,,,,,,,,,,,,
2025-04-14,17813,合世三,等價,,,,,,,,,103.40,103.45,113.75,93.15
2025-04-14,17813,合世三,議價,,,,,,,,,,,,
2025-04-14,17862,科妍二,等價,,,,,,,,,262.91,269.00,295.00,243.00
2025-04-14,17862,科妍二,議價,,,,,,,,,,,,
2025-04-14,18156,富喬六,等價,,,,,,,,,236.00,236.00,259.00,213.00
2025-04-14,18156,富喬六,議價,,,,,,,,,,,,
2025-04-14,19094,榮成四,等價,,,,,,,,,94.00,94.00,103.40,84.60
2025-04-14,19094,榮成四,議價,,,,,,,,,,,,
2025-04-14,20343,允強三,等價,,,,,,,,,107.02,109.50,120.45,98.55
2025-04-14,20343,允強三,議價,,,,,,,,,,,,
2025-04-14,20344,允強四,等價,105.70,-0.45,105.70,105.70,105.70,1,5,"528,500",105.70,105.70,116.25,95.15
2025-04-14,20344,允強四,議價,,,,,,,,,,,,
2025-04-14,20632,世鎧二,等價,,,,,,,,,98.32,98.50,108.35,88.65
2025-04-14,20632,世鎧二,議價,,,,,,,,,,,,
2025-04-14,20662,世德二,等價,,,,,,,,,103.77,103.80,114.15,93.45
2025-04-14,20662,世德二,議價,,,,,,,,,,,,
2025-04-14,21043,國際中橡三,等價,,,,,,,,,96.60,96.60,106.25,86.95
2025-04-14,21043,國際中橡三,議價,,,,,,,,,,,,
2025-04-14,22013,裕隆三,等價,96.50,-0.50,96.95,97.00,96.50,11,36,"3,475,450",96.54,96.50,106.15,86.85
2025-04-14,22013,裕隆三,議價,,,,,,,,,,,,
2025-04-14,22283,劍麟三,等價,,,,,,,,,109.90,107.85,118.60,97.10
2025-04-14,22283,劍麟三,議價,,,,,,,,,,,,
2025-04-14,22313,為升三,等價,99.60,+0.10,99.50,99.65,99.50,11,19,"1,892,400",99.60,99.60,109.55,89.65
2025-04-14,22313,為升三,議價,,,,,,,,,,,,
2025-04-14,22362,百達二KY,等價,,,,,,,,,215.00,211.00,232.00,190.00
2025-04-14,22362,百達二KY,議價,,,,,,,,,,,,
2025-04-14,22501,IKKA一KY,等價,102.80,+0.30,102.50,107.00,101.50,17,35,"3,627,200",103.63,102.80,113.05,92.55
2025-04-14,22501,IKKA一KY,議價,,,,,,,,,,,,
2025-04-14,23372,旺宏二,等價,94.30,+1.30,93.40,95.45,93.40,110,345,"32,622,800",94.55,94.30,103.70,84.90
2025-04-14,23372,旺宏二,議價,,,,,,,,,,,,
2025-04-14,23383,光罩三,等價,97.80,,98.15,98.15,97.80,4,5,"490,050",98.01,97.80,107.55,88.05
2025-04-14,23383,光罩三,議價,,,,,,,,,,,,
2025-04-14,23682,金像電二,等價,108.50,+0.60,108.00,109.60,108.00,135,284,"30,881,300",108.73,108.50,119.35,97.65
2025-04-14,23682,金像電二,議價,,,,,,,,,,,,
2025-04-14,23835,台光電五,等價,214.00,+5.00,214.00,214.00,214.00,2,90,"19,260,000",214.00,214.00,235.00,193.00
2025-04-14,23835,台光電五,議價,,,,,,,,,,,,
2025-04-14,23836,台光電六,等價,111.90,+0.70,112.50,114.00,111.15,101,459,"51,557,250",112.32,111.90,123.05,100.75
2025-04-14,23836,台光電六,議價,,,,,,,,,,,,
2025-04-14,23837,台光電七,等價,121.60,+1.60,119.75,121.90,119.05,194,728,"87,723,600",120.49,121.60,133.75,109.45
2025-04-14,23837,台光電七,議價,,,,,,,,,,,,
2025-04-14,24271,三商電一,等價,96.50,,97.00,97.00,96.50,5,5,"484,050",96.81,96.50,106.15,86.85
2025-04-14,24271,三商電一,議價,,,,,,,,,,,,
2025-04-14,24361,偉詮電一,等價,100.00,-2.75,102.90,103.40,100.00,5,19,"1,912,100",100.63,100.00,110.00,90.00
2025-04-14,24361,偉詮電一,議價,,,,,,,,,,,,
2025-04-14,24394,美律四,等價,102.55,,103.85,103.85,102.50,35,61,"6,297,100",103.23,102.55,112.80,92.30
2025-04-14,24394,美律四,議價,,,,,,,,,,,,
2025-04-14,24395,美律五,等價,105.30,-0.05,105.35,105.35,105.25,4,7,"736,950",105.27,105.30,115.80,94.80
2025-04-14,24395,美律五,議價,,,,,,,,,,,,
2025-04-14,24423,新美齊三,等價,95.00,+1.70,95.00,95.05,93.00,29,87,"8,182,250",94.04,95.00,104.50,85.50
2025-04-14,24423,新美齊三,議價,,,,,,,,,,,,
2025-04-14,24424,新美齊四,等價,94.95,+1.45,94.80,95.20,94.00,30,67,"6,343,900",94.68,94.95,104.40,85.50
2025-04-14,24424,新美齊四,議價,,,,,,,,,,,,
2025-04-14,24616,光群雷六,等價,,,,,,,,,149.00,140.00,154.00,126.00
2025-04-14,24616,光群雷六,議價,,,,,,,,,,,,
2025-04-14,24624,良得電四,等價,,,,,,,,,103.00,101.50,111.65,91.35
2025-04-14,24624,良得電四,議價,,,,,,,,,,,,
2025-04-14,24642,盟立二,等價,94.00,-0.20,93.90,94.90,93.00,61,266,"24,965,200",93.85,94.00,103.40,84.60
2025-04-14,24642,盟立二,議價,,,,,,,,,,,,
2025-04-14,24762,鉅祥二,等價,113.95,+1.85,114.50,114.50,113.15,18,22,"2,505,300",113.87,113.95,125.30,102.60
2025-04-14,24762,鉅祥二,議價,,,,,,,,,,,,
2025-04-14,24866,一詮六,等價,,,,,,,,,101.73,101.80,111.95,91.65
2025-04-14,24866,一詮六,議價,,,,,,,,,,,,
2025-04-14,24972,怡利電二,等價,,,,,,,,,99.86,99.50,109.45,89.55
2025-04-14,24972,怡利電二,議價,,,,,,,,,,,,
2025-04-14,25283,皇普三,等價,107.20,+0.20,110.95,110.95,107.20,13,27,"2,924,100",108.30,107.20,117.90,96.50
2025-04-14,25283,皇普三,議價,,,,,,,,,,,,
2025-04-14,25284,皇普四,等價,95.00,,95.00,96.00,95.00,5,14,"1,331,800",95.12,95.00,104.50,85.50
2025-04-14,25284,皇普四,議價,,,,,,,,,,,,
2025-04-14,25483,華固三,等價,99.65,+0.65,99.00,99.80,96.50,16,53,"5,214,650",98.38,99.65,109.60,89.70
2025-04-14,25483,華固三,議價,,,,,,,,,,,,
2025-04-14,25484,華固四,等價,,,,,,,,,99.66,99.50,109.45,89.55
2025-04-14,25484,華固四,議價,,,,,,,,,,,,
2025-04-14,26107,華航七,等價,133.05,-1.00,138.25,139.60,132.80,38,171,"22,914,750",134.00,133.05,146.35,119.75
2025-04-14,26107,華航七,議價,,,,,,,,,,,,
2025-04-14,26415,正德五,等價,,,,,,,,,120.66,122.00,134.20,109.80
2025-04-14,26415,正德五,議價,,,,,,,,,,,,
2025-04-14,26416,正德六,等價,,,,,,,,,146.50,122.00,134.20,109.80
2025-04-14,26416,正德六,議價,,,,,,,,,,,,
2025-04-14,26417,正德七,等價,100.60,+0.10,100.60,100.60,100.60,1,1,"100,600",100.60,100.60,110.65,90.55
2025-04-14,26417,正德七,議價,,,,,,,,,,,,
2025-04-14,27271,王品一,等價,106.40,-0.05,107.00,107.00,106.00,11,23,"2,448,200",106.44,106.40,117.00,95.80
2025-04-14,27271,王品一,議價,,,,,,,,,,,,
2025-04-14,27323,六角三,等價,,,,,,,,,99.80,99.80,109.75,89.85
2025-04-14,27323,六角三,議價,,,,,,,,,,,,
2025-04-14,27551,揚秦一,等價,110.60,+0.05,111.50,112.50,110.60,6,28,"3,119,200",111.40,110.60,121.65,99.55
2025-04-14,27551,揚秦一,議價,,,,,,,,,,,,
2025-04-14,27561,聯發國際一,等價,,,,,,,,,105.12,108.00,118.80,97.20
2025-04-14,27561,聯發國際一,議價,,,,,,,,,,,,
2025-04-14,29051,三商一,等價,,,,,,,,,103.60,103.00,113.30,92.70
2025-04-14,29051,三商一,議價,,,,,,,,,,,,
2025-04-14,29061,高林一,等價,100.30,,100.30,100.30,100.30,1,7,"702,100",100.30,100.30,110.30,90.30
2025-04-14,29061,高林一,議價,,,,,,,,,,,,
2025-04-14,30061,晶豪科一,等價,,,,,,,,,102.39,102.45,112.65,92.25
2025-04-14,30061,晶豪科一,議價,,,,,,,,,,,,
2025-04-14,30134,晟銘電四,等價,103.60,+0.65,103.30,104.00,103.30,13,29,"3,010,150",103.79,103.60,113.95,93.25
2025-04-14,30134,晟銘電四,議價,,,,,,,,,,,,
2025-04-14,30165,嘉晶五,等價,,,,,,,,,92.26,95.95,105.50,86.40
2025-04-14,30165,嘉晶五,議價,,,,,,,,,,,,
2025-04-14,30238,信邦八,等價,,,,,,,,,105.55,105.75,116.30,95.20
2025-04-14,30238,信邦八,議價,,,,,,,,,,,,
2025-04-14,30336,威健六,等價,119.00,+1.00,119.00,121.00,117.05,21,44,"5,241,450",119.12,119.00,130.90,107.10
2025-04-14,30336,威健六,議價,,,,,,,,,,,,
2025-04-14,30337,威健七,等價,,,,,,,,,104.90,103.70,114.05,93.35
2025-04-14,30337,威健七,議價,,,,,,,,,,,,
2025-04-14,30454,台灣大四,等價,100.00,,100.30,100.35,100.00,27,172,"17,237,850",100.22,100.00,110.00,90.00
2025-04-14,30454,台灣大四,議價,,,,,,,,,,,,
2025-04-14,30455,台灣大五,等價,103.40,,103.40,103.80,103.15,23,96,"9,937,650",103.51,103.40,113.70,93.10
2025-04-14,30455,台灣大五,議價,,,,,,,,,,,,
2025-04-14,30882,艾訊二,等價,120.00,+2.00,119.00,120.00,118.00,10,34,"4,029,600",118.51,120.00,132.00,108.00
2025-04-14,30882,艾訊二,議價,,,,,,,,,,,,
2025-04-14,30922,鴻碩二,等價,99.05,+0.15,99.10,99.10,99.05,3,5,"495,450",99.09,99.05,108.95,89.15
2025-04-14,30922,鴻碩二,議價,,,,,,,,,,,,
2025-04-14,30954,及成四,等價,118.00,+0.50,114.00,118.00,112.00,3,10,"1,140,000",114.00,118.00,129.80,106.20
2025-04-14,30954,及成四,議價,,,,,,,,,,,,
2025-04-14,31222,笙泉二,等價,,,,,,,,,92.87,93.05,102.35,83.75
2025-04-14,31222,笙泉二,議價,,,,,,,,,,,,
2025-04-14,31282,昇銳二,等價,99.60,+0.40,99.60,99.60,99.45,6,22,"2,189,150",99.50,99.60,109.55,89.65
2025-04-14,31282,昇銳二,議價,,,,,,,,,,,,
2025-04-14,31382,耀登二,等價,,,,,,,,,98.85,101.00,111.10,90.90
2025-04-14,31382,耀登二,議價,,,,,,,,,,,,
2025-04-14,31413,晶宏三,等價,,,,,,,,,98.00,98.00,107.80,88.20
2025-04-14,31413,晶宏三,議價,,,,,,,,,,,,
2025-04-14,32071,耀勝一,等價,,,,,,,,,99.00,101.00,111.10,90.90
2025-04-14,32071,耀勝一,議價,,,,,,,,,,,,
2025-04-14,32094,全科四,等價,,,,,,,,,131.60,135.25,148.75,121.75
2025-04-14,32094,全科四,議價,,,,,,,,,,,,
2025-04-14,32571,虹冠電一,等價,,,,,,,,,96.00,96.00,105.60,86.40
2025-04-14,32571,虹冠電一,議價,,,,,,,,,,,,
2025-04-14,32723,東碩三,等價,93.00,-1.00,95.80,95.80,90.05,5,5,"458,950",91.79,93.00,102.30,83.70
2025-04-14,32723,東碩三,議價,,,,,,,,,,,,
2025-04-14,33035,岱稜五,等價,103.85,+0.20,102.00,103.85,102.00,3,4,"409,850",102.46,103.85,114.20,93.50
2025-04-14,33035,岱稜五,議價,,,,,,,,,,,,
2025-04-14,33055,昇貿五,等價,,,,,,,,,108.00,104.90,115.35,94.45
2025-04-14,33055,昇貿五,議價,,,,,,,,,,,,
2025-04-14,33101,佳穎一,等價,,,,,,,,,359.28,335.00,368.00,302.00
2025-04-14,33101,佳穎一,議價,,,,,,,,,,,,
2025-04-14,33121,弘憶股一,等價,,,,,,,,,95.50,95.50,105.05,85.95
2025-04-14,33121,弘憶股一,議價,,,,,,,,,,,,
2025-04-14,33133,斐成三,等價,,,,,,,,,103.35,104.35,114.75,93.95
2025-04-14,33133,斐成三,議價,,,,,,,,,,,,
2025-04-14,33224,建舜電四,等價,97.45,+0.15,97.45,97.45,97.45,1,1,"97,450",97.45,97.45,107.15,87.75
2025-04-14,33224,建舜電四,議價,,,,,,,,,,,,
2025-04-14,33225,建舜電五,等價,,,,,,,,,95.45,95.45,104.95,85.95
2025-04-14,33225,建舜電五,議價,,,,,,,,,,,,
2025-04-14,33233,加百裕三,等價,100.70,+1.50,100.70,100.70,100.70,2,2,"201,400",100.70,100.70,110.75,90.65
2025-04-14,33233,加百裕三,議價,,,,,,,,,,,,
2025-04-14,33244,雙鴻四,等價,270.00,,270.00,270.00,270.00,4,160,"43,200,000",270.00,270.00,297.00,243.00
2025-04-14,33244,雙鴻四,議價,,,,,,,,,,,,
2025-04-14,33245,雙鴻五,等價,110.00,+1.10,110.00,110.00,110.00,8,11,"1,210,000",110.00,110.00,121.00,99.00
2025-04-14,33245,雙鴻五,議價,,,,,,,,,,,,
2025-04-14,33465,麗清五,等價,,,,,,,,,98.20,98.20,108.00,88.40
2025-04-14,33465,麗清五,議價,,,,,,,,,,,,
2025-04-14,33466,麗清六,等價,,,,,,,,,94.90,94.90,104.35,85.45
2025-04-14,33466,麗清六,議價,,,,,,,,,,,,
2025-04-14,33571,臺慶科一,等價,105.50,-0.50,109.45,109.45,105.00,15,42,"4,431,000",105.50,105.50,116.05,94.95
2025-04-14,33571,臺慶科一,議價,,,,,,,,,,,,
2025-04-14,33621,先進光一,等價,102.00,+1.90,100.80,102.00,100.80,22,124,"12,606,000",101.66,102.00,112.20,91.80
2025-04-14,33621,先進光一,議價,,,,,,,,,,,,
2025-04-14,33763,新日興三,等價,119.50,+3.50,117.70,122.00,117.50,72,263,"31,330,550",119.12,119.50,131.45,107.55
2025-04-14,33763,新日興三,議價,,,,,,,,,,,,
2025-04-14,33881,崇越電一,等價,103.65,,103.65,103.65,103.65,1,2,"207,300",103.65,103.65,114.00,93.30
2025-04-14,33881,崇越電一,議價,,,,,,,,,,,,
2025-04-14,33902,旭軟二,等價,106.60,+0.10,106.60,106.60,106.60,1,1,"106,600",106.60,106.60,117.25,95.95
2025-04-14,33902,旭軟二,議價,,,,,,,,,,,,
2025-04-14,34132,京鼎二,等價,150.00,+6.90,150.00,150.00,150.00,7,25,"3,750,000",150.00,150.00,165.00,135.00
2025-04-14,34132,京鼎二,議價,,,,,,,,,,,,
2025-04-14,34163,融程電三,等價,,,,,,,,,112.86,112.80,124.05,101.55
2025-04-14,34163,融程電三,議價,,,,,,,,,,,,
2025-04-14,34341,哲固一,等價,154.00,+13.55,145.00,154.00,145.00,50,66,"10,053,350",152.32,154.00,169.00,138.60
2025-04-14,34341,哲固一,議價,,,,,,,,,,,,
2025-04-14,34654,進泰電子四,等價,100.05,-0.40,100.20,100.20,100.05,6,15,"1,501,450",100.09,100.05,110.05,90.05
2025-04-14,34654,進泰電子四,議價,,,,,,,,,,,,
2025-04-14,34793,安勤三,等價,,,,,,,,,108.55,107.00,117.70,96.30
2025-04-14,34793,安勤三,議價,,,,,,,,,,,,
2025-04-14,34834,力致四,等價,,,,,,,,,102.83,102.50,112.75,92.25
2025-04-14,34834,力致四,議價,,,,,,,,,,,,
2025-04-14,34843,崧騰三,等價,112.10,+1.05,114.00,114.00,112.10,3,3,"340,100",113.36,112.10,123.30,100.90
2025-04-14,34843,崧騰三,議價,,,,,,,,,,,,
2025-04-14,34912,昇達科二,等價,131.00,+0.80,132.00,132.00,129.00,19,38,"4,957,000",130.44,131.00,144.10,117.90
2025-04-14,34912,昇達科二,議價,,,,,,,,,,,,
2025-04-14,35161,亞帝歐一,等價,103.50,,103.50,103.50,103.50,1,5,"517,500",103.50,103.50,113.85,93.15
2025-04-14,35161,亞帝歐一,議價,,,,,,,,,,,,
2025-04-14,35181,柏騰一,等價,,,,,,,,,102.05,102.00,112.20,91.80
2025-04-14,35181,柏騰一,議價,,,,,,,,,,,,
2025-04-14,35221,御嵿一,等價,,,,,,,,,114.00,106.95,117.60,96.30
2025-04-14,35221,御嵿一,議價,,,,,,,,,,,,
2025-04-14,35265,凡甲五,等價,,,,,,,,,170.00,153.00,168.00,137.70
2025-04-14,35265,凡甲五,議價,,,,,,,,,,,,
2025-04-14,35266,凡甲六,等價,120.00,+1.00,120.00,121.95,119.40,15,38,"4,564,850",120.12,120.00,132.00,108.00
2025-04-14,35266,凡甲六,議價,,,,,,,,,,,,
2025-04-14,35482,兆利二,等價,103.50,+0.50,104.00,104.00,103.50,2,2,"207,500",103.75,103.50,113.85,93.15
2025-04-14,35482,兆利二,議價,,,,,,,,,,,,
2025-04-14,35483,兆利三,等價,101.55,+1.55,101.95,102.45,101.45,36,142,"14,517,000",102.23,101.55,111.70,91.40
2025-04-14,35483,兆利三,議價,,,,,,,,,,,,
2025-04-14,35642,其陽二,等價,,,,,,,,,102.00,102.00,112.20,91.80
2025-04-14,35642,其陽二,議價,,,,,,,,,,,,
2025-04-14,35831,辛耘一,等價,,,,,,,,,103.70,103.70,114.05,93.35
