資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2025-10-17,11011,台泥一永,等價,97.00,,97.00,97.00,97.00,1,70,"6,790,000",97.00,97.00,106.70,87.30
2025-10-17,11011,台泥一永,議價,,,,,,,,,,,,
2025-10-17,12561,鮮活果汁一KY,等價,98.25,+0.50,98.00,98.85,98.00,7,171,"16,759,450",98.05,98.25,108.05,88.45
2025-10-17,12561,鮮活果汁一KY,議價,98.25,+0.50,,98.25,98.00,2,100,"9,812,500",,,,
2025-10-17,13164,上曜四,等價,109.30,-1.50,110.20,110.20,109.30,2,2,"219,500",109.75,109.30,120.20,98.40
2025-10-17,13164,上曜四,議價,,,,,,,,,,,,
2025-10-17,13166,上曜六,等價,113.30,+0.55,113.25,113.30,113.25,2,2,"226,550",113.27,113.30,124.60,102.00
2025-10-17,13166,上曜六,議價,,,,,,,,,,,,
2025-10-17,13382,廣華二KY,等價,100.00,+0.25,99.95,100.00,99.95,2,3,"299,900",99.96,100.00,110.00,90.00
2025-10-17,13382,廣華二KY,議價,,,,,,,,,,,,
2025-10-17,140201,遠東新E1永,等價,101.40,+0.50,101.00,101.40,101.00,2,2,"202,400",101.20,101.40,111.50,91.30
2025-10-17,140201,遠東新E1永,議價,,,,,,,,,,,,
2025-10-17,140202,遠東新E2永,等價,,,,,,,,,96.80,96.80,106.45,87.15
2025-10-17,140202,遠東新E2永,議價,96.80,,,96.80,96.80,1,82,"7,937,600",,,,
2025-10-17,14363,華友聯三,等價,98.15,-0.05,98.20,98.40,98.15,9,16,"1,571,900",98.24,98.15,107.95,88.35
2025-10-17,14363,華友聯三,議價,,,,,,,,,,,,
2025-10-17,14364,華友聯四,等價,94.95,,95.00,95.00,94.65,35,78,"7,397,400",94.83,94.95,104.40,85.50
2025-10-17,14364,華友聯四,議價,,,,,,,,,,,,
2025-10-17,14381,三地開發一,等價,,,,,,,,,124.00,124.00,136.40,111.60
2025-10-17,14381,三地開發一,議價,,,,,,,,,,,,
2025-10-17,14664,聚隆四,等價,,,,,,,,,111.16,112.05,123.25,100.85
2025-10-17,14664,聚隆四,議價,,,,,,,,,,,,
2025-10-17,14722,三洋實業二,等價,106.00,,106.00,106.00,106.00,2,3,"318,000",106.00,106.00,116.60,95.40
2025-10-17,14722,三洋實業二,議價,,,,,,,,,,,,
2025-10-17,14723,三洋實業三,等價,97.10,+0.05,97.10,97.10,97.10,3,7,"679,700",97.10,97.10,106.80,87.40
2025-10-17,14723,三洋實業三,議價,,,,,,,,,,,,
2025-10-17,14743,弘裕三,等價,94.00,,94.00,94.00,94.00,16,16,"1,504,000",94.00,94.00,103.40,84.60
2025-10-17,14743,弘裕三,議價,,,,,,,,,,,,
2025-10-17,15142,亞力二,等價,112.30,-0.80,112.25,112.80,112.25,9,11,"1,237,400",112.49,112.30,123.50,101.10
2025-10-17,15142,亞力二,議價,,,,,,,,,,,,
2025-10-17,15261,日馳一,等價,96.25,+0.05,96.25,96.25,96.25,1,1,"96,250",96.25,96.25,105.85,86.65
2025-10-17,15261,日馳一,議價,,,,,,,,,,,,
2025-10-17,15364,和大四,等價,,,,,,,,,102.84,102.75,113.00,92.50
2025-10-17,15364,和大四,議價,,,,,,,,,,,,
2025-10-17,15601,中砂一,等價,131.30,-2.20,130.00,131.30,129.50,34,66,"8,565,050",129.77,131.30,144.40,118.20
2025-10-17,15601,中砂一,議價,,,,,,,,,,,,
2025-10-17,15864,和勤四,等價,,,,,,,,,108.75,108.75,119.60,97.90
2025-10-17,15864,和勤四,議價,,,,,,,,,,,,
2025-10-17,15865,和勤五,等價,,,,,,,,,98.60,98.60,108.45,88.75
2025-10-17,15865,和勤五,議價,,,,,,,,,,,,
2025-10-17,15894,永冠四KY,等價,,,,,,,,,99.30,99.40,109.30,89.50
2025-10-17,15894,永冠四KY,議價,,,,,,,,,,,,
2025-10-17,15952,川寶二,等價,,,,,,,,,105.00,106.80,117.45,96.15
2025-10-17,15952,川寶二,議價,,,,,,,,,,,,
2025-10-17,15984,岱宇四,等價,,,,,,,,,96.00,96.00,105.60,86.40
2025-10-17,15984,岱宇四,議價,,,,,,,,,,,,
2025-10-17,15991,宏佳騰一,等價,,,,,,,,,99.59,99.75,109.70,89.80
2025-10-17,15991,宏佳騰一,議價,,,,,,,,,,,,
2025-10-17,16095,大亞五,等價,106.55,-0.60,107.00,107.00,106.05,21,36,"3,829,800",106.38,106.55,117.20,95.90
2025-10-17,16095,大亞五,議價,,,,,,,,,,,,
2025-10-17,17813,合世三,等價,,,,,,,,,103.00,103.00,113.30,92.70
2025-10-17,17813,合世三,議價,,,,,,,,,,,,
2025-10-17,17863,科妍三,等價,,,,,,,,,140.45,130.00,143.00,117.00
2025-10-17,17863,科妍三,議價,,,,,,,,,,,,
2025-10-17,18156,富喬六,等價,,,,,,,,,283.00,524.00,576.00,472.00
2025-10-17,18156,富喬六,議價,,,,,,,,,,,,
2025-10-17,19094,榮成四,等價,96.25,,96.25,96.25,96.25,1,2,"192,500",96.25,96.25,105.85,86.65
2025-10-17,19094,榮成四,議價,,,,,,,,,,,,
2025-10-17,20343,允強三,等價,105.40,,106.95,106.95,103.80,8,17,"1,794,800",105.57,105.40,115.90,94.90
2025-10-17,20343,允強三,議價,,,,,,,,,,,,
2025-10-17,20344,允強四,等價,,,,,,,,,104.75,106.00,116.60,95.40
2025-10-17,20344,允強四,議價,,,,,,,,,,,,
2025-10-17,20632,世鎧二,等價,,,,,,,,,99.65,99.65,109.60,89.70
2025-10-17,20632,世鎧二,議價,,,,,,,,,,,,
2025-10-17,20662,世德二,等價,,,,,,,,,97.50,97.50,107.25,87.75
2025-10-17,20662,世德二,議價,,,,,,,,,,,,
2025-10-17,21043,國際中橡三,等價,,,,,,,,,98.15,98.15,107.95,88.35
2025-10-17,21043,國際中橡三,議價,,,,,,,,,,,,
2025-10-17,22013,裕隆三,等價,,,,,,,,,98.70,98.85,108.70,89.00
2025-10-17,22013,裕隆三,議價,,,,,,,,,,,,
2025-10-17,22283,劍麟三,等價,,,,,,,,,120.79,120.00,132.00,108.00
2025-10-17,22283,劍麟三,議價,,,,,,,,,,,,
2025-10-17,22362,百達二KY,等價,,,,,,,,,215.00,168.00,184.00,152.00
2025-10-17,22362,百達二KY,議價,,,,,,,,,,,,
2025-10-17,22471,汎德永業一,等價,107.35,+0.35,107.15,107.35,107.15,5,5,"535,950",107.19,107.35,118.05,96.65
2025-10-17,22471,汎德永業一,議價,,,,,,,,,,,,
2025-10-17,22472,汎德永業二,等價,,,,,,,,,109.10,110.85,121.90,99.80
2025-10-17,22472,汎德永業二,議價,,,,,,,,,,,,
2025-10-17,23372,旺宏二,等價,117.50,-0.70,117.70,119.00,117.25,96,203,"23,965,050",118.05,117.50,129.25,105.75
2025-10-17,23372,旺宏二,議價,,,,,,,,,,,,
2025-10-17,23383,光罩三,等價,97.00,-0.10,97.50,97.50,97.00,2,2,"194,500",97.25,97.00,106.70,87.30
2025-10-17,23383,光罩三,議價,,,,,,,,,,,,
2025-10-17,23511,順德一,等價,124.05,-2.95,127.00,127.00,124.00,46,131,"16,318,550",124.56,124.05,136.45,111.65
2025-10-17,23511,順德一,議價,,,,,,,,,,,,
2025-10-17,23682,金像電二,等價,188.00,-6.00,186.00,189.00,186.00,9,13,"2,434,000",187.23,188.00,206.00,170.00
2025-10-17,23682,金像電二,議價,,,,,,,,,,,,
2025-10-17,23836,台光電六,等價,180.00,-11.00,187.00,187.00,180.00,6,12,"2,167,000",180.58,180.00,198.00,162.00
2025-10-17,23836,台光電六,議價,,,,,,,,,,,,
2025-10-17,24271,三商電一,等價,103.40,-0.60,104.95,104.95,102.20,5,8,"823,100",102.88,103.40,113.70,93.10
2025-10-17,24271,三商電一,議價,,,,,,,,,,,,
2025-10-17,24361,偉詮電一,等價,,,,,,,,,108.12,109.95,120.90,99.00
2025-10-17,24361,偉詮電一,議價,,,,,,,,,,,,
2025-10-17,24394,美律四,等價,103.90,-1.00,103.20,104.50,103.20,9,22,"2,284,050",103.82,103.90,114.25,93.55
2025-10-17,24394,美律四,議價,,,,,,,,,,,,
2025-10-17,24395,美律五,等價,106.35,,106.35,106.35,106.35,1,1,"106,350",106.35,106.35,116.95,95.75
2025-10-17,24395,美律五,議價,,,,,,,,,,,,
2025-10-17,24423,新美齊三,等價,100.70,+0.70,100.75,100.85,100.70,6,6,"604,500",100.75,100.70,110.75,90.65
2025-10-17,24423,新美齊三,議價,,,,,,,,,,,,
2025-10-17,24424,新美齊四,等價,,,,,,,,,98.66,99.45,109.35,89.55
2025-10-17,24424,新美齊四,議價,,,,,,,,,,,,
2025-10-17,24616,光群雷六,等價,,,,,,,,,149.00,140.00,154.00,126.00
2025-10-17,24616,光群雷六,議價,,,,,,,,,,,,
2025-10-17,24624,良得電四,等價,,,,,,,,,104.00,103.90,114.25,93.55
2025-10-17,24624,良得電四,議價,,,,,,,,,,,,
2025-10-17,24642,盟立二,等價,108.00,-0.80,108.50,108.50,108.00,3,22,"2,384,500",108.38,108.00,118.80,97.20
2025-10-17,24642,盟立二,議價,,,,,,,,,,,,
2025-10-17,24762,鉅祥二,等價,149.00,-1.00,149.00,149.00,149.00,2,2,"298,000",149.00,149.00,163.00,134.10
2025-10-17,24762,鉅祥二,議價,,,,,,,,,,,,
2025-10-17,24866,一詮六,等價,,,,,,,,,100.00,100.00,110.00,90.00
2025-10-17,24866,一詮六,議價,,,,,,,,,,,,
2025-10-17,25283,皇普三,等價,108.00,-2.40,110.40,110.40,108.00,4,10,"1,098,300",109.83,108.00,118.80,97.20
2025-10-17,25283,皇普三,議價,,,,,,,,,,,,
2025-10-17,25284,皇普四,等價,,,,,,,,,93.31,93.05,102.35,83.75
2025-10-17,25284,皇普四,議價,,,,,,,,,,,,
2025-10-17,25303,華建三,等價,,,,,,,,,94.25,96.10,105.70,86.50
2025-10-17,25303,華建三,議價,,,,,,,,,,,,
2025-10-17,25304,華建四,等價,98.30,+0.40,98.45,98.90,98.30,13,121,"11,910,550",98.43,98.30,108.10,88.50
2025-10-17,25304,華建四,議價,,,,,,,,,,,,
2025-10-17,25483,華固三,等價,101.95,-0.05,102.50,102.50,101.50,24,172,"17,548,250",102.02,101.95,112.10,91.80
2025-10-17,25483,華固三,議價,,,,,,,,,,,,
2025-10-17,25484,華固四,等價,102.00,+0.50,102.00,102.00,101.60,3,22,"2,236,000",101.63,102.00,112.20,91.80
2025-10-17,25484,華固四,議價,,,,,,,,,,,,
2025-10-17,26107,華航七,等價,127.00,+0.20,125.00,127.00,125.00,6,7,"883,050",126.15,127.00,139.70,114.30
2025-10-17,26107,華航七,議價,,,,,,,,,,,,
2025-10-17,26416,正德六,等價,,,,,,,,,131.05,131.05,144.15,117.95
2025-10-17,26416,正德六,議價,,,,,,,,,,,,
2025-10-17,26417,正德七,等價,,,,,,,,,106.32,106.00,116.60,95.40
2025-10-17,26417,正德七,議價,,,,,,,,,,,,
2025-10-17,26418,正德八,等價,110.20,-0.50,112.90,112.90,110.20,13,42,"4,656,100",110.85,110.20,121.20,99.20
2025-10-17,26418,正德八,議價,,,,,,,,,,,,
2025-10-17,27271,王品一,等價,110.40,+0.45,109.95,110.45,109.55,21,50,"5,502,200",110.04,110.40,121.40,99.40
2025-10-17,27271,王品一,議價,,,,,,,,,,,,
2025-10-17,27323,六角三,等價,,,,,,,,,100.25,100.35,110.35,90.35
2025-10-17,27323,六角三,議價,,,,,,,,,,,,
2025-10-17,27431,山富一,等價,108.40,+1.80,106.60,109.50,106.60,38,132,"14,215,550",107.69,108.40,119.20,97.60
2025-10-17,27431,山富一,議價,,,,,,,,,,,,
2025-10-17,27531,八方雲集一,等價,108.90,+0.20,108.00,109.15,107.90,319,"3,298","357,255,800",108.31,108.90,119.75,98.05
2025-10-17,27531,八方雲集一,議價,108.90,+0.20,,109.00,108.00,6,507,"54,898,800",,,,
2025-10-17,27551,揚秦一,等價,,,,,,,,,133.95,131.85,145.00,118.70
2025-10-17,27551,揚秦一,議價,,,,,,,,,,,,
2025-10-17,27561,聯發國際一,等價,,,,,,,,,118.80,118.80,130.65,106.95
2025-10-17,27561,聯發國際一,議價,,,,,,,,,,,,
2025-10-17,29051,三商一,等價,,,,,,,,,98.85,99.05,108.95,89.15
2025-10-17,29051,三商一,議價,,,,,,,,,,,,
2025-10-17,29061,高林一,等價,,,,,,,,,101.00,100.90,110.95,90.85
2025-10-17,29061,高林一,議價,,,,,,,,,,,,
2025-10-17,30061,晶豪科一,等價,117.40,-1.55,116.00,118.75,116.00,31,37,"4,371,300",118.14,117.40,129.10,105.70
2025-10-17,30061,晶豪科一,議價,,,,,,,,,,,,
2025-10-17,30134,晟銘電四,等價,123.85,+2.80,124.95,124.95,123.85,28,42,"5,216,250",124.19,123.85,136.20,111.50
2025-10-17,30134,晟銘電四,議價,,,,,,,,,,,,
2025-10-17,30165,嘉晶五,等價,106.00,-0.80,106.00,106.00,106.00,5,6,"636,000",106.00,106.00,116.60,95.40
2025-10-17,30165,嘉晶五,議價,,,,,,,,,,,,
2025-10-17,30238,信邦八,等價,100.20,-0.05,100.25,100.25,99.50,11,60,"5,986,700",99.77,100.20,110.20,90.20
2025-10-17,30238,信邦八,議價,,,,,,,,,,,,
2025-10-17,30336,威健六,等價,,,,,,,,,122.75,121.95,134.10,109.80
2025-10-17,30336,威健六,議價,,,,,,,,,,,,
2025-10-17,30337,威健七,等價,,,,,,,,,100.82,101.85,112.00,91.70
2025-10-17,30337,威健七,議價,,,,,,,,,,,,
2025-10-17,30401,遠見一,等價,137.30,,137.30,137.30,137.30,1,1,"137,300",137.30,137.30,151.00,123.60
2025-10-17,30401,遠見一,議價,,,,,,,,,,,,
2025-10-17,30454,台灣大四,等價,100.25,+0.25,100.00,100.75,100.00,23,107,"10,736,100",100.33,100.25,110.25,90.25
2025-10-17,30454,台灣大四,議價,,,,,,,,,,,,
2025-10-17,30455,台灣大五,等價,102.70,+0.70,102.00,102.70,102.00,39,333,"34,136,700",102.51,102.70,112.95,92.45
2025-10-17,30455,台灣大五,議價,,,,,,,,,,,,
2025-10-17,30882,艾訊二,等價,,,,,,,,,111.79,110.30,121.30,99.30
2025-10-17,30882,艾訊二,議價,,,,,,,,,,,,
2025-10-17,30922,鴻碩二,等價,,,,,,,,,97.40,97.20,106.90,87.50
2025-10-17,30922,鴻碩二,議價,,,,,,,,,,,,
2025-10-17,30954,及成四,等價,,,,,,,,,111.00,111.00,122.10,99.90
2025-10-17,30954,及成四,議價,,,,,,,,,,,,
2025-10-17,31222,笙泉二,等價,,,,,,,,,98.55,98.55,108.40,88.70
2025-10-17,31222,笙泉二,議價,,,,,,,,,,,,
2025-10-17,31282,昇銳二,等價,,,,,,,,,98.20,98.20,108.00,88.40
2025-10-17,31282,昇銳二,議價,,,,,,,,,,,,
2025-10-17,31311,弘塑一,等價,121.50,-2.90,121.20,122.55,121.20,33,80,"9,767,800",122.09,121.50,133.65,109.35
2025-10-17,31311,弘塑一,議價,,,,,,,,,,,,
2025-10-17,31312,弘塑二,等價,124.60,-2.55,128.00,128.90,124.50,60,128,"16,058,000",125.45,124.60,137.05,112.15
2025-10-17,31312,弘塑二,議價,,,,,,,,,,,,
2025-10-17,31382,耀登二,等價,,,,,,,,,106.55,104.95,115.40,94.50
2025-10-17,31382,耀登二,議價,,,,,,,,,,,,
2025-10-17,31413,晶宏三,等價,,,,,,,,,97.97,97.20,106.90,87.50
2025-10-17,31413,晶宏三,議價,,,,,,,,,,,,
2025-10-17,31672,大量二,等價,118.95,-1.05,118.00,119.00,118.00,17,80,"9,448,800",118.11,118.95,130.80,107.10
2025-10-17,31672,大量二,議價,,,,,,,,,,,,
2025-10-17,31882,鑫龍騰二,等價,95.45,+0.25,95.25,95.45,95.25,4,12,"1,143,200",95.26,95.45,104.95,85.95
2025-10-17,31882,鑫龍騰二,議價,,,,,,,,,,,,
2025-10-17,32071,耀勝一,等價,,,,,,,,,100.05,100.20,110.20,90.20
2025-10-17,32071,耀勝一,議價,,,,,,,,,,,,
2025-10-17,32571,虹冠電一,等價,118.00,-1.60,117.50,118.00,117.50,4,4,"470,550",117.63,118.00,129.80,106.20
2025-10-17,32571,虹冠電一,議價,,,,,,,,,,,,
2025-10-17,32723,東碩三,等價,94.80,+0.10,94.80,94.80,94.80,2,3,"284,400",94.80,94.80,104.25,85.35
2025-10-17,32723,東碩三,議價,,,,,,,,,,,,
2025-10-17,32843,太普高三,等價,,,,,,,,,102.39,103.90,114.25,93.55
2025-10-17,32843,太普高三,議價,,,,,,,,,,,,
2025-10-17,33035,岱稜五,等價,,,,,,,,,101.00,101.00,111.10,90.90
2025-10-17,33035,岱稜五,議價,,,,,,,,,,,,
2025-10-17,33055,昇貿五,等價,136.00,-6.00,139.00,139.00,136.00,8,19,"2,603,250",137.01,136.00,149.60,122.40
2025-10-17,33055,昇貿五,議價,,,,,,,,,,,,
2025-10-17,33121,弘憶股一,等價,,,,,,,,,94.80,94.80,104.25,85.35
2025-10-17,33121,弘憶股一,議價,,,,,,,,,,,,
2025-10-17,33133,斐成三,等價,123.75,+11.25,113.90,123.75,113.90,80,150,"18,392,050",122.61,123.75,136.10,111.40
2025-10-17,33133,斐成三,議價,,,,,,,,,,,,
2025-10-17,33225,建舜電五,等價,,,,,,,,,97.47,97.55,107.30,87.80
2025-10-17,33225,建舜電五,議價,,,,,,,,,,,,
2025-10-17,33233,加百裕三,等價,,,,,,,,,147.80,131.00,144.10,117.90
2025-10-17,33233,加百裕三,議價,,,,,,,,,,,,
2025-10-17,33244,雙鴻四,等價,,,,,,,,,472.00,472.00,519.00,425.00
2025-10-17,33244,雙鴻四,議價,,,,,,,,,,,,
2025-10-17,33245,雙鴻五,等價,145.95,-1.70,147.00,147.00,144.00,13,24,"3,486,400",145.26,145.95,160.00,131.40
2025-10-17,33245,雙鴻五,議價,,,,,,,,,,,,
2025-10-17,33465,麗清五,等價,,,,,,,,,99.00,99.05,108.95,89.15
2025-10-17,33465,麗清五,議價,,,,,,,,,,,,
2025-10-17,33466,麗清六,等價,97.00,,97.00,97.00,97.00,2,11,"1,067,000",97.00,97.00,106.70,87.30
2025-10-17,33466,麗清六,議價,,,,,,,,,,,,
2025-10-17,33571,臺慶科一,等價,134.00,+3.00,130.00,134.15,130.00,65,125,"16,627,950",133.02,134.00,147.40,120.60
2025-10-17,33571,臺慶科一,議價,,,,,,,,,,,,
2025-10-17,33621,先進光一,等價,102.50,,102.50,102.50,102.50,1,1,"102,500",102.50,102.50,112.75,92.25
2025-10-17,33621,先進光一,議價,,,,,,,,,,,,
2025-10-17,33763,新日興三,等價,129.00,-0.10,129.75,129.85,128.50,10,19,"2,460,750",129.51,129.00,141.90,116.10
2025-10-17,33763,新日興三,議價,,,,,,,,,,,,
2025-10-17,33881,崇越電一,等價,105.10,+0.05,105.05,105.10,105.00,23,62,"6,510,200",105.00,105.10,115.60,94.60
2025-10-17,33881,崇越電一,議價,,,,,,,,,,,,
2025-10-17,33902,旭軟二,等價,111.65,+1.75,110.50,111.65,110.50,9,14,"1,557,700",111.26,111.65,122.80,100.50
2025-10-17,33902,旭軟二,議價,,,,,,,,,,,,
2025-10-17,34132,京鼎二,等價,205.00,-4.00,204.00,205.00,204.00,4,5,"1,022,000",204.40,205.00,225.00,185.00
2025-10-17,34132,京鼎二,議價,,,,,,,,,,,,
2025-10-17,34163,融程電三,等價,130.30,-1.60,131.95,132.00,130.30,8,9,"1,180,400",131.15,130.30,143.30,117.30
2025-10-17,34163,融程電三,議價,,,,,,,,,,,,
2025-10-17,34793,安勤三,等價,119.50,-1.30,118.10,119.70,118.00,10,15,"1,777,100",118.47,119.50,131.45,107.55
2025-10-17,34793,安勤三,議價,,,,,,,,,,,,
2025-10-17,34834,力致四,等價,,,,,,,,,110.00,110.00,121.00,99.00
2025-10-17,34834,力致四,議價,,,,,,,,,,,,
2025-10-17,34843,崧騰三,等價,,,,,,,,,121.20,121.25,133.35,109.15
2025-10-17,34843,崧騰三,議價,,,,,,,,,,,,
2025-10-17,34912,昇達科二,等價,148.00,-2.00,150.00,151.00,148.00,13,24,"3,587,450",149.47,148.00,162.00,133.20
2025-10-17,34912,昇達科二,議價,,,,,,,,,,,,
2025-10-17,35161,亞帝歐一,等價,,,,,,,,,108.50,109.00,119.90,98.10
2025-10-17,35161,亞帝歐一,議價,,,,,,,,,,,,
2025-10-17,35181,柏騰一,等價,,,,,,,,,103.05,108.75,119.60,97.90
2025-10-17,35181,柏騰一,議價,,,,,,,,,,,,
2025-10-17,35221,御嵿一,等價,104.60,-0.40,104.00,104.60,104.00,26,118,"12,273,300",104.01,104.60,115.05,94.15
2025-10-17,35221,御嵿一,議價,,,,,,,,,,,,
2025-10-17,35265,凡甲五,等價,,,,,,,,,161.00,153.00,168.00,137.70
2025-10-17,35265,凡甲五,議價,,,,,,,,,,,,
2025-10-17,35266,凡甲六,等價,127.10,-4.35,129.90,131.00,127.10,13,38,"4,922,450",129.53,127.10,139.80,114.40
2025-10-17,35266,凡甲六,議價,,,,,,,,,,,,
2025-10-17,35267,凡甲七,等價,116.20,-0.80,117.00,117.00,116.20,17,42,"4,898,450",116.62,116.20,127.80,104.60
2025-10-17,35267,凡甲七,議價,,,,,,,,,,,,
2025-10-17,35482,兆利二,等價,103.45,+0.45,103.40,103.45,103.20,11,17,"1,756,400",103.31,103.45,113.75,93.15
2025-10-17,35482,兆利二,議價,,,,,,,,,,,,
