資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2025-08-21,11011,台泥一永,等價,,,,,,,,,95.61,96.30,105.90,86.70
2025-08-21,11011,台泥一永,議價,,,,,,,,,,,,
2025-08-21,13164,上曜四,等價,113.00,+1.00,113.00,113.00,113.00,1,1,"113,000",113.00,113.00,124.30,101.70
2025-08-21,13164,上曜四,議價,,,,,,,,,,,,
2025-08-21,13166,上曜六,等價,107.30,-0.10,107.10,107.30,107.10,5,10,"1,071,200",107.12,107.30,118.00,96.60
2025-08-21,13166,上曜六,議價,,,,,,,,,,,,
2025-08-21,13382,廣華二KY,等價,99.45,+0.15,99.45,99.45,99.45,1,1,"99,450",99.45,99.45,109.35,89.55
2025-08-21,13382,廣華二KY,議價,,,,,,,,,,,,
2025-08-21,140201,遠東新E1永,等價,101.30,-0.95,101.10,101.95,101.10,7,11,"1,114,550",101.32,101.30,111.40,91.20
2025-08-21,140201,遠東新E1永,議價,,,,,,,,,,,,
2025-08-21,140202,遠東新E2永,等價,96.70,+0.05,96.70,96.70,96.70,1,1,"96,700",96.70,96.70,106.35,87.05
2025-08-21,140202,遠東新E2永,議價,96.70,+0.05,,96.70,96.70,1,25,"2,417,500",,,,
2025-08-21,14362,華友聯二,等價,,,,,,,,,348.00,348.00,382.00,314.00
2025-08-21,14362,華友聯二,議價,,,,,,,,,,,,
2025-08-21,14363,華友聯三,等價,97.80,-0.05,97.75,97.80,97.75,4,14,"1,368,800",97.77,97.80,107.55,88.05
2025-08-21,14363,華友聯三,議價,,,,,,,,,,,,
2025-08-21,14364,華友聯四,等價,95.00,+0.50,94.50,95.00,94.15,13,18,"1,705,250",94.73,95.00,104.50,85.50
2025-08-21,14364,華友聯四,議價,,,,,,,,,,,,
2025-08-21,14381,三地開發一,等價,,,,,,,,,124.00,124.00,136.40,111.60
2025-08-21,14381,三地開發一,議價,,,,,,,,,,,,
2025-08-21,14664,聚隆四,等價,106.05,,106.05,106.05,106.05,1,1,"106,050",106.05,106.05,116.65,95.45
2025-08-21,14664,聚隆四,議價,,,,,,,,,,,,
2025-08-21,14722,三洋實業二,等價,106.95,+0.45,106.50,107.00,106.50,3,11,"1,175,400",106.85,106.95,117.60,96.30
2025-08-21,14722,三洋實業二,議價,,,,,,,,,,,,
2025-08-21,14723,三洋實業三,等價,97.50,+1.45,97.00,97.50,97.00,21,103,"10,015,500",97.23,97.50,107.25,87.75
2025-08-21,14723,三洋實業三,議價,,,,,,,,,,,,
2025-08-21,14743,弘裕三,等價,,,,,,,,,95.00,95.00,104.50,85.50
2025-08-21,14743,弘裕三,議價,,,,,,,,,,,,
2025-08-21,15142,亞力二,等價,110.70,+1.70,111.95,111.95,109.55,28,60,"6,601,400",110.02,110.70,121.75,99.65
2025-08-21,15142,亞力二,議價,,,,,,,,,,,,
2025-08-21,15261,日馳一,等價,,,,,,,,,95.21,95.40,104.90,85.90
2025-08-21,15261,日馳一,議價,,,,,,,,,,,,
2025-08-21,15364,和大四,等價,,,,,,,,,103.98,103.50,113.85,93.15
2025-08-21,15364,和大四,議價,,,,,,,,,,,,
2025-08-21,15601,中砂一,等價,127.55,+3.55,128.40,129.70,127.10,60,94,"12,074,700",128.45,127.55,140.30,114.80
2025-08-21,15601,中砂一,議價,,,,,,,,,,,,
2025-08-21,15864,和勤四,等價,,,,,,,,,110.50,110.50,121.55,99.45
2025-08-21,15864,和勤四,議價,,,,,,,,,,,,
2025-08-21,15865,和勤五,等價,,,,,,,,,100.35,99.50,109.45,89.55
2025-08-21,15865,和勤五,議價,,,,,,,,,,,,
2025-08-21,15893,永冠三KY,等價,,,,,,,,,99.55,99.70,109.65,89.75
2025-08-21,15893,永冠三KY,議價,,,,,,,,,,,,
2025-08-21,15894,永冠四KY,等價,98.50,,98.50,98.60,98.50,16,16,"1,576,250",98.51,98.50,108.35,88.65
2025-08-21,15894,永冠四KY,議價,,,,,,,,,,,,
2025-08-21,15952,川寶二,等價,,,,,,,,,106.20,106.20,116.80,95.60
2025-08-21,15952,川寶二,議價,,,,,,,,,,,,
2025-08-21,15984,岱宇四,等價,,,,,,,,,94.50,94.55,104.00,85.10
2025-08-21,15984,岱宇四,議價,,,,,,,,,,,,
2025-08-21,15991,宏佳騰一,等價,,,,,,,,,100.75,100.75,110.80,90.70
2025-08-21,15991,宏佳騰一,議價,,,,,,,,,,,,
2025-08-21,16095,大亞五,等價,104.45,+1.45,103.90,104.45,103.90,12,74,"7,718,550",104.30,104.45,114.85,94.05
2025-08-21,16095,大亞五,議價,,,,,,,,,,,,
2025-08-21,17271,中華化一,等價,,,,,,,,,144.20,132.30,145.50,119.10
2025-08-21,17271,中華化一,議價,,,,,,,,,,,,
2025-08-21,17813,合世三,等價,,,,,,,,,102.42,102.70,112.95,92.45
2025-08-21,17813,合世三,議價,,,,,,,,,,,,
2025-08-21,17862,科妍二,等價,,,,,,,,,243.00,266.00,292.00,240.00
2025-08-21,17862,科妍二,議價,,,,,,,,,,,,
2025-08-21,17863,科妍三,等價,130.00,+2.10,130.95,130.95,130.00,2,6,"780,950",130.15,130.00,143.00,117.00
2025-08-21,17863,科妍三,議價,,,,,,,,,,,,
2025-08-21,18156,富喬六,等價,,,,,,,,,283.00,524.00,576.00,472.00
2025-08-21,18156,富喬六,議價,,,,,,,,,,,,
2025-08-21,19094,榮成四,等價,,,,,,,,,95.35,95.35,104.85,85.85
2025-08-21,19094,榮成四,議價,,,,,,,,,,,,
2025-08-21,20343,允強三,等價,,,,,,,,,115.00,114.00,125.40,102.60
2025-08-21,20343,允強三,議價,,,,,,,,,,,,
2025-08-21,20344,允強四,等價,107.95,,107.95,107.95,107.95,1,8,"863,600",107.95,107.95,118.70,97.20
2025-08-21,20344,允強四,議價,107.95,,,107.95,107.95,1,25,"2,698,750",,,,
2025-08-21,20632,世鎧二,等價,,,,,,,,,98.20,99.00,108.90,89.10
2025-08-21,20632,世鎧二,議價,,,,,,,,,,,,
2025-08-21,20662,世德二,等價,,,,,,,,,103.50,103.50,113.85,93.15
2025-08-21,20662,世德二,議價,,,,,,,,,,,,
2025-08-21,21043,國際中橡三,等價,,,,,,,,,97.27,97.95,107.70,88.20
2025-08-21,21043,國際中橡三,議價,,,,,,,,,,,,
2025-08-21,22013,裕隆三,等價,98.25,+0.05,98.25,98.25,98.25,1,20,"1,965,000",98.25,98.25,108.05,88.45
2025-08-21,22013,裕隆三,議價,,,,,,,,,,,,
2025-08-21,22283,劍麟三,等價,126.00,,125.00,126.50,123.00,27,54,"6,757,600",125.14,126.00,138.60,113.40
2025-08-21,22283,劍麟三,議價,,,,,,,,,,,,
2025-08-21,22313,為升三,等價,101.25,+0.05,101.25,101.25,101.25,1,1,"101,250",101.25,101.25,111.35,91.15
2025-08-21,22313,為升三,議價,,,,,,,,,,,,
2025-08-21,22362,百達二KY,等價,,,,,,,,,215.00,164.00,180.00,147.60
2025-08-21,22362,百達二KY,議價,,,,,,,,,,,,
2025-08-21,22471,汎德永業一,等價,106.50,-0.40,107.00,107.00,106.50,14,28,"2,983,450",106.55,106.50,117.15,95.85
2025-08-21,22471,汎德永業一,議價,,,,,,,,,,,,
2025-08-21,22472,汎德永業二,等價,108.50,-0.50,109.30,109.50,108.40,22,45,"4,893,550",108.74,108.50,119.35,97.65
2025-08-21,22472,汎德永業二,議價,,,,,,,,,,,,
2025-08-21,23372,旺宏二,等價,96.00,+2.60,93.95,96.50,93.00,46,84,"7,935,050",94.46,96.00,105.60,86.40
2025-08-21,23372,旺宏二,議價,,,,,,,,,,,,
2025-08-21,23383,光罩三,等價,,,,,,,,,97.00,97.00,106.70,87.30
2025-08-21,23383,光罩三,議價,,,,,,,,,,,,
2025-08-21,23511,順德一,等價,121.25,+3.75,119.00,123.00,119.00,42,71,"8,622,100",121.43,121.25,133.35,109.15
2025-08-21,23511,順德一,議價,,,,,,,,,,,,
2025-08-21,23682,金像電二,等價,210.00,+3.00,212.00,215.00,208.00,75,132,"27,887,000",211.26,210.00,231.00,189.00
2025-08-21,23682,金像電二,議價,,,,,,,,,,,,
2025-08-21,23836,台光電六,等價,203.00,+10.00,195.00,206.00,194.00,63,198,"39,571,000",199.85,203.00,223.00,183.00
2025-08-21,23836,台光電六,議價,,,,,,,,,,,,
2025-08-21,24271,三商電一,等價,109.40,+1.40,108.50,109.60,108.50,4,12,"1,308,650",109.05,109.40,120.30,98.50
2025-08-21,24271,三商電一,議價,,,,,,,,,,,,
2025-08-21,24361,偉詮電一,等價,102.20,+0.05,103.00,103.00,102.20,17,30,"3,070,500",102.35,102.20,112.40,92.00
2025-08-21,24361,偉詮電一,議價,,,,,,,,,,,,
2025-08-21,24394,美律四,等價,105.95,+0.45,106.00,106.00,105.05,4,25,"2,648,000",105.92,105.95,116.50,95.40
2025-08-21,24394,美律四,議價,,,,,,,,,,,,
2025-08-21,24395,美律五,等價,107.20,+0.60,106.55,107.20,106.50,11,98,"10,439,950",106.53,107.20,117.90,96.50
2025-08-21,24395,美律五,議價,,,,,,,,,,,,
2025-08-21,24423,新美齊三,等價,103.90,,104.60,104.60,103.50,19,104,"10,787,200",103.72,103.90,114.25,93.55
2025-08-21,24423,新美齊三,議價,,,,,,,,,,,,
2025-08-21,24424,新美齊四,等價,102.50,-1.00,102.50,102.50,101.50,5,25,"2,559,500",102.38,102.50,112.75,92.25
2025-08-21,24424,新美齊四,議價,,,,,,,,,,,,
2025-08-21,24616,光群雷六,等價,,,,,,,,,149.00,140.00,154.00,126.00
2025-08-21,24616,光群雷六,議價,,,,,,,,,,,,
2025-08-21,24624,良得電四,等價,,,,,,,,,101.00,101.10,111.20,91.00
2025-08-21,24624,良得電四,議價,,,,,,,,,,,,
2025-08-21,24642,盟立二,等價,105.00,+1.40,103.50,105.00,103.50,8,8,"830,000",103.75,105.00,115.50,94.50
2025-08-21,24642,盟立二,議價,,,,,,,,,,,,
