資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2016-01-22,12172,愛之二,等價,,,,,,,,,102.00,109.10,120.00,98.20
2016-01-22,12172,愛之二,議價,,,,,,,,,,,,
2016-01-22,12173,愛之三,等價,,,,,,,,,103.20,104.40,114.80,94.00
2016-01-22,12173,愛之三,議價,,,,,,,,,,,,
2016-01-22,12181,泰山一,等價,,,,,,,,,99.80,99.80,109.75,89.85
2016-01-22,12181,泰山一,議價,,,,,,,,,,,,
2016-01-22,12581,其祥一,等價,,,,,,,,,106.00,106.00,116.60,95.40
2016-01-22,12581,其祥一,議價,,,,,,,,,,,,
2016-01-22,13162,上曜二,等價,,,,,,,,,108.00,108.10,118.90,97.30
2016-01-22,13162,上曜二,議價,,,,,,,,,,,,
2016-01-22,13361,台翰一,等價,,,,,,,,,101.15,101.20,111.30,91.10
2016-01-22,13361,台翰一,議價,,,,,,,,,,,,
2016-01-22,14321,大魯一,等價,111.90,+3.90,111.90,111.90,111.90,1,4,"447,600",111.90,111.90,123.05,100.75
2016-01-22,14321,大魯一,議價,,,,,,,,,,,,
2016-01-22,14322,大魯二,等價,102.10,-0.30,102.40,102.40,102.10,7,19,"1,944,100",102.32,102.10,112.30,91.90
2016-01-22,14322,大魯二,議價,,,,,,,,,,,,
2016-01-22,14423,名軒三,等價,,,,,,,,,109.00,109.00,119.90,98.10
2016-01-22,14423,名軒三,議價,,,,,,,,,,,,
2016-01-22,14641,得力一,等價,,,,,,,,,152.00,152.00,167.00,136.80
2016-01-22,14641,得力一,議價,,,,,,,,,,,,
2016-01-22,14642,得力二,等價,,,,,,,,,153.33,155.00,170.00,139.50
2016-01-22,14642,得力二,議價,,,,,,,,,,,,
2016-01-22,14662,聚隆二,等價,,,,,,,,,104.00,104.00,114.40,93.60
2016-01-22,14662,聚隆二,議價,,,,,,,,,,,,
2016-01-22,14663,聚隆三,等價,,,,,,,,,103.00,103.00,113.30,92.70
2016-01-22,14663,聚隆三,議價,,,,,,,,,,,,
2016-01-22,14774,聚陽四,等價,,,,,,,,,325.00,309.00,339.00,279.00
2016-01-22,14774,聚陽四,議價,,,,,,,,,,,,
2016-01-22,15061,正道一,等價,101.50,,101.50,101.50,101.50,1,10,"1,015,000",101.50,101.50,111.65,91.35
2016-01-22,15061,正道一,議價,,,,,,,,,,,,
2016-01-22,15302,亞崴二,等價,,,,,,,,,100.00,100.00,110.00,90.00
2016-01-22,15302,亞崴二,議價,,,,,,,,,,,,
2016-01-22,15661,捷邦一,等價,,,,,,,,,99.00,99.00,108.90,89.10
2016-01-22,15661,捷邦一,議價,,,,,,,,,,,,
2016-01-22,15695,濱川五,等價,,,,,,,,,101.80,101.80,111.95,91.65
2016-01-22,15695,濱川五,議價,,,,,,,,,,,,
2016-01-22,15822,信錦二,等價,,,,,,,,,102.25,102.50,112.75,92.25
2016-01-22,15822,信錦二,議價,,,,,,,,,,,,
2016-01-22,15831,程泰一,等價,,,,,,,,,98.10,98.10,107.90,88.30
2016-01-22,15831,程泰一,議價,,,,,,,,,,,,
2016-01-22,15861,和勤一,等價,109.05,-0.25,109.10,109.10,109.05,8,16,"1,745,100",109.06,109.05,119.95,98.15
2016-01-22,15861,和勤一,議價,,,,,,,,,,,,
2016-01-22,15891,永冠一,等價,136.80,-1.40,136.25,136.80,136.25,4,12,"1,638,950",136.57,136.80,150.00,123.15
2016-01-22,15891,永冠一,議價,,,,,,,,,,,,
2016-01-22,15892,永冠二,等價,105.30,+0.50,104.80,105.30,104.80,3,4,"419,700",104.92,105.30,115.80,94.80
2016-01-22,15892,永冠二,議價,,,,,,,,,,,,
2016-01-22,15931,祺驊一,等價,103.50,-1.60,103.50,103.50,103.50,1,5,"517,500",103.50,103.50,113.85,93.15
2016-01-22,15931,祺驊一,議價,,,,,,,,,,,,
2016-01-22,15951,川寶一,等價,,,,,,,,,99.05,99.05,108.95,89.15
2016-01-22,15951,川寶一,議價,,,,,,,,,,,,
2016-01-22,16112,中電二,等價,,,,,,,,,99.80,99.80,109.75,89.85
2016-01-22,16112,中電二,議價,,,,,,,,,,,,
2016-01-22,16261,艾美一,等價,98.50,,98.50,98.50,98.50,3,5,"492,500",98.50,98.50,108.35,88.65
2016-01-22,16261,艾美一,議價,,,,,,,,,,,,
2016-01-22,17071,葡萄一,等價,109.40,+0.50,109.50,109.50,109.00,5,17,"1,853,900",109.05,109.40,120.30,98.50
2016-01-22,17071,葡萄一,議價,,,,,,,,,,,,
2016-01-22,17091,和益一,等價,106.10,-0.10,106.20,106.20,106.10,2,20,"2,123,500",106.17,106.10,116.70,95.50
2016-01-22,17091,和益一,議價,,,,,,,,,,,,
2016-01-22,17121,興農一,等價,,,,,,,,,100.58,100.70,110.75,90.65
2016-01-22,17121,興農一,議價,,,,,,,,,,,,
2016-01-22,171501,萬洲E1,等價,,,,,,,,,122.50,123.00,135.30,110.70
2016-01-22,171501,萬洲E1,議價,,,,,,,,,,,,
2016-01-22,17151,萬洲一,等價,,,,,,,,,140.30,123.50,135.85,111.15
2016-01-22,17151,萬洲一,議價,,,,,,,,,,,,
2016-01-22,17152,萬洲二,等價,,,,,,,,,100.16,100.25,110.25,90.25
2016-01-22,17152,萬洲二,議價,,,,,,,,,,,,
2016-01-22,17153,萬洲三,等價,,,,,,,,,99.00,99.00,108.90,89.10
2016-01-22,17153,萬洲三,議價,,,,,,,,,,,,
2016-01-22,17332,五鼎二,等價,,,,,,,,,102.50,102.00,112.20,91.80
2016-01-22,17332,五鼎二,議價,,,,,,,,,,,,
2016-01-22,17522,南光二,等價,,,,,,,,,135.05,135.05,148.55,121.55
2016-01-22,17522,南光二,議價,,,,,,,,,,,,
2016-01-22,18083,潤隆三,等價,,,,,,,,,106.20,106.20,116.80,95.60
2016-01-22,18083,潤隆三,議價,,,,,,,,,,,,
2016-01-22,18153,富喬三,等價,,,,,,,,,103.90,103.00,113.30,92.70
