資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2010-09-17,12101,大成一,等價,,,,,,,,,109.49,110.00,117.70,102.30
2010-09-17,12101,大成一,議價,,,,,,,,,,,,
2010-09-17,12161,統一一,等價,100.40,+0.35,100.05,101.00,100.00,31,780,"78,217,850",100.27,100.40,107.40,93.40
2010-09-17,12161,統一一,議價,,,,,,,,,,,,
2010-09-17,12251,福脂一,等價,114.95,+0.45,114.95,114.95,114.95,1,1,"114,950",114.95,114.95,122.95,106.95
2010-09-17,12251,福脂一,議價,,,,,,,,,,,,
2010-09-17,140201,遠新E1,等價,,,,,,,,,99.80,99.80,106.75,92.85
2010-09-17,140201,遠新E1,議價,,,,,,,,,,,,
2010-09-17,14093,新纖三,等價,132.00,+1.05,131.00,133.00,131.00,26,109,"14,412,800",132.22,132.00,141.20,122.80
2010-09-17,14093,新纖三,議價,,,,,,,,,,,,
2010-09-17,14773,聚陽三,等價,,,,,,,,,184.00,184.00,196.00,172.00
2010-09-17,14773,聚陽三,議價,,,,,,,,,,,,
2010-09-17,15282,恩德二,等價,127.00,+2.00,125.70,129.80,125.00,79,151,"19,221,950",127.29,127.00,135.85,118.15
2010-09-17,15282,恩德二,議價,,,,,,,,,,,,
2010-09-17,15362,和大二,等價,,,,,,,,,108.25,108.30,115.85,100.75
2010-09-17,15362,和大二,議價,,,,,,,,,,,,
2010-09-17,15371,廣隆一,等價,197.00,+4.00,198.00,198.00,197.00,5,9,"1,781,000",197.88,197.00,210.00,184.00
2010-09-17,15371,廣隆一,議價,,,,,,,,,,,,
2010-09-17,15692,濱川二,等價,,,,,,,,,168.00,168.00,179.00,157.00
2010-09-17,15692,濱川二,議價,,,,,,,,,,,,
2010-09-17,15693,濱川三,等價,,,,,,,,,145.10,145.20,155.00,135.05
2010-09-17,15693,濱川三,議價,,,,,,,,,,,,
2010-09-17,16111,中電一,等價,119.00,+0.55,119.00,119.00,119.00,1,1,"119,000",119.00,119.00,127.30,110.70
2010-09-17,16111,中電一,議價,,,,,,,,,,,,
2010-09-17,16172,榮星二,等價,117.00,-3.50,116.30,118.50,116.30,9,49,"5,729,200",116.92,117.00,125.15,108.85
2010-09-17,16172,榮星二,議價,,,,,,,,,,,,
2010-09-17,17203,生達三,等價,,,,,,,,,114.90,115.20,123.25,107.15
2010-09-17,17203,生達三,議價,,,,,,,,,,,,
2010-09-17,17292,必翔二,等價,90.25,+0.15,90.00,90.25,89.80,7,27,"2,429,800",89.99,90.25,96.55,83.95
2010-09-17,17292,必翔二,議價,,,,,,,,,,,,
2010-09-17,17341,杏輝一,等價,,,,,,,,,169.00,169.00,180.00,158.00
2010-09-17,17341,杏輝一,議價,,,,,,,,,,,,
2010-09-17,17811,合世一,等價,,,,,,,,,265.44,267.00,285.00,249.00
2010-09-17,17811,合世一,議價,,,,,,,,,,,,
2010-09-17,17841,訊聯一,等價,,,,,,,,,110.00,110.00,117.70,102.30
2010-09-17,17841,訊聯一,議價,,,,,,,,,,,,
2010-09-17,17872,福盈二,等價,,,,,,,,,136.80,136.80,146.35,127.25
2010-09-17,17872,福盈二,議價,,,,,,,,,,,,
2010-09-17,17951,美時一,等價,,,,,,,,,141.00,141.00,150.00,131.15
2010-09-17,17951,美時一,議價,,,,,,,,,,,,
2010-09-17,17952,美時二,等價,116.20,-4.30,120.00,120.95,116.20,8,12,"1,437,150",119.76,116.20,124.30,108.10
2010-09-17,17952,美時二,議價,,,,,,,,,,,,
2010-09-17,18061,冠軍一,等價,218.00,+4.00,218.00,218.00,218.00,1,1,"218,000",218.00,218.00,233.00,203.00
2010-09-17,18061,冠軍一,議價,,,,,,,,,,,,
2010-09-17,18062,冠軍二,等價,,,,,,,,,218.22,286.00,306.00,266.00
