資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2015-10-05,12172,愛之二,等價,,,,,,,,,102.00,109.10,120.00,98.20
2015-10-05,12172,愛之二,議價,,,,,,,,,,,,
2015-10-05,12173,愛之三,等價,,,,,,,,,103.20,103.20,113.50,92.90
2015-10-05,12173,愛之三,議價,,,,,,,,,,,,
2015-10-05,12181,泰山一,等價,,,,,,,,,103.00,103.00,113.30,92.70
2015-10-05,12181,泰山一,議價,,,,,,,,,,,,
2015-10-05,12581,其祥一,等價,118.00,-2.10,120.00,120.10,118.00,5,8,"957,900",119.73,118.00,129.80,106.20
2015-10-05,12581,其祥一,議價,,,,,,,,,,,,
2015-10-05,13162,上曜二,等價,,,,,,,,,108.00,108.10,118.90,97.30
2015-10-05,13162,上曜二,議價,,,,,,,,,,,,
2015-10-05,13191,東陽一,等價,,,,,,,,,100.00,100.40,110.40,90.40
2015-10-05,13191,東陽一,議價,,,,,,,,,,,,
2015-10-05,13361,台翰一,等價,101.10,,102.00,102.00,101.10,4,100,"10,149,000",101.49,101.10,111.20,91.00
2015-10-05,13361,台翰一,議價,,,,,,,,,,,,
2015-10-05,13371,再生一,等價,105.70,+0.05,105.65,105.70,105.65,9,26,"2,748,150",105.69,105.70,116.25,95.15
2015-10-05,13371,再生一,議價,,,,,,,,,,,,
2015-10-05,14321,大魯一,等價,105.00,+0.90,105.00,105.00,105.00,2,12,"1,260,000",105.00,105.00,115.50,94.50
2015-10-05,14321,大魯一,議價,,,,,,,,,,,,
2015-10-05,14322,大魯二,等價,,,,,,,,,98.70,98.60,108.45,88.75
2015-10-05,14322,大魯二,議價,,,,,,,,,,,,
2015-10-05,14641,得力一,等價,158.00,+1.00,159.00,159.00,156.00,4,7,"1,109,000",158.42,158.00,173.00,142.20
2015-10-05,14641,得力一,議價,,,,,,,,,,,,
2015-10-05,14642,得力二,等價,161.00,+3.00,160.00,161.00,160.00,2,5,"802,000",160.40,161.00,177.00,144.90
2015-10-05,14642,得力二,議價,,,,,,,,,,,,
2015-10-05,14662,聚隆二,等價,,,,,,,,,108.33,108.00,118.80,97.20
2015-10-05,14662,聚隆二,議價,,,,,,,,,,,,
2015-10-05,14663,聚隆三,等價,104.00,-1.00,102.00,104.00,102.00,2,15,"1,540,000",102.66,104.00,114.40,93.60
2015-10-05,14663,聚隆三,議價,,,,,,,,,,,,
2015-10-05,14774,聚陽四,等價,,,,,,,,,388.00,388.00,426.00,350.00
2015-10-05,14774,聚陽四,議價,,,,,,,,,,,,
2015-10-05,15061,正道一,等價,,,,,,,,,115.00,115.00,126.50,103.50
2015-10-05,15061,正道一,議價,,,,,,,,,,,,
2015-10-05,15302,亞崴二,等價,99.00,+0.50,99.00,99.00,99.00,1,5,"495,000",99.00,99.00,108.90,89.10
2015-10-05,15302,亞崴二,議價,,,,,,,,,,,,
2015-10-05,15661,捷邦一,等價,,,,,,,,,105.97,102.00,112.20,91.80
2015-10-05,15661,捷邦一,議價,,,,,,,,,,,,
2015-10-05,15694,濱川四,等價,,,,,,,,,103.00,103.00,113.30,92.70
2015-10-05,15694,濱川四,議價,,,,,,,,,,,,
2015-10-05,15695,濱川五,等價,,,,,,,,,101.80,101.80,111.95,91.65
2015-10-05,15695,濱川五,議價,,,,,,,,,,,,
2015-10-05,15822,信錦二,等價,103.80,+0.80,104.00,104.00,102.00,7,33,"3,401,600",103.07,103.80,114.15,93.45
2015-10-05,15822,信錦二,議價,,,,,,,,,,,,
2015-10-05,15831,程泰一,等價,97.30,,97.30,97.30,97.20,3,20,"1,945,500",97.27,97.30,107.00,87.60
2015-10-05,15831,程泰一,議價,,,,,,,,,,,,
2015-10-05,15861,和勤一,等價,,,,,,,,,102.00,102.15,112.35,91.95
2015-10-05,15861,和勤一,議價,,,,,,,,,,,,
2015-10-05,15891,永冠一,等價,134.85,+8.15,130.45,134.85,130.45,9,11,"1,457,650",132.51,134.85,148.30,121.40
2015-10-05,15891,永冠一,議價,,,,,,,,,,,,
2015-10-05,15892,永冠二,等價,103.60,+3.00,100.80,103.60,100.60,43,193,"19,690,200",102.02,103.60,113.95,93.25
2015-10-05,15892,永冠二,議價,,,,,,,,,,,,
2015-10-05,15931,祺驊一,等價,,,,,,,,,111.50,111.50,122.65,100.35
2015-10-05,15931,祺驊一,議價,,,,,,,,,,,,
2015-10-05,15951,川寶一,等價,,,,,,,,,96.00,96.60,106.25,86.95
2015-10-05,15951,川寶一,議價,,,,,,,,,,,,
2015-10-05,16112,中電二,等價,,,,,,,,,99.80,99.80,109.75,89.85
2015-10-05,16112,中電二,議價,,,,,,,,,,,,
2015-10-05,16261,艾美一,等價,97.50,,97.50,97.50,97.50,1,2,"195,000",97.50,97.50,107.25,87.75
2015-10-05,16261,艾美一,議價,,,,,,,,,,,,
2015-10-05,17071,葡萄一,等價,108.30,+1.00,107.50,108.95,107.50,52,119,"12,879,850",108.23,108.30,119.10,97.50
2015-10-05,17071,葡萄一,議價,108.30,+1.00,,108.30,108.30,1,10,"1,083,000",,,,
2015-10-05,17091,和益一,等價,109.50,+0.60,109.50,109.50,109.15,11,40,"4,378,450",109.46,109.50,120.45,98.55
2015-10-05,17091,和益一,議價,,,,,,,,,,,,
2015-10-05,17121,興農一,等價,103.50,,103.50,103.50,103.50,1,5,"517,500",103.50,103.50,113.85,93.15
2015-10-05,17121,興農一,議價,,,,,,,,,,,,
2015-10-05,171501,萬洲E1,等價,,,,,,,,,117.50,117.50,129.25,105.75
2015-10-05,171501,萬洲E1,議價,,,,,,,,,,,,
2015-10-05,17151,萬洲一,等價,,,,,,,,,140.30,119.50,131.45,107.55
2015-10-05,17151,萬洲一,議價,,,,,,,,,,,,
2015-10-05,17152,萬洲二,等價,,,,,,,,,100.00,101.00,111.10,90.90
2015-10-05,17152,萬洲二,議價,,,,,,,,,,,,
2015-10-05,17153,萬洲三,等價,,,,,,,,,101.00,101.00,111.10,90.90
2015-10-05,17153,萬洲三,議價,,,,,,,,,,,,
2015-10-05,17332,五鼎二,等價,102.00,+1.20,101.00,102.50,101.00,43,324,"33,025,600",101.93,102.00,112.20,91.80
2015-10-05,17332,五鼎二,議價,,,,,,,,,,,,
2015-10-05,17522,南光二,等價,137.00,+2.45,136.00,137.00,136.00,7,24,"3,268,000",136.16,137.00,150.00,123.30
2015-10-05,17522,南光二,議價,,,,,,,,,,,,
2015-10-05,18081,潤隆一,等價,145.00,+2.00,145.00,145.00,145.00,2,54,"7,830,000",145.00,145.00,159.00,130.50
2015-10-05,18081,潤隆一,議價,,,,,,,,,,,,
2015-10-05,18083,潤隆三,等價,,,,,,,,,108.00,108.05,118.85,97.25
2015-10-05,18083,潤隆三,議價,,,,,,,,,,,,
2015-10-05,18153,富喬三,等價,,,,,,,,,103.90,103.00,113.30,92.70
2015-10-05,18153,富喬三,議價,,,,,,,,,,,,
2015-10-05,18154,富喬四,等價,,,,,,,,,100.29,100.50,110.55,90.45
2015-10-05,18154,富喬四,議價,,,,,,,,,,,,
2015-10-05,19093,榮成三,等價,,,,,,,,,95.50,95.60,105.15,86.05
2015-10-05,19093,榮成三,議價,,,,,,,,,,,,
2015-10-05,20066,東鋼六,等價,101.50,-0.05,101.50,101.50,101.50,1,20,"2,030,000",101.50,101.50,111.65,91.35
2015-10-05,20066,東鋼六,議價,,,,,,,,,,,,
2015-10-05,20224,聚亨四,等價,,,,,,,,,101.90,101.90,112.05,91.75
2015-10-05,20224,聚亨四,議價,,,,,,,,,,,,
2015-10-05,20314,新光四,等價,,,,,,,,,98.00,98.20,108.00,88.40
2015-10-05,20314,新光四,議價,,,,,,,,,,,,
2015-10-05,21151,六暉一,等價,100.00,+0.50,99.50,100.00,99.50,10,41,"4,092,400",99.81,100.00,110.00,90.00
2015-10-05,21151,六暉一,議價,,,,,,,,,,,,
2015-10-05,22281,劍麟一,等價,128.10,+4.90,124.00,130.60,124.00,69,173,"22,077,450",127.61,128.10,140.90,115.30
2015-10-05,22281,劍麟一,議價,,,,,,,,,,,,
2015-10-05,22311,為升一,等價,,,,,,,,,445.00,465.00,511.00,419.00
2015-10-05,22311,為升一,議價,,,,,,,,,,,,
2015-10-05,233201,友訊E1,等價,98.80,+0.20,98.50,98.80,98.50,7,91,"8,966,500",98.53,98.80,108.65,88.95
2015-10-05,233201,友訊E1,議價,,,,,,,,,,,,
2015-10-05,23532,宏�痐G,等價,98.75,+0.10,98.65,98.75,98.65,58,89,"8,783,300",98.68,98.75,108.60,88.90
2015-10-05,23532,宏�痐G,議價,,,,,,,,,,,,
2015-10-05,23602,致茂二,等價,,,,,,,,,104.00,104.00,114.40,93.60
2015-10-05,23602,致茂二,議價,,,,,,,,,,,,
2015-10-05,23935,億光五,等價,100.85,+0.35,100.70,100.90,100.50,7,60,"6,037,900",100.63,100.85,110.90,90.80
2015-10-05,23935,億光五,議價,,,,,,,,,,,,
2015-10-05,23936,億光六,等價,96.50,+0.10,96.50,96.50,96.50,1,4,"386,000",96.50,96.50,106.15,86.85
2015-10-05,23936,億光六,議價,,,,,,,,,,,,
2015-10-05,24022,毅嘉二,等價,,,,,,,,,95.00,95.00,104.50,85.50
2015-10-05,24022,毅嘉二,議價,,,,,,,,,,,,
2015-10-05,240602,國碩E2,等價,,,,,,,,,110.00,112.00,123.20,100.80
2015-10-05,240602,國碩E2,議價,,,,,,,,,,,,
2015-10-05,24063,國碩三,等價,111.00,+2.70,109.00,111.00,109.00,9,37,"4,053,100",109.54,111.00,122.10,99.90
2015-10-05,24063,國碩三,議價,,,,,,,,,,,,
2015-10-05,24193,仲琦三,等價,101.95,+0.95,101.95,101.95,101.95,2,5,"509,750",101.95,101.95,112.10,91.80
2015-10-05,24193,仲琦三,議價,,,,,,,,,,,,
2015-10-05,24268,鼎元八,等價,,,,,,,,,110.05,111.10,122.20,100.00
2015-10-05,24268,鼎元八,議價,,,,,,,,,,,,
2015-10-05,24283,興勤三,等價,,,,,,,,,115.00,115.00,126.50,103.50
2015-10-05,24283,興勤三,議價,,,,,,,,,,,,
2015-10-05,24371,旺詮一,等價,106.00,+1.50,105.00,106.00,105.00,8,38,"4,014,400",105.64,106.00,116.60,95.40
2015-10-05,24371,旺詮一,議價,,,,,,,,,,,,
2015-10-05,24391,美律一,等價,96.00,,96.50,96.50,96.00,3,28,"2,693,000",96.17,96.00,105.60,86.40
2015-10-05,24391,美律一,議價,,,,,,,,,,,,
2015-10-05,24422,美齊二,等價,,,,,,,,,115.32,110.00,121.00,99.00
2015-10-05,24422,美齊二,議價,,,,,,,,,,,,
2015-10-05,24442,友旺二,等價,,,,,,,,,102.05,102.05,112.25,91.85
2015-10-05,24442,友旺二,議價,,,,,,,,,,,,
2015-10-05,24564,奇力四,等價,90.00,,89.95,90.00,89.95,4,42,"3,779,500",89.98,90.00,99.00,81.00
2015-10-05,24564,奇力四,議價,,,,,,,,,,,,
2015-10-05,24571,飛宏一,等價,93.00,,93.00,93.00,93.00,6,7,"651,000",93.00,93.00,102.30,83.70
2015-10-05,24571,飛宏一,議價,,,,,,,,,,,,
2015-10-05,24614,光群四,等價,,,,,,,,,105.54,106.30,116.90,95.70
2015-10-05,24614,光群四,議價,,,,,,,,,,,,
2015-10-05,24615,光群五,等價,105.00,+0.55,105.00,105.00,105.00,1,5,"525,000",105.00,105.00,115.50,94.50
2015-10-05,24615,光群五,議價,,,,,,,,,,,,
2015-10-05,24622,良得二,等價,,,,,,,,,104.20,104.20,114.60,93.80
2015-10-05,24622,良得二,議價,,,,,,,,,,,,
2015-10-05,24781,大毅一,等價,100.00,+1.00,100.00,100.00,100.00,1,2,"200,000",100.00,100.00,110.00,90.00
2015-10-05,24781,大毅一,議價,,,,,,,,,,,,
2015-10-05,24816,強茂六,等價,,,,,,,,,106.96,107.15,117.85,96.45
2015-10-05,24816,強茂六,議價,,,,,,,,,,,,
2015-10-05,24817,強茂七,等價,,,,,,,,,100.00,102.60,112.85,92.35
2015-10-05,24817,強茂七,議價,,,,,,,,,,,,
2015-10-05,24865,一詮五,等價,,,,,,,,,93.10,93.30,102.60,84.00
2015-10-05,24865,一詮五,議價,,,,,,,,,,,,
2015-10-05,25151,中工一,等價,,,,,,,,,104.52,104.50,114.95,94.05
2015-10-05,25151,中工一,議價,,,,,,,,,,,,
2015-10-05,25152,中工二,等價,99.90,,99.90,99.90,99.90,2,6,"599,400",99.90,99.90,109.85,89.95
2015-10-05,25152,中工二,議價,,,,,,,,,,,,
2015-10-05,25281,皇普一,等價,,,,,,,,,129.55,129.30,142.20,116.40
2015-10-05,25281,皇普一,議價,,,,,,,,,,,,
2015-10-05,25352,達工二,等價,100.00,,100.00,100.00,100.00,7,7,"700,000",100.00,100.00,110.00,90.00
2015-10-05,25352,達工二,議價,,,,,,,,,,,,
2015-10-05,25353,達工三,等價,,,,,,,,,97.35,97.35,107.05,87.65
2015-10-05,25353,達工三,議價,,,,,,,,,,,,
2015-10-05,25373,聯開三,等價,,,,,,,,,103.00,102.70,112.95,92.45
2015-10-05,25373,聯開三,議價,,,,,,,,,,,,
2015-10-05,25375,聯開五,等價,97.30,+0.10,97.20,97.30,97.20,25,36,"3,499,700",97.21,97.30,107.00,87.60
2015-10-05,25375,聯開五,議價,,,,,,,,,,,,
2015-10-05,25382,基泰二,等價,106.50,-0.60,106.90,106.90,106.30,17,46,"4,910,200",106.74,106.50,117.15,95.85
2015-10-05,25382,基泰二,議價,,,,,,,,,,,,
2015-10-05,25383,基泰三,等價,,,,,,,,,109.00,108.00,118.80,97.20
2015-10-05,25383,基泰三,議價,,,,,,,,,,,,
2015-10-05,25474,日勝四,等價,,,,,,,,,101.40,102.60,112.85,92.35
2015-10-05,25474,日勝四,議價,,,,,,,,,,,,
2015-10-05,25962,綠意二,等價,,,,,,,,,106.00,106.00,116.60,95.40
2015-10-05,25962,綠意二,議價,,,,,,,,,,,,
2015-10-05,26011,益航一,等價,,,,,,,,,103.20,103.20,113.50,92.90
2015-10-05,26011,益航一,議價,,,,,,,,,,,,
2015-10-05,26012,益航二,等價,,,,,,,,,105.20,103.50,113.85,93.15
2015-10-05,26012,益航二,議價,,,,,,,,,,,,
2015-10-05,26094,陽明四,等價,100.05,+0.05,100.05,100.05,100.05,1,1,"100,050",100.05,100.05,110.05,90.05
2015-10-05,26094,陽明四,議價,,,,,,,,,,,,
2015-10-05,26105,華航五,等價,,,,,,,,,111.00,111.00,122.10,99.90
2015-10-05,26105,華航五,議價,,,,,,,,,,,,
2015-10-05,26163,山隆三,等價,101.60,-0.40,101.60,101.60,101.60,1,1,"101,600",101.60,101.60,111.75,91.45
2015-10-05,26163,山隆三,議價,,,,,,,,,,,,
2015-10-05,26361,台驊一,等價,,,,,,,,,175.00,187.00,205.00,169.00
2015-10-05,26361,台驊一,議價,,,,,,,,,,,,
2015-10-05,26362,台驊二,等價,,,,,,,,,130.00,130.05,143.05,117.05
2015-10-05,26362,台驊二,議價,,,,,,,,,,,,
2015-10-05,26363,台驊三,等價,110.00,+1.70,109.00,110.00,109.00,16,69,"7,572,000",109.73,110.00,121.00,99.00
2015-10-05,26363,台驊三,議價,,,,,,,,,,,,
2015-10-05,26371,慧洋一,等價,,,,,,,,,120.35,120.00,132.00,108.00
2015-10-05,26371,慧洋一,議價,,,,,,,,,,,,
2015-10-05,26401,大車一,等價,,,,,,,,,103.40,103.00,113.30,92.70
2015-10-05,26401,大車一,議價,,,,,,,,,,,,
2015-10-05,26411,正德一,等價,,,,,,,,,101.88,102.00,112.20,91.80
2015-10-05,26411,正德一,議價,,,,,,,,,,,,
2015-10-05,26412,正德二,等價,,,,,,,,,99.00,99.00,108.90,89.10
2015-10-05,26412,正德二,議價,,,,,,,,,,,,
2015-10-05,27071,晶華一,等價,,,,,,,,,100.90,100.50,110.55,90.45
2015-10-05,27071,晶華一,議價,,,,,,,,,,,,
2015-10-05,27241,富驛一,等價,,,,,,,,,100.00,100.00,110.00,90.00
2015-10-05,27241,富驛一,議價,,,,,,,,,,,,
2015-10-05,27341,易飛一,等價,,,,,,,,,109.00,109.00,119.90,98.10
2015-10-05,27341,易飛一,議價,,,,,,,,,,,,
2015-10-05,28411,台開一,等價,106.50,,106.50,106.50,106.50,1,1,"106,500",106.50,106.50,117.15,95.85
2015-10-05,28411,台開一,議價,,,,,,,,,,,,
2015-10-05,288602,兆豐E2,等價,100.20,,100.20,100.20,100.00,21,255,"25,520,000",100.07,100.20,110.20,90.20
2015-10-05,288602,兆豐E2,議價,,,,,,,,,,,,
2015-10-05,28883,新金二,等價,99.20,,99.20,99.20,99.20,2,4,"396,800",99.20,99.20,109.10,89.30
2015-10-05,28883,新金二,議價,,,,,,,,,,,,
2015-10-05,28884,新金三,等價,98.40,,98.40,98.40,98.40,1,16,"1,574,400",98.40,98.40,108.20,88.60
2015-10-05,28884,新金三,議價,,,,,,,,,,,,
2015-10-05,29111,麗嬰一,等價,,,,,,,,,99.00,99.00,108.90,89.10
2015-10-05,29111,麗嬰一,議價,,,,,,,,,,,,
2015-10-05,29151,潤全一,等價,,,,,,,,,100.00,99.95,109.90,90.00
2015-10-05,29151,潤全一,議價,,,,,,,,,,,,
2015-10-05,30102,華立二,等價,,,,,,,,,98.05,98.50,108.35,88.65
2015-10-05,30102,華立二,議價,,,,,,,,,,,,
2015-10-05,30181,同開一,等價,,,,,,,,,106.00,106.00,116.60,95.40
2015-10-05,30181,同開一,議價,,,,,,,,,,,,
2015-10-05,30182,同開二,等價,,,,,,,,,100.00,100.00,110.00,90.00
2015-10-05,30182,同開二,議價,,,,,,,,,,,,
2015-10-05,30235,信邦五,等價,139.00,+2.00,138.10,139.00,138.10,3,8,"1,108,400",138.55,139.00,152.00,125.10
2015-10-05,30235,信邦五,議價,,,,,,,,,,,,
2015-10-05,30292,零壹二,等價,,,,,,,,,110.00,110.00,121.00,99.00
2015-10-05,30292,零壹二,議價,,,,,,,,,,,,
2015-10-05,30424,晶技四,等價,100.00,,100.00,100.00,100.00,3,11,"1,100,000",100.00,100.00,110.00,90.00
2015-10-05,30424,晶技四,議價,,,,,,,,,,,,
2015-10-05,30476,訊舟六,等價,104.50,+0.90,103.80,104.50,103.75,19,83,"8,642,400",104.12,104.50,114.95,94.05
2015-10-05,30476,訊舟六,議價,,,,,,,,,,,,
2015-10-05,30481,益登一,等價,,,,,,,,,112.00,112.00,123.20,100.80
2015-10-05,30481,益登一,議價,,,,,,,,,,,,
2015-10-05,30543,立萬三,等價,,,,,,,,,108.00,108.00,118.80,97.20
2015-10-05,30543,立萬三,議價,,,,,,,,,,,,
2015-10-05,30562,總太二,等價,,,,,,,,,100.45,100.45,110.45,90.45
2015-10-05,30562,總太二,議價,,,,,,,,,,,,
2015-10-05,30861,華義一,等價,,,,,,,,,107.20,107.20,117.90,96.50
2015-10-05,30861,華義一,議價,,,,,,,,,,,,
