資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2007-01-22,14371,勤益一,等價,,,,,,,,,217.00,217.00,232.00,202.00
2007-01-22,14371,勤益一,議價,,,,,,,,,,,,
2007-01-22,14671,南緯一,等價,,,,,,,,,142.20,142.20,152.00,132.25
2007-01-22,14671,南緯一,議價,,,,,,,,,,,,
2007-01-22,14771,聚陽一,等價,228.00,+7.00,228.00,228.00,228.00,1,10,"2,280,000",228.00,228.00,243.00,213.00
2007-01-22,14771,聚陽一,議價,,,,,,,,,,,,
2007-01-22,14772,聚陽二,等價,,,,,,,,,180.00,181.00,193.00,169.00
2007-01-22,14772,聚陽二,議價,,,,,,,,,,,,
2007-01-22,15221,堤維一,等價,,,,,,,,,122.40,122.40,130.95,113.85
2007-01-22,15221,堤維一,議價,,,,,,,,,,,,
2007-01-22,15242,耿鼎二,等價,,,,,,,,,100.00,111.00,118.75,103.25
2007-01-22,15242,耿鼎二,議價,,,,,,,,,,,,
2007-01-22,15291,樂士一,等價,94.00,+0.50,94.00,94.00,94.00,2,3,"282,000",94.00,94.00,100.55,87.45
2007-01-22,15291,樂士一,議價,,,,,,,,,,,,
2007-01-22,15301,亞崴一,等價,,,,,,,,,115.00,140.00,149.80,130.20
2007-01-22,15301,亞崴一,議價,,,,,,,,,,,,
2007-01-22,15323,勤美三,等價,,,,,,,,,307.00,307.00,328.00,286.00
2007-01-22,15323,勤美三,議價,,,,,,,,,,,,
2007-01-22,15362,和大二,等價,,,,,,,,,122.80,123.95,132.60,115.30
2007-01-22,15362,和大二,議價,,,,,,,,,,,,
2007-01-22,15411,錩泰一,等價,,,,,,,,,104.79,104.80,112.10,97.50
2007-01-22,15411,錩泰一,議價,,,,,,,,,,,,
2007-01-22,15691,濱川一,等價,113.00,-1.50,114.70,114.70,113.00,2,6,"679,700",113.28,113.00,120.90,105.10
2007-01-22,15691,濱川一,議價,,,,,,,,,,,,
2007-01-22,16091,大亞1A,等價,184.00,+1.00,184.00,184.00,184.00,1,4,"736,000",184.00,184.00,196.00,172.00
2007-01-22,16091,大亞1A,議價,,,,,,,,,,,,
2007-01-22,16092,大亞1B,等價,184.00,+1.00,182.00,184.00,182.00,2,8,"1,462,000",182.75,184.00,196.00,172.00
2007-01-22,16092,大亞1B,議價,,,,,,,,,,,,
2007-01-22,16093,大亞1C,等價,185.00,+1.00,176.00,185.00,176.00,7,25,"4,577,000",183.08,185.00,197.00,173.00
2007-01-22,16093,大亞1C,議價,,,,,,,,,,,,
2007-01-22,16161,億泰一,等價,,,,,,,,,183.00,183.00,195.00,171.00
2007-01-22,16161,億泰一,議價,,,,,,,,,,,,
2007-01-22,16171,榮星一,等價,114.50,,114.50,114.50,114.50,1,1,"114,500",114.50,114.50,122.50,106.50
2007-01-22,16171,榮星一,議價,,,,,,,,,,,,
2007-01-22,17851,光洋一,等價,127.40,-2.60,126.50,127.40,126.50,2,6,"763,500",127.25,127.40,136.30,118.50
2007-01-22,17851,光洋一,議價,,,,,,,,,,,,
2007-01-22,17871,福盈一,等價,,,,,,,,,115.00,115.00,123.05,106.95
2007-01-22,17871,福盈一,議價,,,,,,,,,,,,
2007-01-22,19021,台紙一,等價,112.50,-2.60,112.00,112.50,112.00,5,47,"5,269,000",112.10,112.50,120.35,104.65
2007-01-22,19021,台紙一,議價,,,,,,,,,,,,
2007-01-22,19022,台紙二,等價,,,,,,,,,131.00,131.00,140.15,121.85
2007-01-22,19022,台紙二,議價,,,,,,,,,,,,
2007-01-22,20062,東鋼二,等價,148.50,+1.70,147.60,148.50,147.60,18,36,"5,332,800",148.13,148.50,158.00,138.15
2007-01-22,20062,東鋼二,議價,,,,,,,,,,,,
2007-01-22,20063,東鋼三,等價,122.75,+0.75,123.00,123.50,122.10,95,356,"43,770,850",122.95,122.75,131.30,114.20
2007-01-22,20063,東鋼三,議價,,,,,,,,,,,,
2007-01-22,20231,燁輝一,等價,,,,,,,,,110.50,110.50,118.20,102.80
2007-01-22,20231,燁輝一,議價,,,,,,,,,,,,
2007-01-22,20312,新光二,等價,105.00,-0.10,105.00,105.00,105.00,1,1,"105,000",105.00,105.00,112.35,97.65
2007-01-22,20312,新光二,議價,,,,,,,,,,,,
2007-01-22,20313,新光三,等價,114.10,+0.50,114.00,114.50,114.00,3,31,"3,539,100",114.16,114.10,122.05,106.15
2007-01-22,20313,新光三,議價,,,,,,,,,,,,
2007-01-22,20341,允強一,等價,,,,,,,,,186.00,186.00,199.00,173.00
2007-01-22,20341,允強一,議價,,,,,,,,,,,,
2007-01-22,20342,允強二,等價,115.00,,115.00,115.00,115.00,5,13,"1,495,000",115.00,115.00,123.05,106.95
2007-01-22,20342,允強二,議價,,,,,,,,,,,,
2007-01-22,21071,厚生一,等價,,,,,,,,,164.00,164.00,175.00,153.00
2007-01-22,21071,厚生一,議價,,,,,,,,,,,,
2007-01-22,21141,鑫永一,等價,114.45,+7.45,114.45,114.45,110.20,17,230,"25,614,250",111.36,114.45,122.45,106.45
2007-01-22,21141,鑫永一,議價,,,,,,,,,,,,
2007-01-22,22012,裕隆二,等價,113.00,+0.40,113.00,113.50,113.00,21,205,"23,170,000",113.02,113.00,120.90,105.10
2007-01-22,22012,裕隆二,議價,,,,,,,,,,,,
2007-01-22,22043,中華三,等價,100.00,,100.00,100.00,100.00,4,41,"4,100,000",100.00,100.00,107.00,93.00
2007-01-22,22043,中華三,議價,,,,,,,,,,,,
2007-01-22,23132,華通二,等價,,,,,,,,,132.40,133.00,142.30,123.70
2007-01-22,23132,華通二,議價,,,,,,,,,,,,
2007-01-22,23133,華通三,等價,,,,,,,,,145.00,145.00,155.00,134.85
2007-01-22,23133,華通三,議價,,,,,,,,,,,,
2007-01-22,23141,台揚一,等價,,,,,,,,,110.00,110.00,117.70,102.30
2007-01-22,23141,台揚一,議價,,,,,,,,,,,,
2007-01-22,23153,神達三,等價,107.30,-0.80,107.50,107.50,107.30,10,81,"8,700,500",107.41,107.30,114.80,99.80
2007-01-22,23153,神達三,議價,,,,,,,,,,,,
2007-01-22,23171,鴻海一,等價,104.05,+0.05,104.00,104.05,104.00,11,291,"30,269,050",104.01,104.05,111.30,96.80
2007-01-22,23171,鴻海一,議價,,,,,,,,,,,,
2007-01-22,23382,光罩二,等價,111.00,,111.50,112.00,111.00,21,84,"9,363,700",111.47,111.00,118.75,103.25
2007-01-22,23382,光罩二,議價,,,,,,,,,,,,
2007-01-22,235201,明基E1,等價,100.00,-0.45,100.25,100.25,100.00,173,616,"61,651,000",100.08,100.00,107.00,93.00
2007-01-22,235201,明基E1,議價,,,,,,,,,,,,
2007-01-22,23551,敬鵬一,等價,127.80,+2.00,125.00,129.00,125.00,104,550,"69,934,500",127.15,127.80,136.70,118.90
2007-01-22,23551,敬鵬一,議價,,,,,,,,,,,,
2007-01-22,23571,華碩一,等價,105.60,+0.10,105.50,105.60,105.45,7,230,"24,274,000",105.53,105.60,112.95,98.25
2007-01-22,23571,華碩一,議價,,,,,,,,,,,,
2007-01-22,23691,菱生一,等價,,,,,,,,,112.00,115.00,123.05,106.95
2007-01-22,23691,菱生一,議價,,,,,,,,,,,,
2007-01-22,23711,大同一,等價,114.25,-5.75,118.00,118.00,112.50,66,763,"87,397,900",114.54,114.25,122.20,106.30
2007-01-22,23711,大同一,議價,,,,,,,,,,,,
2007-01-22,23831,台光一,等價,,,,,,,,,181.00,170.00,181.00,159.00
2007-01-22,23831,台光一,議價,,,,,,,,,,,,
2007-01-22,23832,台光二,等價,113.95,-1.85,114.00,114.45,113.00,8,28,"3,178,900",113.53,113.95,121.90,106.00
2007-01-22,23832,台光二,議價,,,,,,,,,,,,
2007-01-22,23921,正崴一,等價,107.70,+0.90,106.60,107.70,106.60,8,33,"3,532,950",107.05,107.70,115.20,100.20
2007-01-22,23921,正崴一,議價,,,,,,,,,,,,
2007-01-22,23932,億光二,等價,123.00,+1.00,123.00,123.00,123.00,2,10,"1,230,000",123.00,123.00,131.60,114.40
2007-01-22,23932,億光二,議價,,,,,,,,,,,,
2007-01-22,24081,南科一,等價,103.10,+0.35,103.30,103.30,103.00,22,552,"56,887,400",103.03,103.10,110.30,95.90
2007-01-22,24081,南科一,議價,102.90,+0.15,,102.90,102.90,1,100,"10,290,000",,,,
2007-01-22,24092,友達二,等價,96.00,,96.00,96.00,96.00,7,250,"24,000,000",96.00,96.00,102.70,89.30
2007-01-22,24092,友達二,議價,,,,,,,,,,,,
2007-01-22,24093,友達三,等價,110.80,-0.10,110.90,111.20,110.80,10,42,"4,660,600",110.96,110.80,118.55,103.05
2007-01-22,24093,友達三,議價,,,,,,,,,,,,
2007-01-22,24141,精技一,等價,135.00,-1.00,135.00,135.00,135.00,2,10,"1,350,000",135.00,135.00,144.45,125.55
2007-01-22,24141,精技一,議價,,,,,,,,,,,,
2007-01-22,24183,雅新三,等價,,,,,,,,,175.00,175.00,187.00,163.00
2007-01-22,24183,雅新三,議價,,,,,,,,,,,,
2007-01-22,24212,建準二,等價,137.00,+8.50,137.00,137.00,137.00,1,1,"137,000",137.00,137.00,146.55,127.45
2007-01-22,24212,建準二,議價,,,,,,,,,,,,
2007-01-22,24281,興勤一,等價,,,,,,,,,131.00,144.00,154.00,133.95
2007-01-22,24281,興勤一,議價,,,,,,,,,,,,
2007-01-22,24471,鼎新一,等價,,,,,,,,,190.33,192.00,205.00,179.00
2007-01-22,24471,鼎新一,議價,,,,,,,,,,,,
