TITLE,櫃檯買賣轉(交)換公司債期間利息對照表
DATADATE,年份: 98年
BODY,發行公司,根基一
BODY,轉換公司債名稱,根基一
BODY,轉換公司債代號,25461
BODY,發行日期,980728
BODY,票面利率,2
BODY,計算週期, 12個月
BODY,債息計算起始日,980728
BODY,債息基準日,
BODY,日期/月份,9807,9808,9809,9810,9811,9812
BODY,01,0.0000,0.0273,0.1972,0.3616,0.5315,0.6958
BODY,02,0.0000,0.0328,0.2027,0.3671,0.5369,0.7013
BODY,03,0.0000,0.0383,0.2082,0.3726,0.5424,0.7068
BODY,04,0.0000,0.0438,0.2136,0.3780,0.5479,0.7123
BODY,05,0.0000,0.0493,0.2191,0.3835,0.5534,0.7178
BODY,06,0.0000,0.0547,0.2246,0.3890,0.5589,0.7232
BODY,07,0.0000,0.0602,0.2301,0.3945,0.5643,0.7287
BODY,08,0.0000,0.0657,0.2356,0.4000,0.5698,0.7342
BODY,09,0.0000,0.0712,0.2410,0.4054,0.5753,0.7397
BODY,10,0.0000,0.0767,0.2465,0.4109,0.5808,0.7452
BODY,11,0.0000,0.0821,0.2520,0.4164,0.5863,0.7506
BODY,12,0.0000,0.0876,0.2575,0.4219,0.5917,0.7561
BODY,13,0.0000,0.0931,0.2630,0.4273,0.5972,0.7616
BODY,14,0.0000,0.0986,0.2684,0.4328,0.6027,0.7671
BODY,15,0.0000,0.1041,0.2739,0.4383,0.6082,0.7726
BODY,16,0.0000,0.1095,0.2794,0.4438,0.6136,0.7780
BODY,17,0.0000,0.1150,0.2849,0.4493,0.6191,0.7835
BODY,18,0.0000,0.1205,0.2904,0.4547,0.6246,0.7890
BODY,19,0.0000,0.1260,0.2958,0.4602,0.6301,0.7945
BODY,20,0.0000,0.1315,0.3013,0.4657,0.6356,0.8000
BODY,21,0.0000,0.1369,0.3068,0.4712,0.6410,0.8054
BODY,22,0.0000,0.1424,0.3123,0.4767,0.6465,0.8109
BODY,23,0.0000,0.1479,0.3178,0.4821,0.6520,0.8164
BODY,24,0.0000,0.1534,0.3232,0.4876,0.6575,0.8219
BODY,25,0.0000,0.1589,0.3287,0.4931,0.6630,0.8273
BODY,26,0.0000,0.1643,0.3342,0.4986,0.6684,0.8328
BODY,27,0.0000,0.1698,0.3397,0.5041,0.6739,0.8383
BODY,28,0.0054,0.1753,0.3452,0.5095,0.6794,0.8438
BODY,29,0.0109,0.1808,0.3506,0.5150,0.6849,0.8493
BODY,30,0.0164,0.1863,0.3561,0.5205,0.6904,0.8547
BODY,31,0.0219,0.1917,0.0000,0.5260,0.0000,0.8602
BODY,發行公司,益通二
BODY,轉換公司債名稱,益通二
BODY,轉換公司債代號,34522
BODY,發行日期,980814
BODY,票面利率,2
BODY,計算週期, 12個月
BODY,債息計算起始日,980818
BODY,債息基準日,
BODY,日期/月份,9808,9809,9810,9811,9812
BODY,01,0.0000,0.1041,0.2685,0.4384,0.6027
BODY,02,0.0000,0.1096,0.2740,0.4438,0.6082
BODY,03,0.0000,0.1151,0.2795,0.4493,0.6137
BODY,04,0.0000,0.1205,0.2849,0.4548,0.6192
BODY,05,0.0000,0.1260,0.2904,0.4603,0.6247
BODY,06,0.0000,0.1315,0.2959,0.4658,0.6301
BODY,07,0.0000,0.1370,0.3014,0.4712,0.6356
BODY,08,0.0000,0.1425,0.3068,0.4767,0.6411
BODY,09,0.0000,0.1479,0.3123,0.4822,0.6466
BODY,10,0.0000,0.1534,0.3178,0.4877,0.6521
BODY,11,0.0000,0.1589,0.3233,0.4932,0.6575
BODY,12,0.0000,0.1644,0.3288,0.4986,0.6630
BODY,13,0.0000,0.1699,0.3342,0.5041,0.6685
BODY,14,0.0055,0.1753,0.3397,0.5096,0.6740
BODY,15,0.0110,0.1808,0.3452,0.5151,0.6795
BODY,16,0.0164,0.1863,0.3507,0.5205,0.6849
BODY,17,0.0219,0.1918,0.3562,0.5260,0.6904
BODY,18,0.0274,0.1973,0.3616,0.5315,0.6959
BODY,19,0.0329,0.2027,0.3671,0.5370,0.7014
BODY,20,0.0384,0.2082,0.3726,0.5425,0.7068
BODY,21,0.0438,0.2137,0.3781,0.5479,0.7123
BODY,22,0.0493,0.2192,0.3836,0.5534,0.7178
BODY,23,0.0548,0.2247,0.3890,0.5589,0.7233
BODY,24,0.0603,0.2301,0.3945,0.5644,0.7288
BODY,25,0.0658,0.2356,0.4000,0.5699,0.7342
BODY,26,0.0712,0.2411,0.4055,0.5753,0.7397
BODY,27,0.0767,0.2466,0.4110,0.5808,0.7452
BODY,28,0.0822,0.2521,0.4164,0.5863,0.7507
BODY,29,0.0877,0.2575,0.4219,0.5918,0.7562
BODY,30,0.0932,0.2630,0.4274,0.5973,0.7616
BODY,31,0.0986,0.0000,0.4329,0.0000,0.7671
BODY,發行公司,力麒三
BODY,轉換公司債名稱,力麒三
BODY,轉換公司債代號,55123
BODY,發行日期,980929
BODY,票面利率,1
BODY,計算週期, 12個月
BODY,債息計算起始日,980929
BODY,債息基準日,
BODY,日期/月份,9809,9810,9811,9812
BODY,01,0.0000,0.0082,0.0932,0.1753
BODY,02,0.0000,0.0110,0.0959,0.1781
BODY,03,0.0000,0.0137,0.0986,0.1808
BODY,04,0.0000,0.0164,0.1014,0.1836
BODY,05,0.0000,0.0192,0.1041,0.1863
BODY,06,0.0000,0.0219,0.1068,0.1890
BODY,07,0.0000,0.0247,0.1096,0.1918
BODY,08,0.0000,0.0274,0.1123,0.1945
BODY,09,0.0000,0.0301,0.1151,0.1973
BODY,10,0.0000,0.0329,0.1178,0.2000
BODY,11,0.0000,0.0356,0.1205,0.2027
BODY,12,0.0000,0.0384,0.1233,0.2055
BODY,13,0.0000,0.0411,0.1260,0.2082
BODY,14,0.0000,0.0438,0.1288,0.2110
BODY,15,0.0000,0.0466,0.1315,0.2137
BODY,16,0.0000,0.0493,0.1342,0.2164
BODY,17,0.0000,0.0521,0.1370,0.2192
BODY,18,0.0000,0.0548,0.1397,0.2219
BODY,19,0.0000,0.0575,0.1425,0.2247
BODY,20,0.0000,0.0603,0.1452,0.2274
BODY,21,0.0000,0.0630,0.1479,0.2301
BODY,22,0.0000,0.0658,0.1507,0.2329
BODY,23,0.0000,0.0685,0.1534,0.2356
BODY,24,0.0000,0.0712,0.1562,0.2384
BODY,25,0.0000,0.0740,0.1589,0.2411
BODY,26,0.0000,0.0767,0.1616,0.2438
BODY,27,0.0000,0.0795,0.1644,0.2466
BODY,28,0.0000,0.0822,0.1671,0.2493
BODY,29,0.0027,0.0849,0.1699,0.2521
BODY,30,0.0055,0.0877,0.1726,0.2548
BODY,31,0.0000,0.0904,0.0000,0.2575
BODY,發行公司,元太二
BODY,轉換公司債名稱,元太二
BODY,轉換公司債代號,80692
BODY,發行日期,980811
BODY,票面利率,1.25
BODY,計算週期, 12個月
BODY,債息計算起始日,980811
BODY,債息基準日,
