TITLE,櫃檯買賣轉(交)換公司債期間利息對照表
DATADATE,年份:101年
BODY,發行公司,富喬二
BODY,轉換公司債名稱,富喬二
BODY,轉換公司債代號,18152
BODY,發行日期,970815
BODY,票面利率,3
BODY,計算週期, 12個月
BODY,債息計算起始日,1001012
BODY,債息基準日,0
BODY,03,1.3989,1.5683,1.7267,1.8961,0.0602,0.2301,0.3945,0.5643,0.7342,0.8986,1.0684,1.2328
BODY,04,1.4043,1.5737,1.7322,1.9016,0.0657,0.2356,0.4000,0.5698,0.7397,0.9041,1.0739,1.2383
BODY,05,1.4098,1.5792,1.7377,1.9071,0.0712,0.2410,0.4054,0.5753,0.7452,0.9095,1.0794,1.2438
BODY,06,1.4153,1.5846,1.7431,1.9125,0.0767,0.2465,0.4109,0.5808,0.7506,0.9150,1.0849,1.2493
BODY,07,1.4207,1.5901,1.7486,1.9180,0.0821,0.2520,0.4164,0.5863,0.7561,0.9205,1.0904,1.2547
BODY,08,1.4262,1.5956,1.7540,1.9234,0.0876,0.2575,0.4219,0.5917,0.7616,0.9260,1.0958,1.2602
BODY,09,1.4316,1.6010,1.7595,1.9289,0.0931,0.2630,0.4273,0.5972,0.7671,0.9315,1.1013,1.2657
BODY,10,1.4371,1.6065,1.7650,1.9344,0.0986,0.2684,0.4328,0.6027,0.7726,0.9369,1.1068,1.2712
BODY,11,1.4426,1.6120,1.7704,1.9398,0.1041,0.2739,0.4383,0.6082,0.7780,0.9424,1.1123,1.2767
BODY,12,1.4480,1.6174,1.7759,1.9453,0.1095,0.2794,0.4438,0.6136,0.7835,0.9479,1.1178,1.2821
BODY,13,1.4535,1.6229,1.7814,1.9508,0.1150,0.2849,0.4493,0.6191,0.7890,0.9534,1.1232,1.2876
BODY,14,1.4590,1.6284,1.7868,1.9562,0.1205,0.2904,0.4547,0.6246,0.7945,0.9589,1.1287,1.2931
BODY,15,1.4644,1.6338,1.7923,1.9617,0.1260,0.2958,0.4602,0.6301,0.8000,0.9643,1.1342,1.2986
BODY,16,1.4699,1.6393,1.7978,1.9672,0.1315,0.3013,0.4657,0.6356,0.8054,0.9698,1.1397,1.3041
BODY,17,1.4754,1.6448,1.8032,1.9726,0.1369,0.3068,0.4712,0.6410,0.8109,0.9753,1.1452,1.3095
BODY,18,1.4808,1.6502,1.8087,1.9781,0.1424,0.3123,0.4767,0.6465,0.8164,0.9808,1.1506,1.3150
BODY,19,1.4863,1.6557,1.8142,1.9836,0.1479,0.3178,0.4821,0.6520,0.8219,0.9863,1.1561,1.3205
BODY,20,1.4918,1.6612,1.8196,1.9890,0.1534,0.3232,0.4876,0.6575,0.8273,0.9917,1.1616,1.3260
BODY,21,1.4972,1.6666,1.8251,1.9945,0.1589,0.3287,0.4931,0.6630,0.8328,0.9972,1.1671,1.3315
BODY,22,1.5027,1.6721,1.8306,2.0000,0.1643,0.3342,0.4986,0.6684,0.8383,1.0027,1.1726,1.3369
BODY,23,1.5081,1.6775,1.8360,0.0054,0.1698,0.3397,0.5041,0.6739,0.8438,1.0082,1.1780,1.3424
BODY,24,1.5136,1.6830,1.8415,0.0109,0.1753,0.3452,0.5095,0.6794,0.8493,1.0136,1.1835,1.3479
BODY,25,1.5191,1.6885,1.8469,0.0164,0.1808,0.3506,0.5150,0.6849,0.8547,1.0191,1.1890,1.3534
BODY,26,1.5245,1.6939,1.8524,0.0219,0.1863,0.3561,0.5205,0.6904,0.8602,1.0246,1.1945,1.3589
BODY,27,1.5300,1.6994,1.8579,0.0273,0.1917,0.3616,0.5260,0.6958,0.8657,1.0301,1.2000,1.3643
BODY,28,1.5355,1.7049,1.8633,0.0328,0.1972,0.3671,0.5315,0.7013,0.8712,1.0356,1.2054,1.3698
BODY,29,1.5409,1.7103,1.8688,0.0383,0.2027,0.3726,0.5369,0.7068,0.8767,1.0410,1.2109,1.3753
BODY,30,1.5464,0.0000,1.8743,0.0438,0.2082,0.3780,0.5424,0.7123,0.8821,1.0465,1.2164,1.3808
BODY,31,1.5519,0.0000,1.8797,0.0000,0.2136,0.0000,0.5479,0.7178,0.0000,1.0520,0.0000,1.3863
BODY,發行公司,益通二
BODY,轉換公司債名稱,益通二
BODY,轉換公司債代號,34522
BODY,發行日期,980814
BODY,票面利率,2
BODY,計算週期, 12個月
BODY,債息計算起始日,980818
BODY,債息基準日,
BODY,日期/月份,10101,10102,10103,10104,10105,10106,10107,10108,10109,10110,10111,10112
BODY,01,0.7705,0.9399,0.0929,0.2623,0.4262,0.5956,0.7596,0.9290,0.1041,0.2685,0.4384,0.6027
BODY,02,0.7760,0.9454,0.0984,0.2678,0.4317,0.6011,0.7650,0.9344,0.1096,0.2740,0.4438,0.6082
BODY,03,0.7814,0.9508,0.1038,0.2732,0.4372,0.6066,0.7705,0.9399,0.1151,0.2795,0.4493,0.6137
BODY,04,0.7869,0.9563,0.1093,0.2787,0.4426,0.6120,0.7760,0.9454,0.1205,0.2849,0.4548,0.6192
BODY,05,0.7923,0.9617,0.1148,0.2842,0.4481,0.6175,0.7814,0.9508,0.1260,0.2904,0.4603,0.6247
BODY,06,0.7978,0.9672,0.1202,0.2896,0.4536,0.6230,0.7869,0.9563,0.1315,0.2959,0.4658,0.6301
BODY,07,0.8033,0.9727,0.1257,0.2951,0.4590,0.6284,0.7923,0.9617,0.1370,0.3014,0.4712,0.6356
BODY,08,0.8087,0.9781,0.1311,0.3005,0.4645,0.6339,0.7978,0.9672,0.1425,0.3068,0.4767,0.6411
BODY,09,0.8142,0.9836,0.1366,0.3060,0.4699,0.6393,0.8033,0.9727,0.1479,0.3123,0.4822,0.6466
BODY,10,0.8197,0.9891,0.1421,0.3115,0.4754,0.6448,0.8087,0.9781,0.1534,0.3178,0.4877,0.6521
BODY,11,0.8251,0.9945,0.1475,0.3169,0.4809,0.6503,0.8142,0.9836,0.1589,0.3233,0.4932,0.6575
BODY,12,0.8306,1.0000,0.1530,0.3224,0.4863,0.6557,0.8197,0.9891,0.1644,0.3288,0.4986,0.6630
BODY,13,0.8361,1.0055,0.1585,0.3279,0.4918,0.6612,0.8251,0.9945,0.1699,0.3342,0.5041,0.6685
BODY,14,0.8415,0.0055,0.1639,0.3333,0.4973,0.6667,0.8306,0.0055,0.1753,0.3397,0.5096,0.6740
BODY,15,0.8470,0.0109,0.1694,0.3388,0.5027,0.6721,0.8361,0.0110,0.1808,0.3452,0.5151,0.6795
BODY,16,0.8525,0.0164,0.1749,0.3443,0.5082,0.6776,0.8415,0.0164,0.1863,0.3507,0.5205,0.6849
BODY,17,0.8579,0.0219,0.1803,0.3497,0.5137,0.6831,0.8470,0.0219,0.1918,0.3562,0.5260,0.6904
BODY,18,0.8634,0.0273,0.1858,0.3552,0.5191,0.6885,0.8525,0.0274,0.1973,0.3616,0.5315,0.6959
BODY,19,0.8689,0.0328,0.1913,0.3607,0.5246,0.6940,0.8579,0.0329,0.2027,0.3671,0.5370,0.7014
BODY,20,0.8743,0.0383,0.1967,0.3661,0.5301,0.6995,0.8634,0.0384,0.2082,0.3726,0.5425,0.7068
BODY,21,0.8798,0.0437,0.2022,0.3716,0.5355,0.7049,0.8689,0.0438,0.2137,0.3781,0.5479,0.7123
BODY,22,0.8852,0.0492,0.2077,0.3770,0.5410,0.7104,0.8743,0.0493,0.2192,0.3836,0.5534,0.7178
BODY,23,0.8907,0.0546,0.2131,0.3825,0.5464,0.7158,0.8798,0.0548,0.2247,0.3890,0.5589,0.7233
BODY,24,0.8962,0.0601,0.2186,0.3880,0.5519,0.7213,0.8852,0.0603,0.2301,0.3945,0.5644,0.7288
BODY,25,0.9016,0.0656,0.2240,0.3934,0.5574,0.7268,0.8907,0.0658,0.2356,0.4000,0.5699,0.7342
BODY,26,0.9071,0.0710,0.2295,0.3989,0.5628,0.7322,0.8962,0.0712,0.2411,0.4055,0.5753,0.7397
BODY,27,0.9126,0.0765,0.2350,0.4044,0.5683,0.7377,0.9016,0.0767,0.2466,0.4110,0.5808,0.7452
BODY,28,0.9180,0.0820,0.2404,0.4098,0.5738,0.7432,0.9071,0.0822,0.2521,0.4164,0.5863,0.7507
BODY,29,0.9235,0.0874,0.2459,0.4153,0.5792,0.7486,0.9126,0.0877,0.2575,0.4219,0.5918,0.7562
BODY,30,0.9290,0.0000,0.2514,0.4208,0.5847,0.7541,0.9180,0.0932,0.2630,0.4274,0.5973,0.7616
BODY,31,0.9344,0.0000,0.2568,0.0000,0.5902,0.0000,0.9235,0.0986,0.0000,0.4329,0.0000,0.7671
BODY,發行公司,益通三
BODY,轉換公司債名稱,益通三
BODY,轉換公司債代號,34523
BODY,發行日期,990318
BODY,票面利率,1.5
BODY,計算週期, 12個月
BODY,債息計算起始日,990322
BODY,債息基準日,
BODY,日期/月份,10101,10102,10103,10104,10105,10106,10107,10108,10109,10110,10111,10112
BODY,01,0.4344,0.5615,0.6803,0.0616,0.1849,0.3123,0.4356,0.5630,0.6904,0.0575,0.1849,0.3082
BODY,02,0.4385,0.5656,0.6844,0.0658,0.1890,0.3164,0.4397,0.5671,0.6945,0.0616,0.1890,0.3123
BODY,03,0.4426,0.5697,0.6885,0.0699,0.1932,0.3205,0.4438,0.5712,0.6986,0.0658,0.1932,0.3164
BODY,04,0.4467,0.5738,0.6926,0.0740,0.1973,0.3247,0.4479,0.5753,0.7027,0.0699,0.1973,0.3205
BODY,05,0.4508,0.5779,0.6967,0.0781,0.2014,0.3288,0.4521,0.5795,0.7068,0.0740,0.2014,0.3247
BODY,06,0.4549,0.5820,0.7008,0.0822,0.2055,0.3329,0.4562,0.5836,0.7110,0.0781,0.2055,0.3288
BODY,07,0.4590,0.5861,0.7049,0.0863,0.2096,0.3370,0.4603,0.5877,0.7151,0.0822,0.2096,0.3329
BODY,08,0.4631,0.5902,0.7090,0.0904,0.2137,0.3411,0.4644,0.5918,0.7192,0.0863,0.2137,0.3370
BODY,09,0.4672,0.5943,0.7131,0.0945,0.2178,0.3452,0.4685,0.5959,0.7233,0.0904,0.2178,0.3411
BODY,10,0.4713,0.5984,0.7172,0.0986,0.2219,0.3493,0.4726,0.6000,0.7274,0.0945,0.2219,0.3452
BODY,11,0.4754,0.6025,0.7213,0.1027,0.2260,0.3534,0.4767,0.6041,0.7315,0.0986,0.2260,0.3493
BODY,12,0.4795,0.6066,0.7254,0.1068,0.2301,0.3575,0.4808,0.6082,0.7356,0.1027,0.2301,0.3534
BODY,13,0.4836,0.6107,0.7295,0.1110,0.2342,0.3616,0.4849,0.6123,0.7397,0.1068,0.2342,0.3575
BODY,14,0.4877,0.6148,0.7336,0.1151,0.2384,0.3658,0.4890,0.6164,0.7438,0.1110,0.2384,0.3616
