資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2021-03-26,12582,其祥二KY,等價,97.50,+0.95,96.70,97.50,96.70,16,17,"1,652,450",97.20,97.50,107.25,87.75
2021-03-26,12582,其祥二KY,議價,,,,,,,,,,,,
2021-03-26,13163,上曜三,等價,,,,,,,,,107.00,107.00,117.70,96.30
2021-03-26,13163,上曜三,議價,,,,,,,,,,,,
2021-03-26,13164,上曜四,等價,115.00,,115.00,115.00,115.00,5,170,"19,550,000",115.00,115.00,126.50,103.50
2021-03-26,13164,上曜四,議價,,,,,,,,,,,,
2021-03-26,13165,上曜五,等價,108.10,-0.05,108.10,108.10,108.10,1,1,"108,100",108.10,108.10,118.90,97.30
2021-03-26,13165,上曜五,議價,,,,,,,,,,,,
2021-03-26,13381,廣華一KY,等價,110.50,-0.05,110.50,110.50,110.50,1,1,"110,500",110.50,110.50,121.55,99.45
2021-03-26,13381,廣華一KY,議價,,,,,,,,,,,,
2021-03-26,14361,華友聯一,等價,,,,,,,,,124.00,124.00,136.40,111.60
2021-03-26,14361,華友聯一,議價,,,,,,,,,,,,
2021-03-26,14362,華友聯二,等價,119.00,,119.00,119.00,119.00,3,10,"1,190,000",119.00,119.00,130.90,107.10
2021-03-26,14362,華友聯二,議價,,,,,,,,,,,,
2021-03-26,14721,三洋紡一,等價,101.90,,101.90,101.90,101.90,1,1,"101,900",101.90,101.90,112.05,91.75
2021-03-26,14721,三洋紡一,議價,,,,,,,,,,,,
2021-03-26,15132,中興電二,等價,119.00,-0.80,119.75,119.75,119.00,2,2,"238,750",119.37,119.00,130.90,107.10
2021-03-26,15132,中興電二,議價,,,,,,,,,,,,
2021-03-26,15696,濱川六,等價,137.00,+3.25,137.00,137.00,137.00,3,4,"548,000",137.00,137.00,150.00,123.30
2021-03-26,15696,濱川六,議價,,,,,,,,,,,,
2021-03-26,15862,和勤二,等價,120.00,+1.00,120.00,120.00,120.00,3,12,"1,440,000",120.00,120.00,132.00,108.00
2021-03-26,15862,和勤二,議價,,,,,,,,,,,,
2021-03-26,15863,和勤三,等價,109.55,-1.45,109.55,109.55,109.55,2,2,"219,100",109.55,109.55,120.50,98.60
2021-03-26,15863,和勤三,議價,,,,,,,,,,,,
2021-03-26,15893,永冠三KY,等價,105.30,-1.20,105.30,105.30,105.30,2,7,"737,100",105.30,105.30,115.80,94.80
2021-03-26,15893,永冠三KY,議價,105.30,-1.20,,105.30,105.30,1,10,"1,053,000",,,,
2021-03-26,15921,英瑞一KY,等價,,,,,,,,,55.00,40.10,44.10,36.10
2021-03-26,15921,英瑞一KY,議價,,,,,,,,,,,,
2021-03-26,15932,祺驊二,等價,,,,,,,,,200.00,202.00,222.00,182.00
2021-03-26,15932,祺驊二,議價,,,,,,,,,,,,
2021-03-26,15982,岱宇二,等價,131.50,+1.20,130.00,132.50,129.50,16,71,"9,316,500",131.21,131.50,144.65,118.35
2021-03-26,15982,岱宇二,議價,,,,,,,,,,,,
