資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2024-07-12,13164,上曜四,等價,144.00,-3.00,147.00,147.95,138.00,11,23,"3,272,900",142.30,144.00,158.00,129.60
2024-07-12,13164,上曜四,議價,,,,,,,,,,,,
2024-07-12,13382,廣華二KY,等價,101.00,+0.05,101.00,101.00,101.00,5,11,"1,111,000",101.00,101.00,111.10,90.90
2024-07-12,13382,廣華二KY,議價,,,,,,,,,,,,
2024-07-12,13421,八貫一,等價,,,,,,,,,176.00,176.00,193.00,159.00
2024-07-12,13421,八貫一,議價,,,,,,,,,,,,
2024-07-12,14361,華友聯一,等價,,,,,,,,,636.00,636.00,699.00,573.00
2024-07-12,14361,華友聯一,議價,,,,,,,,,,,,
2024-07-12,14362,華友聯二,等價,560.00,-15.00,570.00,570.00,560.00,11,28,"15,716,000",561.28,560.00,616.00,504.00
2024-07-12,14362,華友聯二,議價,,,,,,,,,,,,
2024-07-12,14742,弘裕二,等價,110.50,-1.50,111.00,111.00,109.70,7,22,"2,435,850",110.72,110.50,121.55,99.45
2024-07-12,14742,弘裕二,議價,,,,,,,,,,,,
2024-07-12,15141,亞力一,等價,250.00,+8.00,250.00,250.00,250.00,1,1,"250,000",250.00,250.00,275.00,225.00
2024-07-12,15141,亞力一,議價,,,,,,,,,,,,
2024-07-12,15261,日馳一,等價,101.90,,102.15,102.15,101.90,3,8,"816,450",102.05,101.90,112.05,91.75
2024-07-12,15261,日馳一,議價,,,,,,,,,,,,
2024-07-12,15324,勤美四,等價,148.85,-1.05,142.50,148.85,142.50,4,10,"1,435,850",143.58,148.85,163.00,134.00
2024-07-12,15324,勤美四,議價,,,,,,,,,,,,
2024-07-12,15332,車王電二,等價,98.55,+0.15,98.75,98.75,98.50,6,18,"1,774,800",98.60,98.55,108.40,88.70
2024-07-12,15332,車王電二,議價,,,,,,,,,,,,
2024-07-12,15601,中砂一,等價,131.00,-1.40,131.00,131.05,129.55,85,207,"26,966,050",130.27,131.00,144.10,117.90
2024-07-12,15601,中砂一,議價,,,,,,,,,,,,
2024-07-12,15823,信錦三,等價,,,,,,,,,198.00,188.00,206.00,170.00
2024-07-12,15823,信錦三,議價,,,,,,,,,,,,
2024-07-12,15864,和勤四,等價,121.80,-0.20,122.00,122.00,121.50,7,41,"4,992,550",121.76,121.80,133.95,109.65
2024-07-12,15864,和勤四,議價,,,,,,,,,,,,
2024-07-12,15865,和勤五,等價,108.00,-1.05,107.25,108.60,107.25,20,30,"3,235,850",107.86,108.00,118.80,97.20
2024-07-12,15865,和勤五,議價,,,,,,,,,,,,
2024-07-12,15893,永冠三KY,等價,,,,,,,,,100.80,100.80,110.85,90.75
2024-07-12,15893,永冠三KY,議價,,,,,,,,,,,,
2024-07-12,15894,永冠四KY,等價,96.35,+0.05,96.30,96.35,96.30,3,4,"385,350",96.33,96.35,105.95,86.75
2024-07-12,15894,永冠四KY,議價,,,,,,,,,,,,
2024-07-12,15991,宏佳騰一,等價,105.50,-1.20,105.00,105.50,105.00,2,2,"210,500",105.25,105.50,116.05,94.95
2024-07-12,15991,宏佳騰一,議價,,,,,,,,,,,,
2024-07-12,16173,榮星三,等價,156.00,+1.00,155.00,156.00,155.00,2,2,"311,000",155.50,156.00,171.00,140.40
