資料日期,代號,名稱,交易,收市,漲跌,開市,最高,最低,筆數,單位,金額,均價,明日參價,明日漲停,明日跌停
2024-10-23,13164,上曜四,等價,,,,,,,,,125.05,125.05,137.55,112.55
2024-10-23,13164,上曜四,議價,,,,,,,,,,,,
2024-10-23,13382,廣華二KY,等價,,,,,,,,,99.56,98.85,108.70,89.00
2024-10-23,13382,廣華二KY,議價,,,,,,,,,,,,
2024-10-23,13421,八貫一,等價,,,,,,,,,169.00,172.00,189.00,155.00
2024-10-23,13421,八貫一,議價,,,,,,,,,,,,
2024-10-23,140201,遠東新E1永,等價,,,,,,,,,110.94,110.65,121.70,99.60
2024-10-23,140201,遠東新E1永,議價,,,,,,,,,,,,
2024-10-23,140202,遠東新E2永,等價,99.05,-0.05,98.65,99.10,98.65,7,23,"2,272,250",98.79,99.05,108.95,89.15
2024-10-23,140202,遠東新E2永,議價,,,,,,,,,,,,
2024-10-23,14361,華友聯一,等價,487.00,-9.00,487.00,487.00,487.00,1,30,"14,610,000",487.00,487.00,535.00,439.00
2024-10-23,14361,華友聯一,議價,,,,,,,,,,,,
2024-10-23,14362,華友聯二,等價,,,,,,,,,446.00,446.00,490.00,402.00
2024-10-23,14362,華友聯二,議價,,,,,,,,,,,,
2024-10-23,14363,華友聯三,等價,104.95,,104.95,104.95,104.95,1,59,"6,192,050",104.95,104.95,115.40,94.50
2024-10-23,14363,華友聯三,議價,,,,,,,,,,,,
2024-10-23,14742,弘裕二,等價,109.00,+1.25,109.00,109.00,109.00,1,1,"109,000",109.00,109.00,119.90,98.10
2024-10-23,14742,弘裕二,議價,,,,,,,,,,,,
2024-10-23,15141,亞力一,等價,,,,,,,,,202.00,202.00,222.00,182.00
2024-10-23,15141,亞力一,議價,,,,,,,,,,,,
2024-10-23,15261,日馳一,等價,97.75,-0.25,97.70,97.75,97.70,3,3,"293,150",97.71,97.75,107.50,88.00
2024-10-23,15261,日馳一,議價,,,,,,,,,,,,
2024-10-23,15324,勤美四,等價,124.00,-2.40,124.25,124.50,124.00,17,79,"9,805,200",124.11,124.00,136.40,111.60
2024-10-23,15324,勤美四,議價,,,,,,,,,,,,
2024-10-23,15332,車王電二,等價,99.05,-0.05,99.05,99.05,99.05,1,1,"99,050",99.05,99.05,108.95,89.15
2024-10-23,15332,車王電二,議價,,,,,,,,,,,,
2024-10-23,15364,和大四,等價,110.00,-0.80,110.00,110.00,110.00,1,3,"330,000",110.00,110.00,121.00,99.00
2024-10-23,15364,和大四,議價,,,,,,,,,,,,
2024-10-23,15601,中砂一,等價,133.50,-2.50,133.00,133.50,131.70,34,59,"7,842,300",132.92,133.50,146.85,120.15
2024-10-23,15601,中砂一,議價,,,,,,,,,,,,
2024-10-23,15864,和勤四,等價,,,,,,,,,114.00,114.00,125.40,102.60
2024-10-23,15864,和勤四,議價,,,,,,,,,,,,
2024-10-23,15865,和勤五,等價,103.35,+0.10,103.35,103.35,103.35,3,7,"723,450",103.35,103.35,113.65,93.05
2024-10-23,15865,和勤五,議價,,,,,,,,,,,,
2024-10-23,15893,永冠三KY,等價,,,,,,,,,95.15,96.30,105.90,86.70
2024-10-23,15893,永冠三KY,議價,,,,,,,,,,,,
2024-10-23,15894,永冠四KY,等價,93.50,+0.40,93.50,93.50,93.50,2,6,"561,000",93.50,93.50,102.85,84.15
2024-10-23,15894,永冠四KY,議價,,,,,,,,,,,,
2024-10-23,15952,川寶二,等價,172.00,-2.00,175.00,175.00,172.00,14,22,"3,834,000",174.27,172.00,189.00,155.00
2024-10-23,15952,川寶二,議價,,,,,,,,,,,,
2024-10-23,15991,宏佳騰一,等價,,,,,,,,,103.45,103.45,113.75,93.15
2024-10-23,15991,宏佳騰一,議價,,,,,,,,,,,,
2024-10-23,16095,大亞五,等價,107.50,+0.30,106.90,107.80,106.90,17,120,"12,904,800",107.54,107.50,118.25,96.75
2024-10-23,16095,大亞五,議價,,,,,,,,,,,,
2024-10-23,17271,中華化一,等價,143.00,+8.90,142.90,145.15,142.90,16,29,"4,187,100",144.38,143.00,157.00,128.70
2024-10-23,17271,中華化一,議價,,,,,,,,,,,,
2024-10-23,17813,合世三,等價,113.15,+0.05,112.00,113.15,112.00,12,25,"2,808,000",112.32,113.15,124.45,101.85
2024-10-23,17813,合世三,議價,,,,,,,,,,,,
2024-10-23,17862,科妍二,等價,,,,,,,,,285.55,259.00,284.00,234.00
2024-10-23,17862,科妍二,議價,,,,,,,,,,,,
2024-10-23,18156,富喬六,等價,,,,,,,,,162.00,167.00,183.00,151.00
2024-10-23,18156,富喬六,議價,,,,,,,,,,,,
2024-10-23,19094,榮成四,等價,,,,,,,,,99.95,100.00,110.00,90.00
2024-10-23,19094,榮成四,議價,,,,,,,,,,,,
2024-10-23,20121,春雨一,等價,105.00,,105.00,105.00,105.00,2,60,"6,300,000",105.00,105.00,115.50,94.50
2024-10-23,20121,春雨一,議價,,,,,,,,,,,,
2024-10-23,20122,春雨二,等價,105.00,,105.00,105.00,105.00,1,1,"105,000",105.00,105.00,115.50,94.50
2024-10-23,20122,春雨二,議價,,,,,,,,,,,,
2024-10-23,20123,春雨三,等價,105.00,-0.90,105.00,105.00,105.00,1,72,"7,560,000",105.00,105.00,115.50,94.50
2024-10-23,20123,春雨三,議價,,,,,,,,,,,,
2024-10-23,20343,允強三,等價,,,,,,,,,112.76,113.40,124.70,102.10
2024-10-23,20343,允強三,議價,,,,,,,,,,,,
2024-10-23,20344,允強四,等價,106.55,-0.05,106.50,106.55,106.50,6,16,"1,704,100",106.50,106.55,117.20,95.90
2024-10-23,20344,允強四,議價,,,,,,,,,,,,
2024-10-23,20612,風青二,等價,,,,,,,,,111.00,111.00,122.10,99.90
2024-10-23,20612,風青二,議價,,,,,,,,,,,,
2024-10-23,20632,世鎧二,等價,103.05,,103.05,103.05,103.05,1,1,"103,050",103.05,103.05,113.35,92.75
2024-10-23,20632,世鎧二,議價,,,,,,,,,,,,
2024-10-23,20652,世豐二,等價,,,,,,,,,123.05,123.05,135.35,110.75
2024-10-23,20652,世豐二,議價,,,,,,,,,,,,
2024-10-23,20662,世德二,等價,,,,,,,,,120.00,120.00,132.00,108.00
2024-10-23,20662,世德二,議價,,,,,,,,,,,,
2024-10-23,21043,國際中橡三,等價,100.90,-0.45,100.80,100.90,100.50,13,77,"7,751,050",100.66,100.90,110.95,90.85
2024-10-23,21043,國際中橡三,議價,,,,,,,,,,,,
2024-10-23,22013,裕隆三,等價,102.85,-0.15,103.00,103.00,102.85,2,14,"1,441,850",102.98,102.85,113.10,92.60
2024-10-23,22013,裕隆三,議價,,,,,,,,,,,,
2024-10-23,22081,台船一,等價,101.80,,101.80,101.80,101.80,1,1,"101,800",101.80,101.80,111.95,91.65
2024-10-23,22081,台船一,議價,,,,,,,,,,,,
2024-10-23,22283,劍麟三,等價,125.70,-1.30,126.50,126.50,125.70,4,8,"1,006,750",125.84,125.70,138.25,113.15
2024-10-23,22283,劍麟三,議價,,,,,,,,,,,,
2024-10-23,22304,泰茂四,等價,,,,,,,,,466.44,660.00,726.00,594.00
2024-10-23,22304,泰茂四,議價,,,,,,,,,,,,
2024-10-23,22313,為升三,等價,,,,,,,,,102.02,102.15,112.35,91.95
2024-10-23,22313,為升三,議價,,,,,,,,,,,,
2024-10-23,22362,百達二KY,等價,,,,,,,,,193.00,193.00,212.00,174.00
2024-10-23,22362,百達二KY,議價,,,,,,,,,,,,
2024-10-23,22501,IKKA一KY,等價,,,,,,,,,124.00,122.70,134.95,110.45
2024-10-23,22501,IKKA一KY,議價,,,,,,,,,,,,
2024-10-23,23383,光罩三,等價,96.50,+0.20,96.30,96.50,96.30,5,5,"481,950",96.39,96.50,106.15,86.85
2024-10-23,23383,光罩三,議價,,,,,,,,,,,,
2024-10-23,23682,金像電二,等價,116.00,-0.05,116.05,116.05,115.60,22,35,"4,055,950",115.88,116.00,127.60,104.40
2024-10-23,23682,金像電二,議價,,,,,,,,,,,,
2024-10-23,23835,台光電五,等價,186.00,+3.00,186.00,186.00,186.00,1,10,"1,860,000",186.00,186.00,204.00,168.00
2024-10-23,23835,台光電五,議價,,,,,,,,,,,,
2024-10-23,23836,台光電六,等價,105.00,+1.25,103.20,105.30,103.20,170,997,"104,342,850",104.67,105.00,115.50,94.50
2024-10-23,23836,台光電六,議價,105.00,+1.25,,105.00,105.00,1,50,"5,250,000",,,,
2024-10-23,23837,台光電七,等價,111.40,+1.50,109.90,112.00,109.55,197,656,"72,954,050",111.21,111.40,122.50,100.30
2024-10-23,23837,台光電七,議價,,,,,,,,,,,,
2024-10-23,24271,三商電一,等價,,,,,,,,,106.97,107.00,117.70,96.30
2024-10-23,24271,三商電一,議價,,,,,,,,,,,,
2024-10-23,24361,偉詮電一,等價,116.40,+0.90,116.30,116.40,116.30,4,10,"1,163,500",116.35,116.40,128.00,104.80
2024-10-23,24361,偉詮電一,議價,,,,,,,,,,,,
2024-10-23,24394,美律四,等價,109.45,+0.85,109.50,109.90,109.45,11,47,"5,146,150",109.49,109.45,120.35,98.55
2024-10-23,24394,美律四,議價,,,,,,,,,,,,
2024-10-23,24395,美律五,等價,110.50,+0.20,110.50,111.00,110.50,10,61,"6,744,000",110.55,110.50,121.55,99.45
2024-10-23,24395,美律五,議價,,,,,,,,,,,,
2024-10-23,24616,光群雷六,等價,,,,,,,,,149.00,149.00,163.00,134.10
2024-10-23,24616,光群雷六,議價,,,,,,,,,,,,
2024-10-23,24624,良得電四,等價,115.95,+1.95,115.00,115.95,115.00,9,13,"1,502,450",115.57,115.95,127.50,104.40
2024-10-23,24624,良得電四,議價,,,,,,,,,,,,
2024-10-23,24642,盟立二,等價,120.00,,120.20,120.85,119.00,13,185,"22,249,200",120.26,120.00,132.00,108.00
2024-10-23,24642,盟立二,議價,,,,,,,,,,,,
2024-10-23,24762,鉅祥二,等價,132.50,-0.50,133.00,133.00,132.50,18,35,"4,652,500",132.92,132.50,145.75,119.25
2024-10-23,24762,鉅祥二,議價,,,,,,,,,,,,
2024-10-23,24866,一詮六,等價,128.50,+2.30,126.20,128.50,125.20,26,44,"5,599,000",127.25,128.50,141.35,115.65
2024-10-23,24866,一詮六,議價,,,,,,,,,,,,
2024-10-23,24972,怡利電二,等價,,,,,,,,,117.55,117.45,129.15,105.75
2024-10-23,24972,怡利電二,議價,,,,,,,,,,,,
2024-10-23,25483,華固三,等價,102.55,-0.45,103.00,103.00,102.30,46,199,"20,416,450",102.59,102.55,112.80,92.30
2024-10-23,25483,華固三,議價,,,,,,,,,,,,
2024-10-23,25484,華固四,等價,102.80,-0.20,103.05,103.10,102.80,69,"2,219","228,631,900",103.03,102.80,113.05,92.55
2024-10-23,25484,華固四,議價,,,,,,,,,,,,
2024-10-23,26034,長榮四,等價,207.00,+1.00,207.00,208.00,205.00,42,493,"102,018,000",206.93,207.00,227.00,187.00
2024-10-23,26034,長榮四,議價,,,,,,,,,,,,
2024-10-23,26107,華航七,等價,128.00,-0.70,128.80,128.80,127.65,6,9,"1,154,050",128.22,128.00,140.80,115.20
2024-10-23,26107,華航七,議價,,,,,,,,,,,,
2024-10-23,26415,正德五,等價,,,,,,,,,114.80,114.80,126.25,103.35
2024-10-23,26415,正德五,議價,,,,,,,,,,,,
2024-10-23,26416,正德六,等價,,,,,,,,,126.00,121.00,133.10,108.90
2024-10-23,26416,正德六,議價,,,,,,,,,,,,
2024-10-23,26417,正德七,等價,,,,,,,,,105.00,105.00,115.50,94.50
2024-10-23,26417,正德七,議價,,,,,,,,,,,,
2024-10-23,27271,王品一,等價,112.80,,112.80,112.80,112.80,2,5,"564,000",112.80,112.80,124.05,101.55
2024-10-23,27271,王品一,議價,,,,,,,,,,,,
2024-10-23,27323,六角三,等價,,,,,,,,,120.30,120.30,132.30,108.30
2024-10-23,27323,六角三,議價,,,,,,,,,,,,
